Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,__target__
1959,0.0,2.0,78353.0,0,1,247.0,51,752,122,476,39,153,34,1,10,2,11,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1978,2.0,5.0,41580.0,1,1,128.0,15,56,5,24,4,0,3,3,2,1,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1965,3.0,4.0,35791.0,2,1,266.0,94,27,0,5,0,0,3,2,1,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1980,4.0,3.0,43974.0,1,0,130.0,19,378,0,101,0,0,72,5,6,4,6,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1994,2.0,5.0,80134.0,0,0,535.0,11,966,26,282,52,26,26,1,2,7,11,5,0.0,1.0,1.0,1.0,1.0,0.0,0
1957,0.0,3.0,82347.0,0,0,95.0,38,556,54,845,202,133,63,1,7,7,10,3,1.0,0.0,0.0,1.0,0.0,0.0,1
1952,4.0,3.0,54549.0,0,1,550.0,8,216,2,6,0,0,9,2,5,1,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1980,2.0,5.0,44010.0,1,0,71.0,46,186,36,234,86,72,48,6,10,2,6,9,0.0,0.0,0.0,0.0,0.0,0.0,0
1966,3.0,5.0,49618.0,1,1,173.0,77,80,3,26,4,2,14,4,3,1,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1973,2.0,5.0,55593.0,0,1,369.0,63,293,8,124,11,4,106,2,6,6,3,6,1.0,0.0,0.0,0.0,0.0,0.0,0
1967,2.0,5.0,54178.0,0,1,511.0,79,135,9,39,4,0,7,1,2,2,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0
1963,2.0,4.0,49980.0,0,1,428.0,79,104,1,54,13,9,14,2,3,1,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1982,2.0,3.0,69109.0,0,0,98.0,10,823,25,459,124,29,95,1,6,6,7,4,0.0,0.0,1.0,0.0,0.0,0.0,1
1974,2.0,4.0,43322.0,0,0,597.0,25,56,7,48,10,2,18,1,3,0,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1969,2.0,3.0,80952.0,0,0,202.0,20,778,178,689,41,27,44,1,8,5,11,8,0.0,1.0,1.0,1.0,0.0,0.0,1
1949,4.0,5.0,67911.0,0,1,625.0,63,529,0,356,63,28,0,3,6,7,11,3,0.0,0.0,0.0,0.0,0.0,0.0,0
1975,3.0,3.0,37368.0,1,0,478.0,4,3,2,11,2,2,10,1,1,0,2,6,1.0,0.0,0.0,0.0,0.0,0.0,0
1962,3.0,3.0,72828.0,0,1,189.0,17,1205,0,235,19,14,205,6,6,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1947,4.0,5.0,73059.0,0,1,379.0,36,410,112,420,0,82,71,1,9,3,13,4,0.0,0.0,0.0,0.0,0.0,0.0,0
1976,1.0,3.0,7500.0,0,0,102.0,59,6,16,11,11,1,16,1,2,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1971,2.0,3.0,43824.0,1,1,46.0,18,96,1,42,12,3,32,4,3,1,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1975,3.0,3.0,44319.0,1,1,593.0,18,26,0,8,0,0,3,2,2,0,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1972,1.0,3.0,25224.0,1,0,561.0,36,4,9,12,11,2,8,2,1,1,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0
1992,2.0,4.0,83528.0,0,0,607.0,7,530,117,678,134,44,147,1,4,10,8,1,1.0,0.0,0.0,1.0,0.0,0.0,1
1969,3.0,6.0,67369.0,0,1,105.0,81,1298,0,70,37,14,42,4,7,4,10,4,0.0,1.0,1.0,0.0,0.0,0.0,1
1952,2.0,5.0,33402.0,1,1,335.0,60,26,2,19,10,5,8,3,2,1,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1965,3.0,3.0,53843.0,0,1,315.0,64,378,0,88,19,4,73,4,8,5,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1949,3.0,5.0,49912.0,0,1,39.0,5,520,8,223,32,49,42,4,10,5,7,8,1.0,0.0,0.0,0.0,0.0,0.0,1
1993,2.0,0.0,79244.0,0,0,136.0,58,471,102,125,212,61,245,1,4,10,7,1,0.0,0.0,1.0,1.0,0.0,0.0,1
1972,2.0,5.0,46053.0,1,0,192.0,46,56,10,92,19,7,25,3,3,2,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1960,4.0,2.0,50611.0,0,1,63.0,98,459,0,24,6,0,4,6,4,5,7,6,0.0,1.0,0.0,0.0,0.0,0.0,1
1949,4.0,5.0,67911.0,0,1,625.0,63,529,0,356,63,28,0,3,6,7,11,3,0.0,0.0,0.0,0.0,0.0,0.0,0
1950,4.0,3.0,55517.0,1,1,57.0,53,483,0,108,0,6,36,5,11,1,6,9,0.0,0.0,0.0,0.0,0.0,0.0,1
1975,4.0,3.0,79174.0,0,0,159.0,2,1074,37,518,193,92,129,1,5,6,7,2,0.0,0.0,1.0,1.0,0.0,0.0,1
1949,0.0,6.0,74859.0,0,0,294.0,63,570,73,614,133,102,73,1,6,5,11,3,0.0,0.0,0.0,1.0,0.0,0.0,0
1969,4.0,5.0,69476.0,0,0,406.0,3,260,86,559,63,9,67,1,4,6,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0
1968,2.0,5.0,56534.0,0,1,340.0,35,691,7,61,10,0,46,4,10,4,7,8,0.0,1.0,0.0,0.0,1.0,0.0,1
1954,4.0,3.0,65324.0,0,1,503.0,0,384,0,102,21,32,5,3,6,2,9,4,0.0,0.0,0.0,0.0,0.0,0.0,0
1959,2.0,5.0,71706.0,0,1,102.0,16,931,56,253,91,98,14,4,9,5,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1955,2.0,4.0,80317.0,0,0,368.0,64,536,11,387,149,91,57,1,3,4,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0
1972,4.0,4.0,55260.0,0,1,130.0,81,825,8,53,11,0,242,2,8,10,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1982,3.0,3.0,21059.0,1,0,500.0,40,8,3,19,3,3,8,3,3,0,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1964,2.0,4.0,45989.0,0,1,80.0,97,138,33,87,28,24,12,4,3,2,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0
1960,2.0,2.0,62204.0,0,2,44.0,38,317,46,247,151,46,139,1,4,5,12,3,0.0,0.0,0.0,0.0,0.0,0.0,0
1973,4.0,7.0,48432.0,0,1,76.0,3,322,3,50,4,3,42,5,7,1,6,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1953,2.0,3.0,47703.0,0,1,289.0,95,359,0,134,13,26,123,4,6,3,8,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1975,3.0,4.0,81169.0,0,0,245.0,47,1288,20,613,80,61,27,1,5,7,9,2,0.0,0.0,0.0,0.0,0.0,0.0,0
1976,2.0,5.0,62061.0,0,1,379.0,12,641,7,84,0,30,38,3,10,4,7,6,0.0,1.0,0.0,0.0,0.0,0.0,0
1951,3.0,3.0,59412.0,0,0,595.0,56,90,67,165,30,43,11,1,4,2,8,3,0.0,0.0,0.0,0.0,0.0,0.0,0
1965,0.0,3.0,46891.0,0,1,380.0,91,43,12,23,29,15,61,1,2,1,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0
1976,3.0,3.0,53204.0,1,1,565.0,40,29,0,8,2,0,6,1,1,0,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0
1948,4.0,3.0,56223.0,0,1,482.0,72,77,28,31,16,0,4,2,2,1,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0
1986,4.0,3.0,82333.0,0,0,231.0,60,1311,0,359,46,89,17,1,4,3,10,2,0.0,0.0,1.0,0.0,0.0,0.0,1
1967,2.0,4.0,79146.0,1,1,600.0,33,245,16,223,21,43,16,2,8,1,8,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1992,1.0,4.0,7500.0,1,0,121.0,63,10,17,18,8,26,40,4,3,2,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0
1979,2.0,2.0,15287.0,1,0,68.0,60,1,2,8,4,3,13,2,1,1,2,7,1.0,0.0,0.0,0.0,0.0,0.0,1
1975,0.0,3.0,37284.0,1,1,230.0,46,11,1,2,2,1,6,1,0,0,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1979,2.0,4.0,48526.0,1,0,486.0,32,23,17,23,43,20,9,1,2,1,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0
1987,3.0,4.0,73454.0,0,0,548.0,95,982,73,351,56,14,175,1,2,4,6,5,1.0,0.0,0.0,0.0,0.0,0.0,0
1949,4.0,3.0,58607.0,0,1,140.0,63,867,0,86,0,0,19,3,2,3,9,8,0.0,1.0,0.0,0.0,0.0,0.0,0
1955,2.0,3.0,50737.0,0,1,271.0,61,78,0,11,0,0,10,1,2,0,4,6,0.0,1.0,0.0,0.0,0.0,0.0,0
1964,2.0,3.0,40800.0,1,2,149.0,77,24,0,27,8,30,10,2,3,0,3,7,0.0,0.0,0.0,0.0,0.0,1.0,0
1965,3.0,5.0,45143.0,0,1,374.0,74,202,5,74,11,5,14,3,6,1,5,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1955,4.0,3.0,59821.0,0,1,243.0,11,629,0,70,0,0,35,6,11,2,7,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1963,0.0,4.0,39548.0,1,1,576.0,87,15,4,10,3,4,18,2,1,1,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0
1988,2.0,4.0,68655.0,0,0,11.0,95,456,19,832,75,118,38,1,4,5,11,3,0.0,0.0,0.0,0.0,0.0,0.0,0
1989,2.0,3.0,42387.0,1,0,87.0,42,235,0,235,19,4,191,5,8,1,7,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1978,2.0,3.0,38415.0,1,1,150.0,91,22,1,13,4,0,4,2,1,0,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1948,3.0,3.0,83790.0,0,0,449.0,81,1076,16,417,42,48,16,1,8,10,6,3,0.0,1.0,1.0,0.0,0.0,0.0,0
1992,2.0,5.0,75114.0,0,0,442.0,40,571,12,523,63,60,24,1,3,10,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0
1986,2.0,3.0,22518.0,1,0,80.0,36,11,7,12,2,2,27,2,2,1,2,5,1.0,0.0,0.0,0.0,0.0,0.0,1
1976,2.0,5.0,29478.0,1,0,508.0,59,8,0,7,3,1,1,1,1,0,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1976,4.0,5.0,49187.0,0,1,503.0,63,81,1,31,2,1,0,1,1,1,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0
1952,2.0,4.0,53700.0,0,1,18.0,94,263,5,233,69,41,83,4,5,5,8,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1972,3.0,4.0,42394.0,1,0,568.0,69,15,2,10,0,1,4,1,1,0,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1968,2.0,3.0,19514.0,1,1,516.0,47,14,3,21,2,1,28,4,3,1,2,8,1.0,0.0,0.0,0.0,0.0,0.0,0
1971,4.0,5.0,32892.0,1,0,628.0,78,26,0,15,2,1,2,2,3,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1959,2.0,5.0,71367.0,0,0,371.0,24,227,23,389,42,21,75,1,4,5,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0
1976,3.0,3.0,34529.0,1,0,45.0,94,68,6,38,3,6,41,2,2,2,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1982,2.0,3.0,65169.0,0,0,506.0,23,1074,0,69,0,0,46,1,10,4,13,6,1.0,0.0,1.0,1.0,1.0,0.0,1
1995,2.0,4.0,34824.0,0,0,571.0,65,4,2,11,2,0,4,1,1,0,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1965,2.0,3.0,66480.0,1,1,634.0,71,199,9,57,20,21,6,7,4,1,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0
1978,2.0,5.0,75437.0,0,0,444.0,25,795,0,545,95,58,0,1,8,4,10,6,0.0,0.0,0.0,1.0,0.0,0.0,0
1970,2.0,4.0,93790.0,0,0,533.0,16,1302,68,731,89,114,45,0,6,7,12,2,0.0,1.0,1.0,1.0,0.0,0.0,1
1980,2.0,3.0,33228.0,1,0,513.0,28,22,2,31,7,4,5,1,2,0,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1988,2.0,1.0,34176.0,1,0,618.0,12,5,7,24,19,14,20,4,3,0,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1979,2.0,3.0,56775.0,0,1,150.0,62,614,35,160,58,35,35,2,5,8,10,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1972,2.0,3.0,80134.0,1,0,280.0,40,1218,16,272,104,0,80,2,5,3,6,6,0.0,1.0,1.0,1.0,0.0,0.0,1
1954,4.0,3.0,52869.0,1,1,73.0,40,84,3,61,2,1,21,3,3,1,4,7,0.0,0.0,0.0,0.0,0.0,0.0,1
1976,2.0,2.0,40780.0,0,1,40.0,30,229,27,71,13,3,34,4,7,1,5,9,0.0,0.0,0.0,0.0,0.0,0.0,0
1974,4.0,3.0,45207.0,1,1,99.0,64,203,0,10,0,0,2,5,3,1,6,6,0.0,1.0,0.0,0.0,0.0,0.0,0
1970,0.0,3.0,23162.0,1,1,483.0,82,8,3,9,19,4,22,3,1,1,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1988,3.0,4.0,90247.0,0,0,605.0,27,1184,32,352,21,16,16,1,3,4,7,1,0.0,1.0,1.0,1.0,0.0,0.0,1
1972,2.0,5.0,77044.0,0,1,432.0,12,625,38,242,50,34,76,2,7,11,11,4,1.0,0.0,0.0,0.0,0.0,0.0,0
1954,3.0,5.0,60033.0,0,1,574.0,28,62,1,57,19,11,48,2,2,1,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0
1979,3.0,3.0,45057.0,1,0,463.0,80,37,0,7,3,0,3,1,2,0,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1973,4.0,2.0,35860.0,1,1,624.0,37,15,0,8,4,2,20,2,1,1,2,5,1.0,0.0,0.0,0.0,0.0,0.0,0
1974,2.0,3.0,60093.0,0,1,314.0,92,502,12,109,16,6,90,2,7,2,10,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1963,2.0,5.0,54414.0,1,1,170.0,49,109,18,16,24,26,18,4,3,1,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0
1959,2.0,5.0,87771.0,0,1,282.0,61,1492,38,287,50,57,33,1,5,10,4,6,0.0,1.0,1.0,1.0,1.0,0.0,1
1989,2.0,3.0,37155.0,1,0,176.0,51,23,0,26,7,15,3,1,2,0,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1992,0.0,3.0,87000.0,0,0,132.0,61,196,25,607,67,17,49,1,4,6,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0
1978,0.0,3.0,47025.0,0,1,389.0,98,508,11,59,23,5,29,5,11,1,6,9,0.0,0.0,0.0,0.0,0.0,0.0,0
1956,2.0,6.0,46984.0,1,1,227.0,71,19,1,10,2,1,8,1,1,0,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1967,2.0,3.0,42664.0,0,1,563.0,44,21,0,3,0,0,0,1,1,0,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1964,2.0,3.0,48920.0,0,2,425.0,93,238,17,68,8,10,6,3,6,2,5,7,0.0,1.0,0.0,0.0,0.0,0.0,0
1960,0.0,4.0,32218.0,0,0,536.0,27,10,24,15,13,1,30,1,2,1,3,7,1.0,0.0,0.0,0.0,0.0,0.0,1
1992,2.0,5.0,63207.0,0,0,167.0,68,438,169,565,91,169,70,1,2,3,6,7,0.0,0.0,0.0,1.0,0.0,0.0,0
1989,4.0,4.0,33996.0,0,0,388.0,46,40,2,15,8,0,6,1,1,1,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0
1978,2.0,4.0,30168.0,1,0,209.0,51,154,20,66,0,12,27,7,6,1,4,9,0.0,0.0,0.0,0.0,0.0,0.0,0
1978,1.0,5.0,24882.0,1,0,41.0,52,1,4,10,29,0,36,1,1,1,2,6,1.0,0.0,0.0,0.0,0.0,0.0,0
1943,4.0,6.0,57513.0,0,0,324.0,59,735,40,183,52,20,30,2,9,3,13,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1945,3.0,5.0,62847.0,0,0,163.0,45,521,168,706,80,76,61,1,3,6,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0
1970,2.0,3.0,90765.0,0,0,514.0,25,547,99,812,151,82,33,0,4,6,5,1,0.0,0.0,1.0,1.0,0.0,0.0,0
1969,4.0,5.0,53374.0,0,1,17.0,34,896,10,101,13,10,34,6,4,2,9,9,1.0,0.0,0.0,0.0,0.0,0.0,1
1953,4.0,4.0,64108.0,0,1,224.0,8,948,10,86,13,21,21,4,6,9,11,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1951,2.0,6.0,67046.0,0,1,154.0,92,544,35,133,23,151,107,2,4,5,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0
1971,2.0,3.0,36715.0,1,0,105.0,16,172,10,125,21,13,16,6,7,2,4,9,0.0,0.0,0.0,0.0,0.0,0.0,1
1963,4.0,2.0,41003.0,0,0,218.0,11,123,133,142,71,44,88,1,6,2,8,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1966,2.0,5.0,37758.0,1,1,63.0,49,27,2,10,0,0,1,2,1,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1976,4.0,2.0,55412.0,1,1,455.0,65,10,5,28,11,1,8,1,2,0,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1969,2.0,5.0,21918.0,1,0,448.0,37,1,6,7,11,5,3,2,2,0,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1953,2.0,5.0,61278.0,0,1,497.0,87,111,3,28,2,6,15,2,3,1,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1976,2.0,3.0,17649.0,1,0,446.0,70,15,1,23,0,5,1,3,3,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1975,2.0,3.0,40794.0,0,1,238.0,18,261,23,73,4,23,50,2,6,3,5,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1947,2.0,3.0,27469.0,0,0,3.0,2,9,1,2,3,2,0,1,0,0,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1962,2.0,2.0,46102.0,2,1,557.0,3,14,0,1,0,0,1,1,1,0,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1975,4.0,4.0,52614.0,0,1,119.0,63,789,0,142,12,9,38,2,2,4,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1970,2.0,3.0,72940.0,0,0,307.0,13,182,74,298,162,149,116,1,3,3,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0
1975,2.0,2.0,153924.0,0,0,528.0,81,1,1,1,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
1971,4.0,5.0,32892.0,1,0,628.0,78,26,0,15,2,1,2,2,3,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1961,2.0,4.0,57091.0,0,0,648.0,0,464,5,64,7,0,37,1,7,3,7,5,0.0,0.0,0.0,0.0,1.0,0.0,1
1966,3.0,4.0,43456.0,0,1,227.0,0,275,11,68,25,7,7,3,5,1,8,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1996,0.0,3.0,7500.0,0,0,98.0,24,3,18,14,15,22,50,3,3,1,3,9,0.0,0.0,0.0,0.0,0.0,0.0,1
1960,4.0,2.0,50611.0,0,1,63.0,98,459,0,24,6,0,4,6,4,5,7,6,0.0,1.0,0.0,0.0,0.0,0.0,0
1981,0.0,3.0,51111.0,1,1,652.0,83,22,0,19,6,5,3,2,2,0,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1972,0.0,3.0,24884.0,1,0,117.0,32,3,6,7,0,0,3,1,0,0,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1971,3.0,2.0,42835.0,1,1,318.0,64,379,4,93,12,9,98,7,6,6,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1972,2.0,3.0,33622.0,1,1,244.0,22,39,1,22,3,4,12,3,2,0,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1963,2.0,4.0,34377.0,0,1,166.0,55,62,0,22,3,1,26,2,2,2,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1966,2.0,4.0,86358.0,1,1,9.0,78,957,47,494,82,47,95,4,5,3,6,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1981,4.0,3.0,58293.0,1,0,510.0,94,173,43,118,46,27,15,5,5,3,6,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1956,0.0,3.0,53230.0,0,1,4.0,86,176,72,98,136,21,229,4,5,2,12,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1987,2.0,5.0,22434.0,1,0,188.0,25,4,12,11,3,13,15,2,2,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1959,2.0,3.0,53154.0,0,1,642.0,50,129,0,21,0,1,7,1,3,1,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0
1943,3.0,6.0,51381.5,0,0,435.0,75,532,126,490,164,126,126,1,5,5,11,1,0.0,0.0,1.0,0.0,0.0,0.0,1
1978,4.0,3.0,37717.0,1,0,111.0,31,9,0,6,4,1,5,1,1,0,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0
1969,4.0,3.0,55212.0,0,1,111.0,65,1103,0,45,0,0,34,3,4,2,11,8,0.0,1.0,0.0,0.0,1.0,0.0,0
1973,1.0,3.0,18978.0,1,0,129.0,41,2,8,1,4,7,15,1,1,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1989,2.0,4.0,30279.0,1,0,147.0,13,10,4,14,4,4,1,1,1,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1981,0.0,3.0,56337.0,1,1,228.0,25,349,16,144,28,5,182,5,8,5,4,8,1.0,0.0,0.0,1.0,0.0,0.0,1
1976,0.0,5.0,26907.0,1,1,368.0,10,9,1,7,0,3,2,2,1,0,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1976,2.0,3.0,5305.0,0,1,347.0,12,12,4,7,1,3,5,0,1,0,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0
1980,2.0,2.0,81702.0,0,0,53.0,98,563,50,774,28,31,187,1,7,7,12,3,0.0,0.0,0.0,0.0,0.0,0.0,0
1967,2.0,2.0,68743.0,0,0,31.0,81,1132,134,384,175,134,115,1,11,5,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1984,2.0,5.0,35196.0,1,0,102.0,68,75,12,141,43,39,187,6,6,1,5,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1984,2.0,5.0,23976.0,1,0,489.0,68,14,1,21,2,3,25,3,3,1,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1958,3.0,4.0,75154.0,0,1,36.0,79,543,10,205,160,143,82,1,6,3,6,3,0.0,0.0,0.0,0.0,0.0,0.0,1
1971,3.0,5.0,80573.0,0,0,72.0,85,829,138,430,60,92,15,1,4,6,13,2,0.0,0.0,0.0,0.0,0.0,0.0,0
1976,3.0,4.0,70893.0,0,0,181.0,42,768,44,561,77,44,14,1,6,6,10,3,0.0,0.0,0.0,0.0,0.0,0.0,0
1966,3.0,3.0,49605.0,0,0,654.0,65,42,16,29,12,20,8,1,2,1,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0
1954,4.0,3.0,57744.0,0,1,446.0,91,350,3,39,0,0,19,2,9,1,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1969,2.0,5.0,74918.0,0,0,214.0,78,972,59,913,25,19,59,1,5,9,6,3,0.0,0.0,1.0,0.0,0.0,0.0,0
1981,3.0,3.0,36959.0,1,0,408.0,56,25,6,25,6,0,0,2,2,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1983,4.0,3.0,92491.0,0,0,261.0,71,979,44,935,29,25,22,1,7,5,12,3,0.0,1.0,1.0,1.0,0.0,0.0,1
1971,2.0,4.0,58350.0,0,1,152.0,5,493,26,206,116,80,80,4,8,3,12,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1957,2.0,6.0,65486.0,0,1,618.0,29,245,19,125,37,67,14,1,4,2,10,2,0.0,0.0,0.0,0.0,0.0,0.0,0
1954,2.0,3.0,62820.0,0,0,271.0,51,398,61,265,138,61,53,1,3,4,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0
1955,2.0,3.0,80395.0,0,0,456.0,62,445,25,706,80,76,48,1,6,5,12,2,0.0,0.0,0.0,1.0,0.0,0.0,0
1968,2.0,3.0,63967.0,0,1,357.0,57,387,84,141,73,35,162,3,4,4,12,2,0.0,0.0,0.0,0.0,0.0,0.0,0
1980,0.0,5.0,25130.0,1,0,408.0,10,2,5,7,0,18,18,2,2,0,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1985,2.0,3.0,21355.0,1,0,368.0,5,5,13,14,0,5,31,2,2,1,2,6,1.0,0.0,0.0,0.0,0.0,0.0,1
1971,2.0,5.0,71819.0,0,1,376.0,70,1224,28,140,0,14,168,3,3,3,5,6,0.0,1.0,1.0,0.0,0.0,0.0,0
1968,0.0,3.0,48985.0,0,1,323.0,13,19,13,18,10,7,8,1,1,1,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0
1975,2.0,3.0,61456.0,0,1,228.0,47,563,76,384,84,192,89,4,6,10,13,4,0.0,0.0,0.0,0.0,0.0,0.0,0
1968,4.0,5.0,40706.0,2,1,165.0,37,59,0,11,4,2,5,4,3,0,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1950,4.0,5.0,50616.0,0,1,589.0,71,30,2,25,0,1,9,1,1,1,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0
1980,0.0,5.0,14515.0,1,0,98.0,71,6,4,9,6,36,35,4,2,2,3,7,0.0,0.0,0.0,0.0,0.0,0.0,1
1979,2.0,4.0,60152.0,0,1,229.0,6,325,83,300,86,58,91,1,6,4,12,3,0.0,0.0,0.0,0.0,0.0,0.0,0
1963,2.0,5.0,77226.0,0,1,547.0,29,631,43,239,128,76,21,2,6,8,12,3,0.0,0.0,0.0,0.0,0.0,0.0,0
1971,2.0,3.0,64795.0,0,1,165.0,23,412,5,119,38,29,77,3,3,3,12,2,0.0,0.0,0.0,0.0,0.0,0.0,0
1985,0.0,4.0,33812.0,1,0,92.0,86,4,17,19,30,24,39,2,2,1,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1967,2.0,5.0,65777.0,0,0,481.0,87,565,32,435,28,32,54,1,2,8,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0
1951,3.0,4.0,49389.0,1,1,377.0,55,40,0,19,2,1,3,1,2,0,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1966,4.0,3.0,57705.0,0,1,503.0,14,383,0,53,6,4,40,3,8,1,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1967,2.0,5.0,66825.0,0,0,331.0,73,243,101,405,29,40,40,1,4,5,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0
