Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Type_of_order,Type_of_vehicle,__target__
1286.0,29,4.6,0.0,0.0,0.09,0.09,2.0,2.0,21
627.0,28,4.8,22.725835,75.887648,22.835835,75.997648,3.0,3.0,22
1248.0,37,4.9,21.149569,72.772697,21.259569,72.882697,0.0,3.0,26
838.0,26,4.6,9.979186,76.317361,10.059186,76.397361,0.0,2.0,25
563.0,37,4.2,17.424114,78.347554,17.514114,78.437554,1.0,2.0,32
367.0,37,5.0,11.022477,76.995667,11.042477,77.015667,0.0,3.0,29
508.0,36,4.9,15.303897,73.914336,15.323897,73.934336,3.0,3.0,26
748.0,31,4.8,26.473698,80.352677,26.493698,80.372677,2.0,3.0,20
1099.0,32,4.0,18.546258,73.904337,18.676258,74.034337,1.0,2.0,48
871.0,33,4.8,22.577821,88.400581,22.597821,88.420581,3.0,3.0,11
128.0,26,4.9,0.0,0.0,0.06,0.06,2.0,2.0,10
959.0,29,4.8,30.885915,75.788259,30.915915,75.818259,1.0,3.0,10
1034.0,39,4.0,12.3085,76.665808,12.3685,76.725808,3.0,2.0,28
1025.0,30,4.8,12.311072,76.654878,12.401072,76.744878,1.0,2.0,35
605.0,34,4.8,22.695207,75.866059,22.785207,75.956059,2.0,1.0,27
1131.0,31,4.8,18.593481,73.785901,18.633481,73.825901,3.0,3.0,17
169.0,33,4.8,19.876994,75.372353,19.926994,75.422353,0.0,2.0,26
718.0,36,4.8,26.956431,75.776649,27.036431,75.856649,1.0,2.0,43
414.0,36,4.0,11.022298,76.998349,11.092298,77.068349,1.0,2.0,37
368.0,38,4.7,11.022477,76.995667,11.052477,77.025667,1.0,3.0,20
1029.0,38,5.0,12.299524,76.64262,12.409524,76.75262,3.0,2.0,21
1135.0,23,4.9,18.563934,73.915367,18.643935,73.995367,1.0,2.0,21
1257.0,32,4.6,21.15276,72.778059,21.26276,72.888059,2.0,3.0,24
1128.0,21,5.0,18.530963,73.828972,18.570963,73.868972,0.0,2.0,22
1216.0,27,4.6,21.175104,72.804342,21.255104,72.884342,3.0,2.0,24
493.0,21,5.0,15.5696,73.742294,15.6496,73.822294,0.0,3.0,22
182.0,25,4.6,12.933298,77.614293,12.993298,77.674293,0.0,3.0,19
664.0,25,4.8,26.90519,75.810753,26.98519,75.890753,1.0,3.0,16
1316.0,34,4.7,22.311844,73.165081,22.371844,73.225081,2.0,3.0,15
560.0,34,4.8,17.455894,78.375467,17.485894,78.405467,1.0,2.0,28
594.0,22,4.2,17.458998,78.500366,17.498998,78.540366,1.0,2.0,33
1147.0,39,5.0,0.0,0.0,0.13,0.13,2.0,1.0,43
597.0,21,4.9,17.483216,78.552111,17.493216,78.562111,2.0,2.0,19
1272.0,34,4.0,0.0,0.0,0.01,0.01,3.0,1.0,34
31.0,32,4.2,27.163303,78.057044,27.183303,78.077044,3.0,2.0,33
792.0,23,4.7,9.966783,76.242981,10.006783,76.282981,1.0,3.0,27
1153.0,37,4.7,23.359033,85.325347,23.379033,85.345347,0.0,3.0,12
544.0,39,4.8,17.410371,78.437225,17.460371,78.487225,0.0,3.0,28
324.0,39,5.0,13.022394,80.242439,13.092394,80.312439,0.0,2.0,54
1027.0,20,4.6,12.304569,76.643622,12.324569,76.663622,3.0,2.0,24
192.0,37,4.7,12.98041,77.640489,13.05041,77.710489,1.0,3.0,29
370.0,22,4.9,11.025083,77.015393,11.045083,77.035393,3.0,2.0,14
419.0,32,4.9,10.994136,76.963303,11.084136,77.053303,2.0,3.0,27
418.0,24,4.9,10.994136,76.963303,11.124136,77.093303,3.0,3.0,20
1257.0,34,4.3,21.15276,72.778059,21.22276,72.848059,0.0,2.0,40
1039.0,22,4.9,12.323994,76.626167,12.343994,76.646167,3.0,3.0,10
1168.0,39,5.0,23.351058,85.325731,23.401058,85.375731,3.0,2.0,20
1067.0,33,3.5,12.316967,76.603067,12.406967,76.693067,0.0,3.0,36
676.0,26,4.6,26.905287,75.794592,26.955287,75.844592,3.0,2.0,18
1010.0,33,3.6,19.121999,72.908493,19.211999,72.998493,1.0,2.0,34
970.0,29,4.9,19.22384,72.841347,19.24384,72.861347,1.0,3.0,18
1263.0,24,2.6,22.307898,73.167788,22.417898,73.277788,1.0,2.0,42
662.0,23,4.8,26.921411,75.793604,27.061411,75.933604,0.0,2.0,21
233.0,36,4.3,12.913041,77.683237,13.003041,77.773237,1.0,3.0,33
176.0,33,4.1,19.866969,75.318894,19.956969,75.408894,0.0,3.0,32
966.0,21,4.6,19.221315,72.862381,19.331315,72.972381,1.0,2.0,22
981.0,21,4.7,19.091458,72.827808,19.161458,72.897808,1.0,2.0,30
695.0,20,4.8,26.902908,75.792934,26.992908,75.882934,1.0,2.0,16
307.0,27,4.7,13.086438,80.220672,13.136439,80.270672,1.0,2.0,27
378.0,38,4.6,11.021278,76.995017,11.131278,77.105017,2.0,3.0,41
662.0,33,4.0,26.921411,75.793604,26.951411,75.823604,0.0,2.0,31
1030.0,34,4.9,12.299524,76.64262,12.319524,76.66262,2.0,3.0,18
1056.0,21,4.7,12.310972,76.659264,12.350972,76.699264,0.0,2.0,16
1090.0,29,4.9,18.554382,73.798206,18.634382,73.878206,2.0,2.0,17
879.0,26,5.0,22.552996,88.35231,22.562996,88.36231,2.0,2.0,13
957.0,39,4.6,30.885915,75.788259,30.895915,75.798259,1.0,3.0,25
920.0,29,4.7,30.895204,75.822103,30.955204,75.882103,1.0,2.0,27
1165.0,25,4.7,23.353783,85.326967,23.433783,85.406967,0.0,3.0,19
983.0,28,4.9,19.091458,72.827808,19.181458,72.917808,1.0,2.0,19
592.0,28,4.6,17.450851,78.379347,17.470851,78.399347,3.0,1.0,15
383.0,24,4.9,10.96185,76.971082,10.99185,77.001082,1.0,2.0,28
1204.0,33,4.6,21.186438,72.794115,21.206438,72.814115,0.0,2.0,22
561.0,29,4.6,17.424114,78.347554,17.494114,78.417554,2.0,2.0,28
533.0,37,4.4,15.49395,73.827423,15.58395,73.917423,2.0,2.0,47
106.0,23,4.5,25.450377,81.834236,25.530377,81.914236,1.0,2.0,36
396.0,26,4.8,11.003669,76.976494,11.073669,77.046494,0.0,3.0,15
189.0,35,4.9,12.979166,77.640709,13.019166,77.680709,0.0,2.0,32
382.0,24,4.7,10.96185,76.971082,11.04185,77.051082,3.0,3.0,30
665.0,23,4.8,26.90519,75.810753,26.99519,75.900753,3.0,2.0,30
201.0,20,4.6,12.978453,77.643685,13.088453,77.753685,0.0,3.0,24
601.0,36,4.9,22.75004,75.902847,22.80004,75.952847,2.0,3.0,19
1127.0,20,4.6,18.536718,73.830327,18.596719,73.890327,1.0,3.0,18
1205.0,27,5.0,21.186438,72.794115,21.246438,72.854115,2.0,2.0,29
685.0,20,4.5,26.910262,75.783013,27.040262,75.913013,0.0,1.0,21
93.0,39,4.7,25.443994,81.860187,25.513994,81.930187,2.0,2.0,38
417.0,30,3.0,10.994136,76.963303,11.104136,77.073303,1.0,2.0,34
417.0,30,4.6,10.994136,76.963303,11.104136,77.073303,2.0,2.0,18
200.0,27,4.9,12.979096,77.640625,13.069096,77.730625,1.0,2.0,34
1164.0,36,4.9,23.353783,85.326967,23.363783,85.336967,0.0,3.0,21
1196.0,21,4.7,23.333017,85.3172,23.393017,85.3772,2.0,2.0,23
1122.0,35,4.5,18.636215,73.751081,18.706215,73.821081,3.0,1.0,27
1244.0,26,4.0,21.160522,72.771477,21.190522,72.801477,3.0,2.0,32
418.0,24,4.6,10.994136,76.963303,11.124136,77.093303,2.0,3.0,15
956.0,32,4.9,30.902872,75.826808,30.962872,75.886808,2.0,2.0,30
1013.0,27,3.5,19.1093,72.825451,19.1393,72.855451,3.0,2.0,48
673.0,35,4.8,26.902328,75.794257,26.922328,75.814257,0.0,1.0,27
87.0,24,4.8,0.0,0.0,0.07,0.07,2.0,3.0,27
1049.0,21,4.8,12.323194,76.630583,12.383194,76.690583,0.0,2.0,13
1141.0,36,4.9,23.354422,85.3329,23.404422,85.3829,3.0,3.0,28
960.0,24,4.6,19.003517,72.82765,19.013517,72.83765,0.0,3.0,17
626.0,34,4.7,22.725748,75.898497,22.785747,75.958497,1.0,3.0,16
1262.0,31,4.6,22.310329,73.169083,22.400329,73.259083,0.0,2.0,28
1290.0,31,4.9,22.308096,73.167753,22.348096,73.207753,1.0,2.0,38
1069.0,25,4.6,12.326356,76.619103,12.456356,76.749103,0.0,3.0,23
813.0,30,4.9,9.988483,76.295211,9.998483,76.305211,2.0,3.0,27
324.0,25,4.9,13.022394,80.242439,13.132394,80.352439,1.0,2.0,23
372.0,39,4.6,11.024839,77.007003,11.094839,77.077003,2.0,2.0,43
972.0,24,4.8,19.254567,72.848923,19.264567,72.858923,2.0,2.0,27
972.0,20,4.6,19.254567,72.848923,19.294567,72.888923,1.0,2.0,20
567.0,31,4.5,17.431668,78.408321,17.471668,78.448321,0.0,2.0,27
692.0,38,4.6,26.90294,75.793007,26.96294,75.853007,1.0,3.0,29
541.0,26,4.8,17.428294,78.404423,17.558294,78.534423,2.0,3.0,19
929.0,34,4.9,30.885814,75.786976,30.915814,75.816976,3.0,2.0,23
1099.0,24,4.7,18.546258,73.904337,18.626258,73.984337,0.0,3.0,15
583.0,22,4.7,17.45971,78.368855,17.58971,78.498855,1.0,2.0,23
1135.0,24,4.5,18.563934,73.915367,18.583935,73.935367,2.0,2.0,15
1188.0,35,4.8,23.374878,85.335739,23.414878,85.375739,0.0,2.0,26
557.0,32,4.0,17.433809,78.386744,17.463809,78.416744,2.0,2.0,39
196.0,36,5.0,12.970324,77.645748,13.050324,77.725748,2.0,3.0,35
778.0,29,4.6,26.47,80.35,26.6,80.48,3.0,1.0,21
1260.0,34,4.5,22.310329,73.169083,22.320329,73.179083,2.0,2.0,19
123.0,35,4.6,19.876219,75.346017,19.886219,75.356017,0.0,2.0,28
112.0,28,4.8,25.450317,81.831681,25.500317,81.881681,2.0,1.0,22
417.0,31,4.7,10.994136,76.963303,11.104136,77.073303,1.0,3.0,30
1056.0,22,4.7,12.310972,76.659264,12.420972,76.769264,2.0,1.0,16
883.0,26,4.6,22.552672,88.352885,22.602672,88.402885,1.0,2.0,15
1170.0,39,4.0,23.359194,85.325447,23.369194,85.335447,0.0,2.0,21
1201.0,29,4.6,21.17106,72.789292,21.30106,72.919292,2.0,2.0,45
695.0,29,4.6,26.902908,75.792934,27.042908,75.932934,0.0,3.0,19
191.0,21,4.8,12.979166,77.640709,13.069166,77.730709,1.0,3.0,23
1042.0,27,4.6,12.325461,76.632278,12.375461,76.682278,0.0,3.0,26
1108.0,22,4.6,18.536562,73.896485,18.616562,73.976485,1.0,2.0,20
41.0,39,4.7,27.16185,78.040165,27.22185,78.100165,2.0,1.0,31
984.0,21,4.8,19.065838,72.832658,19.105838,72.872658,1.0,3.0,15
116.0,37,4.7,25.457116,81.859682,25.487116,81.889682,3.0,2.0,25
716.0,36,4.1,26.913726,75.75282,27.003726,75.842821,0.0,3.0,32
1063.0,29,4.6,12.352058,76.60665,12.402058,76.65665,2.0,2.0,11
1101.0,20,4.9,18.546947,73.900626,18.656947,74.010626,3.0,3.0,25
811.0,20,3.7,10.006881,76.345397,10.056881,76.395397,3.0,2.0,47
577.0,33,3.8,17.431477,78.40035,17.561477,78.53035,0.0,1.0,36
1156.0,27,4.9,23.355164,85.324097,23.435164,85.404097,1.0,2.0,42
904.0,24,4.6,30.873988,75.842739,31.003988,75.972739,2.0,2.0,35
1245.0,30,4.8,21.160437,72.774209,21.230437,72.844209,0.0,2.0,41
1236.0,32,4.7,21.170096,72.789122,21.180096,72.799122,3.0,2.0,26
1158.0,25,4.1,23.357804,85.325146,23.467804,85.435146,1.0,3.0,38
266.0,31,4.6,23.232537,77.429845,23.322537,77.519845,3.0,2.0,25
241.0,25,4.7,23.266261,77.379605,23.286261,77.399605,0.0,2.0,10
459.0,21,5.0,30.319528,78.040267,30.429528,78.150267,3.0,3.0,33
316.0,21,4.6,13.058616,80.264151,13.078616,80.284151,2.0,3.0,13
53.0,39,5.0,27.161694,78.034714,27.221694,78.094714,3.0,2.0,29
1011.0,26,4.6,19.1093,72.825451,19.2193,72.935451,0.0,3.0,27
1224.0,32,4.3,21.173343,72.792731,21.243343,72.862731,0.0,1.0,37
377.0,29,5.0,11.022169,76.999594,11.052169,77.029594,3.0,3.0,23
1274.0,37,4.3,0.0,0.0,0.06,0.06,1.0,2.0,31
378.0,26,4.7,11.021278,76.995017,11.031278,77.005017,0.0,3.0,18
1286.0,35,4.3,0.0,0.0,0.06,0.06,1.0,1.0,33
371.0,26,4.7,11.025083,77.015393,11.115083,77.105393,2.0,3.0,13
977.0,30,4.8,18.927584,72.832585,18.987584,72.892585,2.0,3.0,16
1239.0,23,4.8,21.157729,72.768726,21.227729,72.838726,3.0,3.0,38
564.0,25,4.7,17.438263,78.397865,17.548263,78.507865,3.0,3.0,12
1102.0,29,4.8,18.546947,73.900626,18.596947,73.950626,3.0,2.0,11
1152.0,28,4.7,23.359033,85.325347,23.469033,85.435347,3.0,2.0,10
1116.0,29,4.8,18.56245,73.916619,18.63245,73.986619,3.0,2.0,23
18.0,26,4.3,0.0,0.0,0.07,0.07,0.0,2.0,37
160.0,30,5.0,19.875016,75.322405,19.925016,75.372405,3.0,1.0,25
1048.0,39,4.5,12.323194,76.630583,12.343194,76.650583,3.0,3.0,29
301.0,21,4.8,13.066762,80.251865,13.116762,80.301865,2.0,3.0,29
771.0,38,4.6,26.474133,80.3481,26.484133,80.3581,2.0,3.0,25
683.0,26,4.8,26.766536,75.837333,26.906536,75.977333,2.0,2.0,26
1089.0,36,4.8,18.554382,73.798206,18.624382,73.868206,2.0,2.0,46
1057.0,39,5.0,12.310972,76.659264,12.440972,76.789264,1.0,3.0,38
1230.0,34,3.8,21.157735,72.768778,21.267735,72.878778,2.0,3.0,32
338.0,26,5.0,13.027018,80.254791,13.087018,80.314791,1.0,2.0,18
1304.0,27,4.6,0.0,0.0,0.03,0.03,2.0,2.0,21
698.0,31,4.1,26.846156,75.8023,26.986156,75.9423,1.0,2.0,43
922.0,27,4.9,0.0,0.0,0.05,0.05,3.0,2.0,24
1045.0,37,4.6,12.297954,76.665169,12.317954,76.685169,1.0,2.0,21
542.0,36,4.5,17.428294,78.404423,17.518294,78.494423,3.0,2.0,23
366.0,33,4.8,11.022477,76.995667,11.032477,77.005667,1.0,3.0,34
909.0,20,4.7,30.88722,75.804893,30.89722,75.814893,2.0,3.0,12
171.0,28,4.5,19.888716,75.321461,19.898716,75.331461,2.0,2.0,15
600.0,24,4.5,22.75004,75.902847,22.82004,75.972847,2.0,2.0,20
342.0,26,4.8,13.026286,80.275235,13.136286,80.385235,1.0,2.0,12
552.0,33,4.8,17.411028,78.329645,17.421028,78.339645,2.0,3.0,26
23.0,32,4.7,27.160934,78.044095,27.190934,78.074095,1.0,2.0,21
613.0,26,4.1,22.753659,75.903365,22.883659,76.033365,2.0,2.0,34
663.0,23,4.7,26.90519,75.810753,26.94519,75.850753,1.0,2.0,26
541.0,27,4.8,17.428294,78.404423,17.558294,78.534423,2.0,2.0,39
675.0,28,4.5,26.905287,75.794592,26.945287,75.834592,2.0,3.0,19
328.0,27,4.7,13.044694,80.26147,13.094694,80.31147,3.0,2.0,24
363.0,37,4.6,11.016298,76.972076,11.056298,77.012076,3.0,2.0,16
332.0,23,4.5,13.064181,80.236442,13.154181,80.326442,3.0,3.0,27
1053.0,38,4.9,12.284747,76.625861,12.294747,76.635861,3.0,3.0,29
514.0,33,4.7,15.516833,73.768172,15.566833,73.818172,2.0,3.0,19
1310.0,30,4.2,0.0,0.0,0.03,0.03,0.0,2.0,22
1136.0,29,4.6,18.563934,73.915367,18.593934,73.945367,0.0,3.0,26
707.0,29,4.6,26.849596,75.800512,26.939596,75.890512,0.0,2.0,31
1214.0,31,4.7,21.173493,72.801953,21.263493,72.891953,3.0,3.0,23
596.0,24,4.5,17.458998,78.500366,17.548998,78.590366,0.0,3.0,19
646.0,25,4.6,22.744648,75.894377,22.794648,75.944377,2.0,2.0,19
667.0,29,4.6,26.914142,75.805704,26.964142,75.855704,2.0,3.0,10
1147.0,31,4.9,0.0,0.0,0.02,0.02,1.0,3.0,38
572.0,31,4.0,17.430448,78.418213,17.490448,78.478213,1.0,2.0,31
644.0,21,4.7,22.760072,75.892574,22.790072,75.922574,1.0,1.0,11
658.0,22,4.9,22.732225,75.874765,22.862225,76.004765,0.0,3.0,12
585.0,28,4.5,17.440827,78.393391,17.480827,78.433391,1.0,1.0,15
1288.0,29,4.6,0.0,0.0,0.02,0.02,1.0,2.0,21
981.0,29,4.8,19.091458,72.827808,19.161458,72.897808,3.0,2.0,28
184.0,25,4.9,12.933284,77.615428,13.013284,77.695428,3.0,2.0,35
325.0,38,4.8,13.022394,80.242439,13.072394,80.292439,3.0,2.0,24
649.0,25,4.9,22.761226,75.887522,22.891226,76.017522,1.0,2.0,26
304.0,32,4.9,13.005801,80.250744,13.025801,80.270744,2.0,2.0,27
714.0,27,4.8,26.913726,75.75282,27.023726,75.86282,2.0,2.0,21
0.0,38,4.7,27.163303,78.057044,27.233303,78.127044,0.0,2.0,28
1166.0,21,4.9,23.353783,85.326967,23.383783,85.356967,1.0,3.0,28
1299.0,25,4.6,22.311603,73.165012,22.321603,73.175012,0.0,2.0,16
841.0,31,4.7,22.538999,88.322337,22.558999,88.342337,3.0,3.0,21
633.0,23,4.8,22.74806,75.8934,22.78806,75.9334,3.0,2.0,23
564.0,35,4.8,17.438263,78.397865,17.448263,78.407865,3.0,1.0,32
1115.0,22,4.7,18.520016,73.830547,18.580016,73.890547,3.0,3.0,16
757.0,35,4.5,26.481547,80.299775,26.611547,80.429775,3.0,3.0,36
972.0,37,4.4,19.254567,72.848923,19.294567,72.888923,1.0,1.0,36
1111.0,29,4.6,18.533811,73.899315,18.663811,74.029315,2.0,2.0,18
837.0,32,4.8,9.979186,76.317361,10.049186,76.387361,0.0,3.0,48
707.0,30,4.7,26.849596,75.800512,26.909596,75.860512,2.0,3.0,34
1187.0,27,4.6,23.371292,85.327872,23.401292,85.357872,0.0,3.0,14
1316.0,38,4.9,22.311844,73.165081,22.401844,73.255081,1.0,3.0,23
382.0,22,5.0,10.96185,76.971082,11.01185,77.021082,2.0,2.0,10
987.0,22,4.8,18.994049,72.825203,19.104049,72.935203,0.0,1.0,17
1107.0,32,4.7,18.536562,73.896485,18.546562,73.906485,3.0,2.0,22
660.0,28,4.6,26.921411,75.793604,27.031411,75.903604,2.0,3.0,37
567.0,29,4.6,17.431668,78.408321,17.501668,78.478321,0.0,3.0,19
1212.0,35,4.9,21.173493,72.801953,21.243493,72.871953,2.0,3.0,26
570.0,29,4.5,17.430448,78.418213,17.540448,78.528213,1.0,2.0,15
1152.0,24,4.5,23.359033,85.325347,23.469033,85.435347,1.0,2.0,17
971.0,28,4.8,19.22384,72.841347,19.31384,72.931347,0.0,3.0,19
1213.0,24,4.4,21.173493,72.801953,21.253493,72.881953,3.0,2.0,34
1138.0,29,4.6,-18.592718,73.773572,18.722718,73.903572,2.0,3.0,34
1068.0,25,4.9,12.326356,76.619103,12.436356,76.729103,0.0,3.0,13
1045.0,39,4.9,12.297954,76.665169,12.427954,76.795169,2.0,2.0,24
289.0,34,4.7,23.218998,77.373573,23.238998,77.393573,1.0,1.0,24
1170.0,36,5.0,23.359194,85.325447,23.399194,85.365447,2.0,1.0,19
640.0,24,4.7,22.761593,75.886362,22.781593,75.906362,1.0,3.0,13
1011.0,32,4.6,19.1093,72.825451,19.1793,72.895451,1.0,2.0,43
300.0,27,4.7,13.066762,80.251865,13.136762,80.321865,0.0,2.0,12
601.0,29,4.6,22.75004,75.902847,22.83004,75.982847,3.0,3.0,13
594.0,25,5.0,17.458998,78.500366,17.468998,78.510366,3.0,2.0,26
301.0,30,5.0,13.066762,80.251865,13.086762,80.271865,2.0,2.0,22
1175.0,32,4.7,0.0,0.0,0.03,0.03,3.0,3.0,19
1019.0,34,5.0,19.103249,72.846749,19.163249,72.906749,2.0,2.0,27
239.0,38,4.0,12.972161,77.596014,13.002161,77.626014,3.0,3.0,33
237.0,28,4.8,12.972161,77.596014,13.082161,77.706014,3.0,3.0,21
565.0,29,4.6,17.438263,78.397865,17.458263,78.417865,1.0,1.0,15
312.0,29,4.7,13.02978,80.208812,13.03978,80.218812,3.0,3.0,33
1053.0,29,4.1,12.284747,76.625861,12.324747,76.665861,2.0,2.0,34
697.0,24,4.7,26.846156,75.8023,26.976156,75.9323,2.0,2.0,20
1080.0,22,4.4,18.539299,73.897902,18.649299,74.007902,0.0,2.0,31
515.0,29,4.3,15.516833,73.768172,15.546833,73.798172,2.0,2.0,19
340.0,26,4.8,13.026279,80.174568,13.106279,80.254568,0.0,3.0,27
1123.0,23,5.0,18.636215,73.751081,18.686215,73.801081,0.0,3.0,18
618.0,34,4.0,22.728163,75.884212,22.838163,75.994212,2.0,2.0,53
892.0,34,4.7,22.569367,88.433187,22.589367,88.453187,0.0,2.0,27
188.0,22,4.7,12.970221,77.645396,13.030221,77.705396,3.0,3.0,10
689.0,29,4.8,26.911378,75.789034,26.941378,75.819034,1.0,2.0,25
229.0,28,4.6,12.972532,77.608179,13.022532,77.658179,1.0,1.0,29
1298.0,20,4.7,22.310237,73.158921,22.370237,73.218921,2.0,2.0,23
974.0,27,4.8,19.254567,72.848923,19.344567,72.938923,2.0,2.0,22
33.0,29,4.6,27.165108,78.015053,27.235108,78.085053,3.0,3.0,13
1284.0,34,4.7,0.0,0.0,0.01,0.01,1.0,2.0,33
189.0,29,4.8,12.979166,77.640709,13.089166,77.750709,3.0,2.0,41
1195.0,37,4.2,23.333017,85.3172,23.463017,85.4472,0.0,2.0,41
595.0,22,5.0,17.458998,78.500366,17.478998,78.520366,1.0,3.0,24
518.0,21,4.8,15.506205,73.766668,15.566205,73.826668,1.0,2.0,27
1062.0,33,4.8,12.352058,76.60665,12.392058,76.64665,1.0,3.0,31
180.0,26,4.5,12.933298,77.614293,13.043298,77.724293,2.0,2.0,15
618.0,33,4.9,22.728163,75.884212,22.738163,75.894212,0.0,2.0,21
316.0,24,3.5,13.058616,80.264151,13.188616,80.394151,3.0,2.0,36
443.0,29,4.8,30.362686,78.06889,30.452686,78.15889,3.0,3.0,14
641.0,38,4.5,22.761593,75.886362,22.851593,75.976362,0.0,2.0,23
512.0,25,5.0,15.544419,73.755736,15.634419,73.845736,2.0,2.0,38
796.0,21,5.0,9.970717,76.285447,10.020717,76.335447,2.0,2.0,13
306.0,37,4.6,13.086438,80.220672,13.096438,80.230672,2.0,3.0,26
438.0,23,4.7,30.361281,78.068022,30.401281,78.108022,0.0,3.0,19
308.0,24,4.7,13.086438,80.220672,13.176438,80.310672,2.0,2.0,16
345.0,21,4.7,13.049645,80.242268,13.089645,80.282268,0.0,2.0,13
384.0,28,4.6,11.001852,76.976268,11.011852,76.986268,3.0,2.0,11
1195.0,39,4.6,23.333017,85.3172,23.383017,85.3672,1.0,3.0,15
1187.0,24,4.6,23.371292,85.327872,23.401292,85.357872,2.0,2.0,34
1201.0,38,5.0,21.17106,72.789292,21.25106,72.869292,3.0,2.0,21
193.0,34,5.0,12.98041,77.640489,13.00041,77.660489,1.0,2.0,20
368.0,30,4.7,11.022477,76.995667,11.112477,77.085667,0.0,2.0,28
993.0,35,4.8,19.207222,72.972281,19.277222,73.042281,3.0,2.0,29
215.0,29,4.6,12.939496,77.625999,12.969496,77.655999,2.0,2.0,31
1021.0,28,4.1,12.321214,76.621094,12.451214,76.751094,3.0,3.0,42
1221.0,23,4.9,21.170798,72.790489,21.180798,72.800489,3.0,1.0,23
560.0,29,4.6,17.455894,78.375467,17.545894,78.465467,2.0,2.0,44
1089.0,25,4.6,18.554382,73.798206,18.594382,73.838206,3.0,2.0,29
553.0,39,4.4,17.411028,78.329645,17.541028,78.459645,0.0,2.0,34
410.0,23,4.7,11.026117,76.944652,11.056117,76.974652,0.0,1.0,19
224.0,20,4.6,12.975377,77.696664,13.005377,77.726664,1.0,3.0,20
30.0,21,4.8,27.163303,78.057044,27.233303,78.127044,2.0,3.0,10
799.0,36,4.7,9.982834,76.283268,10.002834,76.303268,1.0,2.0,22
1075.0,21,4.7,12.334022,76.618203,12.414022,76.698203,0.0,2.0,23
629.0,30,4.8,22.725835,75.887648,22.755835,75.917648,0.0,3.0,28
331.0,38,4.7,13.064181,80.236442,13.114181,80.286442,2.0,3.0,29
1246.0,29,4.6,21.160437,72.774209,21.240437,72.854209,3.0,2.0,20
94.0,39,4.6,25.443994,81.860187,25.523994,81.940187,3.0,1.0,19
1315.0,27,4.6,22.311844,73.165081,22.391844,73.245081,3.0,2.0,24
379.0,27,4.8,11.021278,76.995017,11.101278,77.075017,3.0,2.0,24
362.0,24,4.4,11.003008,76.97544,11.093008,77.06544,0.0,3.0,40
590.0,32,3.9,17.451976,78.385883,17.541976,78.475883,2.0,2.0,43
1272.0,36,5.0,0.0,0.0,0.11,0.11,3.0,2.0,25
541.0,34,4.5,17.428294,78.404423,17.448294,78.424423,0.0,2.0,28
1012.0,27,4.6,19.1093,72.825451,19.1293,72.845451,3.0,2.0,13
1120.0,32,3.8,18.516216,73.842527,18.646216,73.972527,0.0,3.0,33
261.0,24,4.8,0.0,0.0,0.01,0.01,1.0,2.0,16
1206.0,32,4.0,21.186608,72.794136,21.226608,72.834136,3.0,2.0,32
245.0,33,5.0,23.211529,77.419399,23.271529,77.479399,0.0,2.0,22
364.0,26,5.0,11.016298,76.972076,11.066298,77.022076,1.0,3.0,18
1207.0,30,4.6,21.186608,72.794136,21.266608,72.874136,3.0,2.0,32
661.0,23,4.4,26.921411,75.793604,26.941411,75.813604,1.0,2.0,19
216.0,38,4.3,12.935662,77.61413,13.005662,77.68413,1.0,2.0,36
1115.0,39,4.6,18.520016,73.830547,18.550016,73.860547,1.0,2.0,16
421.0,24,4.4,30.328174,78.049117,30.408174,78.129117,2.0,3.0,37
1179.0,29,4.6,0.0,0.0,0.11,0.11,2.0,2.0,15
343.0,35,4.4,13.026286,80.275235,13.046286,80.295235,2.0,2.0,24
391.0,39,4.7,11.001753,76.986241,11.081753,77.066241,3.0,3.0,25
208.0,28,5.0,12.934179,77.615797,12.954179,77.635797,2.0,2.0,28
1270.0,20,4.5,22.32,73.17,22.4,73.25,2.0,2.0,27
1049.0,27,4.6,12.323194,76.630583,12.413194,76.720583,0.0,2.0,22
505.0,34,4.1,15.556561,73.763633,15.576561,73.783633,2.0,2.0,28
1017.0,27,4.6,19.103249,72.846749,19.173249,72.916749,2.0,2.0,13
1031.0,37,4.1,12.299524,76.64262,12.389524,76.73262,0.0,2.0,49
619.0,23,4.7,22.728163,75.884212,22.778163,75.934212,1.0,3.0,23
398.0,26,4.8,11.003669,76.976494,11.063669,77.036494,2.0,3.0,33
670.0,34,4.2,26.913483,75.803139,27.043483,75.933139,3.0,2.0,32
396.0,27,4.7,11.003669,76.976494,11.013669,76.986494,0.0,2.0,28
680.0,29,4.5,26.911927,75.797282,27.001927,75.887282,1.0,2.0,37
972.0,33,5.0,19.254567,72.848923,19.264567,72.858923,1.0,1.0,30
44.0,24,5.0,0.0,0.0,0.03,0.03,3.0,2.0,19
1269.0,23,4.5,22.32,73.17,22.36,73.21,1.0,2.0,29
817.0,26,4.6,9.991703,76.293136,10.071703,76.373136,1.0,2.0,39
619.0,21,4.6,22.728163,75.884212,22.858163,76.014212,0.0,2.0,18
1187.0,36,4.2,23.371292,85.327872,23.431292,85.387872,2.0,3.0,32
669.0,33,3.8,26.913483,75.803139,27.023483,75.913139,2.0,2.0,38
1166.0,31,4.8,23.353783,85.326967,23.383783,85.356967,1.0,3.0,19
