month,credit_amount,credit_term,age,sex,education,product_type,having_children_flg,region,income,family_status,phone_operator,is_client,__target__
1,14500,12,25,0.0,0.0,3.0,0.0,2.0,26000,1.0,0.0,1.0,0
8,34500,10,27,0.0,0.0,3.0,0.0,2.0,31000,0.0,2.0,0.0,0
11,8000,3,22,0.0,0.0,1.0,0.0,2.0,41000,0.0,1.0,1.0,0
12,100500,15,49,1.0,0.0,5.0,0.0,2.0,46000,0.0,2.0,0.0,0
10,63000,24,28,1.0,5.0,5.0,0.0,2.0,26000,1.0,3.0,0.0,0
7,103000,24,59,1.0,0.0,8.0,1.0,2.0,36000,0.0,1.0,1.0,0
9,58500,12,59,1.0,4.0,21.0,1.0,2.0,38000,0.0,1.0,0.0,0
1,29000,12,29,0.0,0.0,13.0,0.0,2.0,46000,0.0,1.0,1.0,0
7,16500,6,30,0.0,1.0,18.0,1.0,2.0,26000,0.0,2.0,0.0,0
7,19500,10,19,1.0,5.0,3.0,0.0,2.0,20000,0.0,3.0,0.0,0
11,58500,34,53,1.0,0.0,8.0,0.0,2.0,29000,0.0,4.0,1.0,0
9,31500,8,31,0.0,0.0,3.0,0.0,0.0,53000,1.0,1.0,1.0,1
4,16000,12,46,1.0,5.0,11.0,1.0,2.0,20000,0.0,1.0,0.0,0
1,37000,10,64,1.0,0.0,5.0,0.0,0.0,51000,0.0,1.0,1.0,0
8,35000,6,36,1.0,0.0,0.0,1.0,2.0,29000,0.0,2.0,1.0,0
8,41000,18,50,1.0,5.0,8.0,1.0,0.0,31000,0.0,1.0,1.0,0
7,7000,4,53,0.0,5.0,3.0,0.0,0.0,16000,1.0,1.0,1.0,0
5,10000,12,22,1.0,5.0,3.0,0.0,2.0,21000,0.0,1.0,1.0,0
7,73000,24,62,1.0,5.0,8.0,0.0,0.0,21000,1.0,0.0,1.0,0
3,34000,10,51,1.0,5.0,7.0,0.0,2.0,51000,0.0,0.0,0.0,0
1,17500,6,35,0.0,0.0,3.0,0.0,2.0,39000,0.0,2.0,1.0,0
11,20000,6,34,1.0,1.0,3.0,0.0,0.0,46000,0.0,0.0,0.0,0
8,87500,18,55,1.0,5.0,8.0,0.0,0.0,36000,0.0,1.0,0.0,0
5,27500,12,25,1.0,5.0,14.0,0.0,2.0,21000,0.0,1.0,1.0,1
12,43000,24,28,1.0,0.0,8.0,0.0,2.0,46000,1.0,2.0,1.0,0
12,19000,12,21,0.0,5.0,3.0,0.0,2.0,18000,0.0,0.0,0.0,0
11,10500,6,33,0.0,4.0,6.0,0.0,2.0,21000,0.0,1.0,1.0,0
11,19500,18,44,0.0,5.0,13.0,0.0,2.0,11000,0.0,1.0,1.0,0
6,35500,24,56,1.0,0.0,8.0,0.0,2.0,26000,1.0,1.0,1.0,0
2,16000,6,21,0.0,5.0,3.0,0.0,2.0,21000,1.0,1.0,0.0,0
11,112000,12,29,0.0,0.0,11.0,1.0,0.0,71000,0.0,0.0,1.0,0
11,27500,16,52,0.0,5.0,3.0,0.0,2.0,30000,0.0,1.0,1.0,1
3,17500,18,44,1.0,5.0,13.0,0.0,2.0,23000,0.0,0.0,0.0,0
11,99000,24,44,1.0,0.0,11.0,0.0,2.0,71000,1.0,3.0,0.0,0
6,17500,13,47,0.0,0.0,13.0,1.0,2.0,21000,0.0,0.0,0.0,0
10,34500,24,32,0.0,0.0,8.0,1.0,2.0,51000,0.0,1.0,1.0,0
12,25000,6,41,1.0,0.0,11.0,1.0,2.0,31000,0.0,3.0,0.0,0
11,46000,10,40,0.0,0.0,5.0,0.0,2.0,71000,0.0,0.0,1.0,0
10,13500,6,40,0.0,5.0,3.0,1.0,2.0,29000,1.0,0.0,1.0,1
6,60500,36,39,1.0,4.0,21.0,1.0,2.0,14000,0.0,1.0,1.0,0
3,27000,24,27,1.0,0.0,6.0,0.0,0.0,41000,0.0,0.0,0.0,0
11,6500,6,36,0.0,5.0,3.0,0.0,2.0,21000,0.0,1.0,0.0,1
4,13500,12,34,1.0,0.0,13.0,1.0,2.0,61000,0.0,1.0,1.0,0
2,28000,12,21,0.0,5.0,3.0,0.0,2.0,71000,0.0,0.0,1.0,0
5,29500,3,22,1.0,5.0,3.0,1.0,2.0,16000,0.0,0.0,1.0,0
3,6000,6,46,0.0,5.0,3.0,1.0,2.0,31000,0.0,3.0,0.0,0
12,81000,36,31,0.0,0.0,17.0,0.0,2.0,31000,2.0,3.0,1.0,1
5,13000,10,23,0.0,5.0,3.0,0.0,2.0,26000,0.0,1.0,0.0,0
12,29500,6,30,0.0,4.0,3.0,1.0,0.0,71000,0.0,1.0,1.0,0
10,10000,6,34,0.0,0.0,1.0,1.0,2.0,21000,0.0,0.0,0.0,0
6,13000,10,40,1.0,0.0,19.0,0.0,2.0,26000,1.0,2.0,0.0,0
9,21500,12,29,0.0,5.0,3.0,0.0,2.0,26000,0.0,2.0,0.0,0
3,23000,10,23,0.0,5.0,3.0,0.0,2.0,51000,1.0,1.0,1.0,0
11,12000,3,27,0.0,0.0,3.0,1.0,2.0,34000,0.0,1.0,0.0,0
6,28500,6,21,0.0,4.0,13.0,0.0,2.0,41000,1.0,2.0,1.0,0
6,15500,12,25,1.0,5.0,13.0,1.0,2.0,18000,0.0,3.0,0.0,0
7,15000,6,27,0.0,0.0,13.0,0.0,2.0,33000,0.0,1.0,0.0,0
12,21500,10,28,1.0,5.0,13.0,1.0,0.0,46000,0.0,3.0,0.0,0
4,25000,36,20,1.0,1.0,5.0,0.0,2.0,36000,0.0,3.0,0.0,0
12,18500,10,28,1.0,5.0,3.0,0.0,2.0,18000,0.0,1.0,1.0,0
3,51000,12,29,0.0,0.0,13.0,0.0,2.0,41000,0.0,2.0,0.0,0
10,35000,11,25,1.0,0.0,10.0,0.0,0.0,61000,0.0,0.0,1.0,0
12,33000,12,25,0.0,5.0,3.0,0.0,2.0,81000,0.0,0.0,1.0,0
12,7000,12,39,1.0,5.0,3.0,1.0,2.0,10000,1.0,1.0,0.0,1
3,24500,12,37,0.0,0.0,13.0,1.0,2.0,61000,0.0,2.0,0.0,0
7,106000,15,32,0.0,0.0,19.0,0.0,2.0,49000,0.0,1.0,1.0,0
2,29500,6,47,1.0,5.0,13.0,0.0,2.0,26000,0.0,1.0,0.0,0
11,23500,10,39,0.0,5.0,13.0,0.0,0.0,39000,0.0,0.0,1.0,0
6,40000,12,64,1.0,5.0,11.0,0.0,2.0,18000,2.0,1.0,0.0,0
9,15500,6,35,0.0,5.0,3.0,1.0,2.0,31000,1.0,0.0,1.0,1
9,24500,12,20,1.0,5.0,13.0,0.0,2.0,26000,0.0,1.0,1.0,0
11,7000,10,38,0.0,5.0,3.0,1.0,2.0,36000,0.0,0.0,1.0,0
4,21500,12,68,1.0,0.0,15.0,1.0,2.0,14000,0.0,2.0,0.0,0
4,15000,6,23,0.0,5.0,5.0,0.0,2.0,28000,0.0,1.0,1.0,0
6,18000,6,28,1.0,5.0,11.0,1.0,2.0,23000,0.0,0.0,1.0,0
8,11500,6,73,1.0,5.0,13.0,0.0,2.0,13000,1.0,3.0,0.0,0
3,8000,3,30,0.0,0.0,6.0,0.0,2.0,26000,1.0,0.0,1.0,0
2,15000,6,28,1.0,0.0,13.0,0.0,2.0,26000,1.0,1.0,0.0,0
11,59000,7,50,1.0,0.0,5.0,0.0,2.0,36000,0.0,0.0,1.0,0
7,8500,7,22,0.0,0.0,13.0,0.0,2.0,18000,0.0,0.0,1.0,0
12,8000,12,32,0.0,5.0,3.0,0.0,0.0,31000,0.0,0.0,1.0,0
5,42000,6,71,1.0,4.0,21.0,0.0,2.0,16000,0.0,1.0,1.0,0
12,32000,10,24,0.0,0.0,3.0,0.0,1.0,31000,1.0,0.0,0.0,0
1,30000,12,24,0.0,5.0,6.0,1.0,2.0,31000,1.0,0.0,0.0,0
3,34000,12,18,1.0,4.0,3.0,0.0,2.0,26000,0.0,4.0,1.0,1
2,28000,12,43,0.0,1.0,6.0,1.0,2.0,16000,1.0,1.0,1.0,0
11,58000,12,31,1.0,0.0,11.0,1.0,2.0,31000,1.0,1.0,0.0,0
9,11000,6,53,1.0,5.0,11.0,1.0,2.0,26000,0.0,3.0,0.0,0
9,20500,10,31,0.0,5.0,3.0,0.0,2.0,17000,0.0,1.0,1.0,0
1,13000,12,28,1.0,0.0,13.0,1.0,2.0,19000,2.0,1.0,1.0,0
8,24000,6,49,0.0,5.0,13.0,0.0,2.0,26000,0.0,3.0,1.0,0
10,14000,4,47,0.0,5.0,11.0,1.0,1.0,36000,1.0,0.0,1.0,0
8,8500,3,65,1.0,5.0,3.0,1.0,2.0,10000,1.0,0.0,1.0,0
7,20000,12,24,1.0,5.0,3.0,1.0,2.0,21000,1.0,1.0,1.0,0
6,11500,6,26,0.0,5.0,6.0,0.0,2.0,32000,0.0,2.0,0.0,0
6,9000,3,29,1.0,5.0,3.0,1.0,2.0,15000,0.0,2.0,0.0,0
4,39000,18,29,1.0,0.0,8.0,1.0,2.0,41000,0.0,0.0,1.0,0
6,31500,18,24,0.0,5.0,3.0,1.0,2.0,36000,0.0,3.0,1.0,1
7,52500,3,30,0.0,4.0,1.0,1.0,2.0,56000,1.0,2.0,0.0,0
2,57000,24,23,1.0,0.0,13.0,0.0,2.0,46000,1.0,2.0,1.0,0
11,21000,18,21,1.0,5.0,13.0,0.0,2.0,19000,0.0,1.0,1.0,0
12,9500,6,30,1.0,0.0,5.0,0.0,2.0,31000,0.0,1.0,1.0,0
4,14000,12,40,1.0,5.0,13.0,0.0,2.0,18000,0.0,4.0,0.0,0
3,54000,18,55,1.0,0.0,5.0,1.0,0.0,12000,0.0,1.0,0.0,0
4,21000,10,28,1.0,0.0,3.0,0.0,0.0,21000,0.0,2.0,1.0,0
3,32000,24,47,1.0,5.0,13.0,1.0,2.0,33000,2.0,0.0,1.0,0
4,12000,6,23,1.0,0.0,13.0,0.0,2.0,31000,0.0,2.0,0.0,0
12,23500,12,58,1.0,4.0,13.0,0.0,2.0,8000,0.0,2.0,1.0,0
11,57500,18,76,0.0,4.0,13.0,1.0,2.0,1000,0.0,0.0,1.0,0
11,21000,6,25,0.0,5.0,11.0,0.0,2.0,101000,0.0,2.0,1.0,0
4,10500,10,56,0.0,5.0,3.0,1.0,2.0,10000,0.0,1.0,1.0,0
10,46000,24,53,1.0,5.0,7.0,1.0,2.0,21000,1.0,2.0,1.0,1
11,19000,12,30,0.0,5.0,6.0,1.0,2.0,41000,0.0,0.0,1.0,0
1,24000,12,37,1.0,0.0,13.0,0.0,1.0,41000,0.0,1.0,0.0,0
3,9500,9,22,0.0,5.0,6.0,0.0,2.0,19000,1.0,1.0,1.0,1
11,28500,12,28,0.0,4.0,13.0,1.0,2.0,36000,0.0,3.0,1.0,0
4,22500,6,55,0.0,5.0,6.0,1.0,2.0,71000,1.0,1.0,0.0,0
8,16000,12,42,1.0,5.0,1.0,0.0,2.0,24000,1.0,1.0,0.0,0
6,24500,12,23,1.0,0.0,6.0,0.0,2.0,24000,0.0,0.0,0.0,0
11,63500,10,37,1.0,5.0,11.0,1.0,2.0,36000,1.0,0.0,1.0,1
12,49000,36,43,0.0,5.0,2.0,0.0,2.0,26000,0.0,3.0,1.0,1
8,7000,6,33,1.0,5.0,3.0,1.0,2.0,13000,1.0,2.0,0.0,0
6,18500,6,26,0.0,5.0,3.0,0.0,2.0,25000,0.0,3.0,0.0,0
4,17000,10,30,1.0,5.0,14.0,1.0,1.0,26000,1.0,1.0,1.0,0
4,14000,12,46,0.0,0.0,3.0,1.0,2.0,26000,0.0,2.0,1.0,0
7,19000,10,60,1.0,5.0,13.0,1.0,2.0,21000,2.0,1.0,0.0,0
4,85000,18,66,1.0,5.0,11.0,1.0,2.0,19000,0.0,2.0,1.0,0
3,14000,6,20,0.0,5.0,3.0,0.0,2.0,21000,0.0,2.0,1.0,0
12,10500,10,21,0.0,5.0,3.0,0.0,2.0,21000,0.0,2.0,0.0,0
12,54000,24,38,1.0,5.0,11.0,1.0,2.0,21000,0.0,3.0,1.0,0
5,13500,12,43,1.0,5.0,15.0,1.0,2.0,31000,1.0,2.0,1.0,0
12,116000,24,34,1.0,0.0,5.0,1.0,2.0,41000,0.0,2.0,0.0,0
10,20000,12,20,0.0,4.0,1.0,1.0,2.0,29000,0.0,1.0,1.0,0
7,20500,24,36,1.0,0.0,6.0,1.0,2.0,31000,0.0,2.0,0.0,0
1,8000,3,23,1.0,0.0,6.0,0.0,2.0,21000,0.0,0.0,1.0,0
9,5500,5,47,1.0,5.0,5.0,0.0,2.0,16000,2.0,1.0,0.0,0
12,37500,24,27,1.0,0.0,19.0,0.0,2.0,26000,1.0,1.0,1.0,0
12,23500,10,53,1.0,0.0,13.0,1.0,2.0,21000,0.0,1.0,1.0,0
5,14000,6,46,0.0,4.0,6.0,0.0,2.0,46000,1.0,2.0,1.0,0
8,19500,12,22,1.0,5.0,3.0,0.0,2.0,19000,0.0,3.0,1.0,1
12,29500,12,20,1.0,5.0,19.0,0.0,2.0,26000,0.0,3.0,1.0,0
7,6500,12,34,0.0,5.0,13.0,0.0,2.0,16000,1.0,0.0,1.0,0
6,30500,6,40,0.0,0.0,13.0,1.0,2.0,51000,0.0,0.0,0.0,0
10,55500,10,49,1.0,0.0,13.0,0.0,2.0,41000,0.0,1.0,0.0,0
6,11000,12,22,0.0,5.0,3.0,0.0,2.0,21000,0.0,1.0,0.0,0
10,20500,6,33,0.0,5.0,3.0,1.0,2.0,46000,1.0,3.0,1.0,0
12,30500,18,28,0.0,5.0,13.0,1.0,2.0,31000,1.0,1.0,1.0,0
8,7500,3,36,0.0,4.0,13.0,0.0,2.0,31000,0.0,2.0,0.0,0
3,22500,6,33,1.0,0.0,20.0,1.0,2.0,31000,1.0,1.0,0.0,0
10,42500,24,35,1.0,0.0,8.0,0.0,2.0,36000,0.0,0.0,0.0,0
10,13000,6,48,1.0,0.0,3.0,0.0,2.0,19000,1.0,0.0,1.0,0
7,6000,12,38,1.0,4.0,21.0,1.0,2.0,13000,0.0,1.0,1.0,1
6,9000,6,20,0.0,1.0,13.0,0.0,2.0,23000,0.0,0.0,1.0,0
8,14000,12,33,0.0,5.0,14.0,0.0,2.0,51000,0.0,0.0,0.0,0
3,15500,10,32,0.0,0.0,3.0,0.0,2.0,51000,0.0,2.0,1.0,0
9,16000,16,19,0.0,5.0,3.0,0.0,2.0,26000,1.0,1.0,1.0,0
10,101000,36,55,1.0,5.0,2.0,1.0,2.0,36000,0.0,0.0,0.0,0
3,25000,12,42,0.0,5.0,3.0,0.0,0.0,21000,0.0,1.0,0.0,1
1,10500,10,22,0.0,5.0,6.0,0.0,2.0,21000,0.0,2.0,1.0,0
1,23500,18,31,1.0,5.0,13.0,1.0,2.0,19000,0.0,1.0,0.0,0
6,22500,6,24,0.0,0.0,13.0,0.0,2.0,21000,1.0,2.0,1.0,0
2,6500,6,31,1.0,5.0,3.0,1.0,2.0,26000,0.0,1.0,1.0,1
1,10000,24,23,1.0,1.0,6.0,0.0,2.0,21000,1.0,1.0,0.0,1
6,8500,6,78,1.0,0.0,13.0,0.0,2.0,16000,0.0,0.0,1.0,0
1,9000,6,31,1.0,5.0,3.0,1.0,2.0,36000,1.0,0.0,1.0,0
11,10000,5,43,1.0,5.0,6.0,1.0,2.0,21000,1.0,1.0,1.0,0
9,29500,12,78,0.0,0.0,2.0,0.0,2.0,13000,0.0,0.0,1.0,0
11,23000,6,21,0.0,5.0,13.0,0.0,2.0,41000,0.0,0.0,0.0,0
12,20000,12,22,0.0,5.0,13.0,0.0,2.0,28000,0.0,0.0,1.0,1
8,26500,18,26,1.0,0.0,3.0,0.0,0.0,56000,0.0,1.0,0.0,0
12,14500,10,39,1.0,4.0,21.0,1.0,2.0,18000,0.0,0.0,0.0,0
7,14000,6,28,1.0,4.0,11.0,1.0,2.0,21000,0.0,2.0,1.0,0
10,11500,10,30,0.0,1.0,3.0,1.0,1.0,26000,2.0,0.0,0.0,0
9,27500,12,38,1.0,5.0,6.0,1.0,2.0,19000,0.0,2.0,0.0,0
11,30500,6,29,1.0,0.0,10.0,0.0,0.0,61000,0.0,3.0,0.0,0
7,35500,12,24,1.0,0.0,13.0,0.0,0.0,26000,1.0,3.0,0.0,0
4,12000,12,26,0.0,4.0,3.0,0.0,2.0,14000,1.0,2.0,1.0,0
10,19500,24,29,0.0,5.0,13.0,1.0,2.0,41000,1.0,1.0,1.0,0
1,25500,12,28,1.0,0.0,6.0,0.0,2.0,26000,0.0,0.0,0.0,0
12,17000,12,24,0.0,5.0,3.0,0.0,2.0,21000,0.0,1.0,1.0,0
2,10000,12,39,1.0,0.0,13.0,1.0,2.0,21000,1.0,0.0,1.0,0
2,30500,18,28,1.0,0.0,11.0,1.0,2.0,21000,1.0,2.0,1.0,0
4,58500,24,54,1.0,5.0,6.0,0.0,2.0,26000,0.0,1.0,0.0,0
11,7000,6,34,0.0,0.0,1.0,1.0,2.0,39000,0.0,3.0,1.0,0
2,12500,18,32,0.0,4.0,3.0,1.0,2.0,11000,1.0,1.0,0.0,0
3,9500,6,58,1.0,5.0,3.0,0.0,2.0,21000,1.0,1.0,0.0,0
10,14000,10,49,0.0,5.0,3.0,1.0,0.0,31000,2.0,0.0,1.0,1
2,22000,24,32,0.0,0.0,13.0,1.0,2.0,23000,0.0,1.0,0.0,0
9,31000,12,21,0.0,5.0,3.0,0.0,2.0,36000,1.0,1.0,1.0,1
1,116000,18,33,0.0,0.0,5.0,1.0,2.0,36000,1.0,3.0,1.0,0
7,78000,36,33,0.0,5.0,1.0,1.0,2.0,28000,0.0,4.0,1.0,0
4,15000,12,41,1.0,0.0,6.0,1.0,2.0,18000,0.0,1.0,1.0,0
10,10000,12,27,0.0,0.0,13.0,1.0,2.0,31000,1.0,0.0,1.0,0
11,81500,15,24,1.0,0.0,19.0,0.0,0.0,61000,1.0,0.0,0.0,0
11,9500,12,23,1.0,4.0,3.0,0.0,2.0,20000,1.0,0.0,1.0,0
6,29000,18,23,1.0,5.0,3.0,1.0,2.0,31000,0.0,1.0,1.0,0
9,33000,12,29,0.0,0.0,6.0,1.0,0.0,36000,0.0,2.0,0.0,0
7,6500,4,33,1.0,0.0,3.0,0.0,2.0,26000,0.0,0.0,1.0,0
4,27500,10,21,0.0,5.0,3.0,0.0,2.0,22000,2.0,3.0,1.0,0
4,56000,16,28,1.0,5.0,13.0,0.0,2.0,31000,0.0,1.0,1.0,1
8,31500,18,61,0.0,0.0,3.0,1.0,2.0,37000,0.0,2.0,1.0,0
10,66000,10,32,1.0,0.0,5.0,1.0,2.0,61000,1.0,2.0,0.0,0
6,157500,18,53,1.0,4.0,13.0,0.0,0.0,66000,0.0,0.0,0.0,0
5,13000,12,74,1.0,4.0,13.0,0.0,2.0,13000,1.0,1.0,1.0,0
6,55000,12,36,0.0,5.0,13.0,0.0,2.0,44000,0.0,1.0,1.0,0
8,21000,15,29,1.0,5.0,13.0,0.0,2.0,36000,0.0,2.0,1.0,0
4,12500,10,24,0.0,5.0,3.0,0.0,0.0,26000,0.0,0.0,1.0,1
12,29000,5,40,1.0,0.0,6.0,1.0,2.0,46000,1.0,1.0,0.0,0
2,165000,12,48,0.0,5.0,11.0,0.0,2.0,51000,0.0,3.0,1.0,0
6,31000,12,48,1.0,5.0,3.0,0.0,0.0,43000,0.0,1.0,0.0,1
4,17500,6,21,1.0,5.0,13.0,0.0,2.0,16000,0.0,0.0,1.0,0
5,35500,18,37,0.0,4.0,12.0,1.0,2.0,16000,0.0,0.0,1.0,0
9,28500,12,30,0.0,5.0,13.0,0.0,2.0,24000,0.0,0.0,1.0,0
4,12500,10,52,0.0,5.0,3.0,1.0,0.0,21000,0.0,0.0,0.0,0
7,58000,12,41,1.0,5.0,2.0,1.0,0.0,41000,0.0,1.0,1.0,0
3,20000,12,22,0.0,1.0,3.0,0.0,2.0,21000,0.0,1.0,1.0,0
4,9500,4,29,1.0,0.0,3.0,1.0,2.0,26000,0.0,0.0,1.0,0
9,28000,12,31,1.0,1.0,13.0,1.0,0.0,31000,0.0,1.0,1.0,0
6,13500,10,23,0.0,0.0,3.0,0.0,2.0,31000,0.0,2.0,1.0,0
11,24000,12,64,0.0,5.0,13.0,0.0,2.0,16000,1.0,1.0,0.0,1
2,22500,10,42,0.0,0.0,12.0,1.0,2.0,21000,1.0,2.0,1.0,0
9,12000,12,57,1.0,5.0,11.0,1.0,2.0,16000,1.0,0.0,1.0,0
1,18500,6,32,0.0,5.0,13.0,1.0,2.0,31000,0.0,1.0,1.0,0
6,25000,12,23,0.0,5.0,3.0,0.0,2.0,24000,0.0,1.0,1.0,1
7,41000,10,29,1.0,0.0,11.0,1.0,2.0,26000,2.0,3.0,0.0,0
10,14000,12,22,0.0,5.0,6.0,0.0,2.0,26000,0.0,0.0,1.0,0
7,25000,12,22,1.0,5.0,3.0,0.0,2.0,24000,0.0,1.0,0.0,1
6,18000,12,23,0.0,0.0,11.0,0.0,0.0,41000,1.0,0.0,1.0,0
1,29500,12,35,0.0,4.0,3.0,0.0,2.0,26000,0.0,0.0,1.0,0
7,25500,12,72,1.0,0.0,14.0,1.0,2.0,19000,1.0,2.0,1.0,0
5,57000,15,33,0.0,0.0,19.0,1.0,2.0,41000,0.0,0.0,1.0,0
10,8000,6,31,0.0,5.0,6.0,1.0,2.0,26000,0.0,3.0,0.0,0
12,30000,7,42,1.0,5.0,5.0,0.0,2.0,23000,0.0,0.0,1.0,0
12,11000,6,38,0.0,5.0,13.0,1.0,2.0,16000,0.0,2.0,1.0,0
4,9500,12,22,1.0,5.0,3.0,0.0,2.0,19000,0.0,1.0,0.0,0
11,69000,24,36,1.0,5.0,13.0,1.0,2.0,17000,0.0,2.0,1.0,0
8,51500,12,58,1.0,4.0,13.0,0.0,2.0,11000,1.0,1.0,1.0,0
1,16000,8,27,0.0,5.0,13.0,0.0,2.0,26000,2.0,1.0,1.0,0
1,15500,12,21,0.0,5.0,3.0,0.0,2.0,51000,0.0,0.0,0.0,0
10,301000,36,32,1.0,0.0,7.0,0.0,2.0,121000,0.0,1.0,1.0,0
12,73500,10,52,1.0,4.0,13.0,0.0,0.0,46000,0.0,2.0,0.0,0
3,31500,10,53,0.0,5.0,3.0,0.0,2.0,36000,1.0,2.0,1.0,0
10,38500,12,41,1.0,5.0,13.0,1.0,2.0,31000,1.0,2.0,0.0,0
9,6500,5,51,1.0,5.0,13.0,0.0,2.0,16000,0.0,2.0,0.0,0
2,87000,10,40,1.0,5.0,11.0,1.0,2.0,26000,0.0,3.0,1.0,0
11,8500,12,20,1.0,5.0,3.0,0.0,2.0,13000,1.0,1.0,1.0,1
5,25000,9,57,1.0,0.0,10.0,0.0,2.0,51000,1.0,3.0,1.0,0
8,29000,12,48,0.0,4.0,6.0,1.0,2.0,41000,0.0,1.0,0.0,0
11,14500,12,35,0.0,5.0,3.0,0.0,2.0,19000,2.0,1.0,1.0,0
1,21000,18,28,1.0,0.0,11.0,1.0,2.0,21000,0.0,0.0,1.0,0
9,6000,12,30,1.0,5.0,3.0,0.0,2.0,11000,0.0,1.0,1.0,0
11,10000,6,24,0.0,5.0,5.0,0.0,2.0,26000,1.0,0.0,0.0,0
6,66000,15,26,0.0,5.0,19.0,0.0,2.0,78000,0.0,1.0,0.0,0
1,7000,6,37,1.0,5.0,13.0,1.0,2.0,16000,0.0,0.0,0.0,0
3,22500,10,30,1.0,1.0,11.0,1.0,2.0,16000,1.0,1.0,0.0,0
7,47500,18,48,1.0,0.0,8.0,0.0,1.0,39000,0.0,1.0,1.0,0
6,19000,8,24,0.0,5.0,13.0,0.0,2.0,26000,0.0,0.0,1.0,0
3,27000,12,55,1.0,5.0,13.0,0.0,2.0,33000,0.0,1.0,1.0,0
9,34500,12,31,0.0,0.0,6.0,1.0,2.0,11000,0.0,1.0,0.0,0
3,10500,24,22,1.0,5.0,13.0,1.0,2.0,26000,1.0,0.0,1.0,0
4,163000,24,60,1.0,5.0,7.0,0.0,2.0,43000,0.0,1.0,1.0,1
5,11000,10,29,0.0,5.0,3.0,1.0,2.0,41000,0.0,0.0,1.0,0
10,21500,10,23,1.0,5.0,13.0,1.0,2.0,21000,1.0,1.0,0.0,0
2,16500,12,35,1.0,0.0,6.0,1.0,2.0,22000,1.0,0.0,0.0,0
9,55000,15,25,1.0,0.0,20.0,0.0,0.0,41000,0.0,0.0,1.0,0
12,23500,10,35,0.0,0.0,11.0,1.0,2.0,16000,0.0,0.0,1.0,0
10,15500,12,24,1.0,0.0,3.0,1.0,2.0,16000,0.0,3.0,1.0,1
1,17500,12,20,1.0,5.0,3.0,0.0,2.0,16000,0.0,0.0,1.0,0
8,44000,12,54,1.0,0.0,8.0,0.0,2.0,36000,0.0,1.0,1.0,0
3,176000,36,87,1.0,0.0,4.0,0.0,2.0,26000,2.0,0.0,1.0,0
11,36500,10,46,1.0,0.0,13.0,0.0,2.0,61000,1.0,3.0,1.0,0
8,28500,10,45,1.0,0.0,3.0,1.0,2.0,66000,2.0,2.0,0.0,0
2,15500,4,58,0.0,4.0,3.0,0.0,0.0,26000,1.0,0.0,1.0,0
2,22500,12,21,1.0,5.0,6.0,1.0,2.0,26000,0.0,0.0,1.0,0
12,15500,12,42,0.0,4.0,6.0,0.0,2.0,36000,0.0,1.0,1.0,0
11,5000,4,32,1.0,4.0,3.0,1.0,2.0,19000,0.0,1.0,1.0,0
6,22500,18,43,0.0,5.0,13.0,1.0,2.0,36000,0.0,1.0,0.0,0
8,30000,12,33,0.0,0.0,13.0,0.0,2.0,36000,1.0,0.0,1.0,1
11,8000,4,24,1.0,5.0,3.0,1.0,2.0,26000,0.0,1.0,0.0,0
3,14000,6,21,0.0,5.0,13.0,0.0,2.0,21000,0.0,2.0,1.0,0
11,25500,12,36,1.0,0.0,11.0,1.0,2.0,31000,0.0,2.0,0.0,0
2,32000,10,57,1.0,0.0,13.0,1.0,0.0,15000,0.0,2.0,1.0,0
3,17000,10,35,0.0,5.0,13.0,1.0,2.0,21000,1.0,2.0,1.0,0
6,13000,4,27,1.0,0.0,6.0,0.0,2.0,41000,1.0,1.0,1.0,0
11,144500,15,31,1.0,0.0,11.0,0.0,0.0,51000,0.0,1.0,1.0,0
8,27000,12,23,1.0,5.0,6.0,0.0,2.0,23000,0.0,0.0,1.0,0
8,25000,12,54,1.0,0.0,13.0,0.0,2.0,19000,0.0,3.0,0.0,0
12,35500,6,27,0.0,0.0,6.0,0.0,0.0,51000,1.0,2.0,1.0,0
6,50500,18,75,1.0,5.0,21.0,0.0,2.0,16000,1.0,1.0,1.0,0
12,16000,10,25,1.0,0.0,3.0,0.0,2.0,41000,1.0,1.0,1.0,0
3,221000,36,48,0.0,0.0,5.0,0.0,2.0,56000,1.0,0.0,1.0,0
6,20500,6,30,1.0,5.0,11.0,1.0,2.0,16000,0.0,1.0,1.0,0
1,12000,10,58,1.0,5.0,13.0,0.0,2.0,21000,1.0,2.0,0.0,0
3,18500,6,27,0.0,1.0,5.0,1.0,2.0,81000,0.0,2.0,0.0,0
8,15000,12,49,0.0,0.0,11.0,0.0,2.0,36000,0.0,0.0,1.0,0
3,30500,4,28,0.0,0.0,10.0,1.0,2.0,61000,0.0,1.0,0.0,0
10,24500,6,30,0.0,0.0,6.0,0.0,1.0,41000,0.0,0.0,1.0,0
10,5500,12,37,0.0,0.0,3.0,1.0,2.0,36000,0.0,0.0,0.0,0
6,23000,12,28,1.0,0.0,3.0,1.0,0.0,51000,1.0,3.0,0.0,1
1,8000,3,53,1.0,0.0,6.0,0.0,2.0,19000,0.0,3.0,1.0,0
8,7000,6,37,1.0,5.0,6.0,1.0,2.0,25000,1.0,2.0,0.0,0
8,9500,6,22,0.0,5.0,3.0,0.0,2.0,18000,0.0,2.0,1.0,0
3,11500,6,24,1.0,1.0,13.0,1.0,2.0,31000,0.0,1.0,0.0,0
