seismic,seismoacoustic,shift,genergy,gpuls,gdenergy,gdpuls,ghazard,nbumps,nbumps2,nbumps3,nbumps4,nbumps5,energy,maxenergy,__target__
0.0,0.0,1.0,22890.0,283.0,104.0,23.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,1.0,0.0,34050.0,68.0,38.0,13.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,1.0,1.0,58570.0,481.0,110.0,0.0,0.0,1,1,0,0,0,400.0,400.0,0
0.0,0.0,1.0,29730.0,472.0,283.0,120.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,0.0,1.0,26860.0,282.0,-46.0,-44.0,0.0,2,0,2,0,0,5000.0,3000.0,0
1.0,1.0,1.0,13600.0,215.0,-60.0,-29.0,1.0,2,1,1,0,0,3600.0,3000.0,0
1.0,0.0,1.0,42450.0,429.0,99.0,-10.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,1.0,0.0,20250.0,45.0,13.0,-10.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,1.0,19630.0,295.0,-40.0,-11.0,0.0,3,2,1,0,0,8300.0,7000.0,0
0.0,1.0,1.0,42930.0,341.0,54.0,-11.0,0.0,5,2,3,0,0,6200.0,3000.0,0
1.0,0.0,1.0,27740.0,443.0,81.0,41.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,1.0,1.0,546980.0,2212.0,-3.0,-7.0,0.0,1,1,0,0,0,100.0,100.0,1
1.0,1.0,1.0,34620.0,661.0,18.0,36.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,1.0,1.0,23710.0,387.0,-32.0,-31.0,0.0,1,0,1,0,0,1000.0,1000.0,0
1.0,0.0,1.0,38180.0,322.0,-6.0,0.0,0.0,3,1,2,0,0,11500.0,8000.0,1
0.0,1.0,1.0,15030.0,484.0,-5.0,22.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,1.0,0.0,15290.0,436.0,75.0,47.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,0.0,1.0,59250.0,1452.0,59.0,39.0,0.0,1,1,0,0,0,500.0,500.0,0
0.0,0.0,1.0,35510.0,313.0,8.0,3.0,0.0,1,1,0,0,0,500.0,500.0,0
1.0,1.0,1.0,397280.0,1630.0,-29.0,-48.0,0.0,3,1,1,1,0,31300.0,30000.0,0
0.0,0.0,1.0,1988970.0,3697.0,78.0,57.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,0.0,104390.0,331.0,91.0,29.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,0.0,1.0,44980.0,597.0,45.0,19.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,0.0,71840.0,255.0,54.0,28.0,0.0,1,0,1,0,0,6000.0,6000.0,0
1.0,1.0,1.0,75890.0,1742.0,315.0,245.0,1.0,1,0,1,0,0,1000.0,1000.0,0
0.0,1.0,1.0,147570.0,259.0,-30.0,-31.0,0.0,3,2,1,0,0,2000.0,1000.0,0
0.0,1.0,1.0,22710.0,481.0,191.0,166.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,0.0,9920.0,221.0,37.0,36.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,0.0,12400.0,313.0,9.0,28.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,1.0,92380.0,514.0,25.0,29.0,0.0,6,5,1,0,0,4300.0,2000.0,0
0.0,1.0,1.0,48050.0,531.0,92.0,6.0,0.0,2,0,1,0,1,205000.0,200000.0,0
1.0,1.0,0.0,10820.0,426.0,8.0,22.0,0.0,1,0,1,0,0,3000.0,3000.0,0
0.0,0.0,0.0,11330.0,246.0,-9.0,-2.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,0.0,1.0,14710.0,321.0,-58.0,-42.0,0.0,1,0,1,0,0,2000.0,2000.0,0
0.0,1.0,0.0,12580.0,120.0,-73.0,-74.0,0.0,1,1,0,0,0,600.0,600.0,0
1.0,0.0,1.0,36910.0,455.0,6.0,-18.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,1.0,44080.0,339.0,-22.0,11.0,0.0,2,1,1,0,0,3700.0,3000.0,0
1.0,0.0,1.0,557510.0,1946.0,5.0,8.0,0.0,3,2,1,0,0,5800.0,5000.0,1
0.0,0.0,1.0,140890.0,230.0,-32.0,-37.0,0.0,2,2,0,0,0,600.0,400.0,0
0.0,0.0,0.0,6040.0,112.0,-44.0,-24.0,0.0,2,1,1,0,0,2400.0,2000.0,1
1.0,0.0,0.0,11210.0,323.0,-10.0,29.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,0.0,2070.0,14.0,-23.0,-65.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,1.0,33660.0,248.0,9.0,28.0,0.0,4,2,2,0,0,11100.0,8000.0,0
1.0,0.0,1.0,96070.0,537.0,3.0,19.0,0.0,3,1,1,1,0,49200.0,40000.0,0
0.0,1.0,1.0,32270.0,631.0,8.0,52.0,0.0,1,1,0,0,0,500.0,500.0,0
0.0,1.0,1.0,180530.0,324.0,7.0,3.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,1.0,1.0,18680.0,586.0,-47.0,-44.0,0.0,2,1,1,0,0,2500.0,2000.0,0
1.0,0.0,0.0,9340.0,153.0,-10.0,-60.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,0.0,5600.0,344.0,-44.0,-1.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,0.0,10100.0,23.0,-82.0,-75.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,1.0,149050.0,697.0,-54.0,-35.0,0.0,1,0,1,0,0,6000.0,6000.0,0
1.0,0.0,1.0,39830.0,636.0,36.0,28.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,1.0,1.0,14830.0,492.0,-21.0,-2.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,0.0,1.0,42060.0,740.0,43.0,49.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,1.0,1.0,46080.0,942.0,146.0,87.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,0.0,76150.0,260.0,-52.0,-50.0,0.0,1,0,1,0,0,4000.0,4000.0,0
0.0,0.0,0.0,14610.0,373.0,56.0,15.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,1.0,0.0,24020.0,462.0,-4.0,-26.0,1.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,1.0,32210.0,510.0,147.0,95.0,0.0,1,1,0,0,0,600.0,600.0,0
1.0,1.0,1.0,17960.0,780.0,-38.0,0.0,1.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,1.0,122640.0,979.0,10.0,21.0,0.0,6,4,2,0,0,9200.0,6000.0,1
0.0,1.0,1.0,8260.0,343.0,-39.0,2.0,1.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,0.0,9430.0,44.0,-50.0,-17.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,1.0,48390.0,532.0,104.0,16.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,1.0,0.0,16470.0,661.0,60.0,88.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,1.0,29990.0,203.0,-55.0,-75.0,0.0,3,1,2,0,0,9400.0,6000.0,0
0.0,1.0,1.0,1514120.0,1518.0,28.0,12.0,0.0,3,2,1,0,0,1900.0,1000.0,1
1.0,0.0,0.0,16380.0,736.0,63.0,112.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,1.0,0.0,68200.0,137.0,-5.0,-38.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,1.0,0.0,11500.0,30.0,-3.0,-25.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,1.0,1.0,16480.0,401.0,-35.0,-10.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,1.0,1.0,17300.0,656.0,-56.0,-43.0,0.0,1,0,1,0,0,7000.0,7000.0,0
0.0,1.0,1.0,35940.0,609.0,28.0,-6.0,1.0,0,0,0,0,0,0.0,0.0,0
1.0,0.0,1.0,127010.0,1388.0,-30.0,-22.0,0.0,3,0,3,0,0,9000.0,5000.0,1
1.0,1.0,1.0,49030.0,1026.0,71.0,34.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,1.0,15080.0,351.0,-50.0,-32.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,1.0,269070.0,767.0,-1.0,4.0,0.0,2,2,0,0,0,800.0,400.0,0
1.0,1.0,1.0,17390.0,278.0,-31.0,-32.0,0.0,1,1,0,0,0,600.0,600.0,0
1.0,0.0,1.0,19890.0,236.0,-40.0,-55.0,0.0,1,0,1,0,0,8000.0,8000.0,1
0.0,0.0,0.0,7340.0,213.0,-19.0,-28.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,1.0,0.0,9350.0,44.0,-20.0,10.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,1.0,1.0,80040.0,751.0,-37.0,-19.0,0.0,2,1,1,0,0,1600.0,1000.0,0
1.0,0.0,1.0,31440.0,361.0,-27.0,-22.0,0.0,3,2,1,0,0,4600.0,4000.0,0
0.0,0.0,1.0,19680.0,411.0,-38.0,-3.0,0.0,2,0,2,0,0,10000.0,8000.0,0
0.0,0.0,1.0,65760.0,772.0,177.0,68.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,1.0,31040.0,322.0,-10.0,1.0,0.0,5,2,3,0,0,9000.0,4000.0,0
0.0,0.0,0.0,12960.0,194.0,27.0,3.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,1.0,0.0,12290.0,471.0,30.0,49.0,0.0,1,1,0,0,0,500.0,500.0,0
0.0,0.0,0.0,11380.0,290.0,0.0,30.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,0.0,1.0,18920.0,330.0,-46.0,-40.0,0.0,1,1,0,0,0,200.0,200.0,0
0.0,0.0,1.0,37480.0,660.0,25.0,35.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,0.0,3530.0,27.0,30.0,-32.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,0.0,1.0,13460.0,229.0,-11.0,-25.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,0.0,6130.0,129.0,-27.0,-50.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,1.0,0.0,6690.0,163.0,-3.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,1.0,1.0,39970.0,831.0,196.0,147.0,1.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,1.0,37710.0,233.0,2.0,-12.0,0.0,1,0,1,0,0,2000.0,2000.0,0
0.0,0.0,0.0,9700.0,216.0,-22.0,-14.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,0.0,9680.0,139.0,14.0,-48.0,0.0,1,1,0,0,0,700.0,700.0,0
0.0,1.0,1.0,37520.0,843.0,13.0,57.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,0.0,14720.0,33.0,-70.0,-79.0,0.0,1,0,1,0,0,2000.0,2000.0,0
1.0,0.0,1.0,525630.0,734.0,-54.0,-48.0,0.0,1,1,0,0,0,200.0,200.0,0
0.0,1.0,1.0,28920.0,659.0,114.0,96.0,1.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,1.0,300520.0,894.0,37.0,37.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,1.0,1.0,56350.0,999.0,26.0,19.0,0.0,2,2,0,0,0,1000.0,800.0,0
1.0,1.0,1.0,20160.0,317.0,-30.0,-28.0,0.0,1,1,0,0,0,300.0,300.0,0
0.0,0.0,0.0,5640.0,296.0,-47.0,-21.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,1.0,0.0,56120.0,222.0,100.0,89.0,0.0,1,0,1,0,0,5000.0,5000.0,0
1.0,1.0,0.0,26360.0,459.0,154.0,21.0,1.0,2,2,0,0,0,700.0,500.0,0
0.0,0.0,0.0,28020.0,51.0,12.0,-14.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,1.0,1.0,20080.0,370.0,-24.0,-20.0,1.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,1.0,768080.0,2124.0,8.0,24.0,0.0,1,1,0,0,0,300.0,300.0,0
0.0,1.0,1.0,39410.0,1146.0,12.0,9.0,0.0,1,0,1,0,0,3000.0,3000.0,0
1.0,1.0,0.0,23880.0,488.0,-4.0,-22.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,0.0,1.0,33590.0,457.0,17.0,2.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,0.0,0.0,15280.0,521.0,63.0,74.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,0.0,0.0,8170.0,119.0,-20.0,-37.0,0.0,1,0,1,0,0,2000.0,2000.0,0
0.0,0.0,1.0,1260100.0,2519.0,-12.0,-5.0,0.0,1,1,0,0,0,600.0,600.0,0
0.0,2.0,1.0,71540.0,608.0,80.0,-1.0,2.0,2,0,2,0,0,4000.0,2000.0,0
1.0,1.0,1.0,122410.0,902.0,8.0,9.0,0.0,3,2,1,0,0,3600.0,3000.0,1
1.0,0.0,1.0,27390.0,674.0,-17.0,30.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,2.0,1.0,38620.0,719.0,-4.0,13.0,2.0,1,1,0,0,0,500.0,500.0,0
1.0,0.0,0.0,2940.0,123.0,-72.0,-68.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,1.0,46540.0,729.0,69.0,51.0,0.0,1,1,0,0,0,300.0,300.0,1
1.0,0.0,1.0,13260.0,563.0,-8.0,36.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,1.0,15470.0,286.0,163.0,12.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,1.0,1.0,57860.0,383.0,95.0,92.0,0.0,2,1,1,0,0,4700.0,4000.0,0
0.0,1.0,1.0,640820.0,1235.0,-25.0,-23.0,0.0,1,0,1,0,0,5000.0,5000.0,0
0.0,0.0,0.0,3960.0,35.0,-14.0,-27.0,0.0,1,0,1,0,0,1000.0,1000.0,0
0.0,1.0,1.0,65240.0,1008.0,73.0,39.0,0.0,4,3,1,0,0,2500.0,1000.0,0
0.0,0.0,0.0,3470.0,84.0,-59.0,-69.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,1.0,21050.0,458.0,72.0,70.0,0.0,1,0,0,1,0,60000.0,60000.0,0
0.0,0.0,0.0,3860.0,53.0,-68.0,-77.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,0.0,7330.0,102.0,5.0,-42.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,1.0,46740.0,553.0,27.0,29.0,0.0,6,3,3,0,0,5800.0,2000.0,0
1.0,1.0,1.0,74960.0,1471.0,124.0,60.0,1.0,1,0,0,1,0,10000.0,10000.0,0
0.0,0.0,1.0,16030.0,236.0,-28.0,-36.0,0.0,2,1,1,0,0,5200.0,5000.0,0
1.0,0.0,1.0,229070.0,2597.0,30.0,51.0,0.0,2,0,0,2,0,100000.0,80000.0,0
0.0,1.0,1.0,36410.0,519.0,46.0,4.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,1.0,0.0,6890.0,204.0,-34.0,-46.0,1.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,0.0,4410.0,76.0,-23.0,53.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,0.0,1.0,16260.0,220.0,-50.0,-50.0,0.0,2,1,1,0,0,3500.0,3000.0,0
0.0,0.0,1.0,9840.0,421.0,-43.0,-28.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,1.0,1.0,49420.0,819.0,-2.0,12.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,1.0,1.0,31630.0,577.0,-37.0,-21.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,0.0,26780.0,345.0,18.0,94.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,1.0,29320.0,526.0,125.0,101.0,0.0,1,0,0,1,0,90000.0,90000.0,0
1.0,0.0,1.0,18780.0,337.0,-35.0,-32.0,0.0,2,1,1,0,0,9900.0,9000.0,0
0.0,1.0,1.0,23800.0,540.0,82.0,65.0,1.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,1.0,27830.0,190.0,-79.0,-90.0,0.0,4,0,4,0,0,19000.0,8000.0,0
0.0,1.0,1.0,211440.0,403.0,24.0,38.0,0.0,4,2,2,0,0,7300.0,4000.0,0
0.0,2.0,1.0,43730.0,832.0,10.0,35.0,2.0,0,0,0,0,0,0.0,0.0,0
0.0,1.0,0.0,28210.0,83.0,8.0,30.0,0.0,1,0,1,0,0,3000.0,3000.0,0
1.0,0.0,1.0,28240.0,460.0,-19.0,-15.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,1.0,53900.0,320.0,-36.0,-20.0,0.0,2,0,2,0,0,4000.0,2000.0,0
1.0,0.0,1.0,12470.0,227.0,-2.0,-8.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,0.0,4490.0,35.0,-78.0,-73.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,2.0,1.0,87250.0,1048.0,93.0,51.0,1.0,1,1,0,0,0,500.0,500.0,0
0.0,0.0,1.0,15460.0,208.0,-50.0,-51.0,0.0,1,0,1,0,0,4000.0,4000.0,0
0.0,0.0,0.0,203850.0,476.0,-14.0,-32.0,0.0,1,0,1,0,0,3000.0,3000.0,0
0.0,0.0,0.0,12950.0,41.0,-65.0,-55.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,1.0,0.0,26470.0,37.0,-8.0,-47.0,0.0,2,2,0,0,0,900.0,600.0,0
0.0,0.0,0.0,2260.0,17.0,-29.0,-58.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,1.0,1.0,197620.0,406.0,19.0,-16.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,1.0,1.0,11160.0,543.0,-41.0,7.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,0.0,1.0,127110.0,1140.0,-12.0,-9.0,0.0,3,1,1,1,0,22600.0,20000.0,1
0.0,0.0,0.0,65250.0,450.0,-74.0,-70.0,0.0,0,0,0,0,0,0.0,0.0,1
0.0,1.0,0.0,12430.0,32.0,14.0,-20.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,1.0,6800.0,224.0,-79.0,-47.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,1.0,10360.0,131.0,76.0,-49.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,1.0,1.0,29060.0,660.0,125.0,103.0,1.0,1,1,0,0,0,300.0,300.0,0
0.0,0.0,1.0,41970.0,592.0,220.0,130.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,1.0,0.0,15050.0,52.0,-61.0,-38.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,1.0,0.0,23200.0,366.0,179.0,118.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,1.0,0.0,315650.0,645.0,-33.0,-9.0,0.0,1,0,1,0,0,5000.0,5000.0,0
0.0,0.0,0.0,6650.0,27.0,-21.0,-32.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,1.0,1.0,23290.0,592.0,-58.0,-37.0,1.0,1,1,0,0,0,500.0,500.0,0
0.0,0.0,0.0,1380.0,56.0,-49.0,40.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,0.0,1.0,19920.0,400.0,-15.0,-15.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,1.0,60100.0,94.0,-43.0,-52.0,0.0,2,2,0,0,0,1000.0,800.0,0
1.0,1.0,1.0,68690.0,1038.0,37.0,-17.0,1.0,0,0,0,0,0,0.0,0.0,0
0.0,1.0,0.0,11230.0,26.0,-56.0,-41.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,1.0,1.0,10270.0,306.0,-31.0,-19.0,1.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,0.0,7060.0,241.0,-44.0,-4.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,1.0,11610.0,315.0,-21.0,3.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,1.0,15820.0,382.0,-32.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,1.0,47690.0,518.0,42.0,63.0,0.0,6,4,2,0,0,7400.0,3000.0,0
1.0,0.0,1.0,459160.0,1714.0,-21.0,-11.0,0.0,1,0,0,1,0,40000.0,40000.0,0
0.0,0.0,0.0,2540.0,19.0,12.0,-52.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,1.0,1.0,1355970.0,2326.0,-7.0,-12.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,0.0,1.0,14050.0,271.0,-3.0,2.0,0.0,1,0,0,0,1,300000.0,300000.0,0
0.0,0.0,1.0,5600.0,119.0,-63.0,-63.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,1.0,11440.0,505.0,0.0,81.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,1.0,538060.0,2075.0,-5.0,-11.0,0.0,2,2,0,0,0,900.0,700.0,1
0.0,0.0,1.0,24100.0,197.0,16.0,-45.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,1.0,0.0,10890.0,283.0,16.0,-9.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,0.0,1.0,27810.0,265.0,-6.0,11.0,0.0,1,1,0,0,0,500.0,500.0,0
1.0,0.0,0.0,5500.0,152.0,-51.0,-1.0,0.0,2,1,0,0,0,250.0,200.0,0
0.0,2.0,1.0,37660.0,658.0,-5.0,7.0,2.0,0,0,0,0,0,0.0,0.0,0
1.0,0.0,1.0,23260.0,483.0,-22.0,8.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,1.0,1.0,24570.0,434.0,-52.0,-53.0,0.0,2,1,1,0,0,3600.0,3000.0,0
0.0,0.0,0.0,3770.0,50.0,-47.0,-40.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,1.0,1.0,57040.0,754.0,99.0,52.0,0.0,1,0,1,0,0,3000.0,3000.0,0
0.0,1.0,1.0,9590.0,222.0,-49.0,-64.0,0.0,1,1,0,0,0,300.0,300.0,0
0.0,0.0,0.0,39890.0,66.0,69.0,39.0,0.0,1,1,0,0,0,400.0,400.0,0
1.0,0.0,1.0,14390.0,455.0,-50.0,-8.0,0.0,1,0,1,0,0,1000.0,1000.0,0
0.0,1.0,1.0,691310.0,1416.0,-14.0,-6.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,1.0,1.0,32830.0,1134.0,17.0,75.0,1.0,0,0,0,0,0,0.0,0.0,0
0.0,1.0,0.0,3020.0,29.0,-53.0,-40.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,0.0,0.0,13160.0,271.0,58.0,61.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,0.0,0.0,15760.0,318.0,89.0,89.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,1.0,1.0,362360.0,575.0,122.0,93.0,1.0,4,2,2,0,0,10400.0,7000.0,0
0.0,1.0,1.0,200350.0,1668.0,43.0,24.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,1.0,17910.0,86.0,-85.0,-79.0,0.0,4,0,4,0,0,12000.0,6000.0,0
0.0,0.0,0.0,6530.0,38.0,-72.0,-92.0,0.0,1,1,0,0,0,100.0,100.0,0
0.0,0.0,0.0,1950.0,19.0,-26.0,-52.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,1.0,1.0,1323740.0,1405.0,7.0,-2.0,0.0,1,0,1,0,0,3000.0,3000.0,0
0.0,0.0,1.0,10160.0,437.0,-40.0,-21.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,1.0,18780.0,498.0,21.0,76.0,0.0,1,0,1,0,0,3000.0,3000.0,0
0.0,0.0,1.0,49480.0,579.0,42.0,6.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,1.0,30750.0,508.0,-4.0,-21.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,1.0,8080.0,294.0,-48.0,4.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,1.0,1.0,47600.0,763.0,78.0,68.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,1.0,31590.0,377.0,175.0,74.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,1.0,12610.0,157.0,-61.0,-52.0,0.0,1,0,1,0,0,2000.0,2000.0,0
1.0,1.0,1.0,36650.0,414.0,41.0,-14.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,1.0,298230.0,916.0,9.0,-2.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,0.0,1.0,32030.0,350.0,12.0,-22.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,0.0,0.0,10820.0,524.0,16.0,75.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,1.0,10320.0,311.0,-65.0,-38.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,0.0,1.0,22440.0,483.0,-29.0,10.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,1.0,26620.0,356.0,-18.0,-15.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,2.0,0.0,25050.0,678.0,227.0,186.0,2.0,0,0,0,0,0,0.0,0.0,0
0.0,2.0,0.0,24740.0,530.0,223.0,123.0,2.0,1,0,1,0,0,7000.0,7000.0,0
0.0,0.0,1.0,19910.0,568.0,-42.0,-3.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,0.0,4760.0,35.0,-94.0,-73.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,1.0,39050.0,305.0,-40.0,-19.0,0.0,3,3,0,0,0,2000.0,700.0,0
1.0,0.0,1.0,40150.0,525.0,33.0,40.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,1.0,1.0,16980.0,451.0,-30.0,-38.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,1.0,69660.0,362.0,-10.0,-8.0,0.0,2,2,0,0,0,800.0,500.0,1
0.0,0.0,1.0,715390.0,1923.0,36.0,36.0,0.0,1,1,0,0,0,300.0,300.0,0
0.0,1.0,1.0,28780.0,1294.0,-18.0,26.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,1.0,1.0,46580.0,260.0,-56.0,-48.0,0.0,1,0,1,0,0,2000.0,2000.0,0
0.0,0.0,0.0,9260.0,266.0,-23.0,8.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,0.0,21900.0,60.0,-5.0,25.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,0.0,1.0,41060.0,555.0,30.0,27.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,1.0,590510.0,1780.0,23.0,-6.0,0.0,1,1,0,0,0,800.0,800.0,0
0.0,1.0,0.0,5550.0,168.0,-52.0,-53.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,1.0,1.0,27040.0,347.0,-3.0,-26.0,0.0,1,1,0,0,0,200.0,200.0,0
0.0,0.0,0.0,8320.0,213.0,9.0,-10.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,0.0,0.0,6970.0,154.0,-33.0,-25.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,1.0,478520.0,1493.0,-1.0,-47.0,0.0,4,3,1,0,0,4300.0,3000.0,0
0.0,0.0,0.0,12760.0,26.0,-9.0,-35.0,0.0,0,0,0,0,0,0.0,0.0,0
