city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,__target__
47.0,0.843,1.0,0.0,3.0,0.0,5.0,15.0,0.0,1.0,0.0,10,0
64.0,0.624,3.0,0.0,1.0,3.0,4.0,14.0,4.0,5.0,5.0,8,1
5.0,0.92,1.0,0.0,3.0,2.0,5.0,6.0,3.0,5.0,0.0,112,0
13.0,0.926,1.0,1.0,2.0,1.0,6.0,16.0,8.0,6.0,0.0,18,0
37.0,0.74,1.0,1.0,3.0,0.0,5.0,5.0,8.0,6.0,2.0,38,0
2.0,0.887,1.0,1.0,3.0,2.0,5.0,14.0,0.0,5.0,0.0,77,0
29.0,0.698,3.0,1.0,0.0,0.0,5.0,17.0,8.0,4.0,1.0,5,0
13.0,0.926,1.0,0.0,3.0,2.0,5.0,21.0,0.0,5.0,2.0,136,0
50.0,0.767,1.0,0.0,3.0,2.0,5.0,1.0,7.0,5.0,4.0,114,0
5.0,0.92,3.0,0.0,3.0,0.0,1.0,11.0,8.0,6.0,0.0,44,1
83.0,0.762,1.0,0.0,3.0,0.0,5.0,21.0,5.0,4.0,4.0,22,0
13.0,0.926,1.0,1.0,0.0,1.0,6.0,15.0,8.0,6.0,0.0,48,0
5.0,0.92,1.0,0.0,3.0,0.0,5.0,21.0,6.0,4.0,1.0,53,0
5.0,0.92,1.0,0.0,3.0,0.0,5.0,9.0,7.0,0.0,3.0,102,0
64.0,0.624,1.0,0.0,3.0,0.0,5.0,14.0,7.0,5.0,0.0,80,0
30.0,0.897,3.0,1.0,0.0,2.0,5.0,0.0,8.0,4.0,6.0,61,1
70.0,0.939,1.0,0.0,3.0,2.0,5.0,6.0,8.0,6.0,4.0,43,0
5.0,0.92,1.0,0.0,3.0,0.0,5.0,1.0,7.0,5.0,1.0,46,1
5.0,0.92,1.0,1.0,3.0,2.0,3.0,21.0,8.0,6.0,4.0,8,0
122.0,0.915,0.0,0.0,3.0,0.0,5.0,13.0,5.0,5.0,6.0,62,1
64.0,0.624,1.0,0.0,3.0,0.0,5.0,14.0,1.0,5.0,1.0,17,0
13.0,0.926,1.0,0.0,3.0,2.0,5.0,8.0,5.0,5.0,2.0,59,0
85.0,0.8959999999999999,3.0,1.0,3.0,4.0,6.0,15.0,8.0,6.0,6.0,9,0
30.0,0.897,1.0,0.0,3.0,2.0,5.0,17.0,4.0,5.0,1.0,48,0
89.0,0.866,1.0,0.0,3.0,0.0,5.0,16.0,1.0,6.0,0.0,144,0
64.0,0.624,1.0,0.0,3.0,0.0,5.0,13.0,8.0,6.0,0.0,8,0
64.0,0.624,3.0,0.0,0.0,0.0,5.0,11.0,4.0,2.0,0.0,10,1
64.0,0.624,0.0,1.0,2.0,2.0,5.0,16.0,8.0,6.0,1.0,43,1
106.0,0.579,1.0,0.0,3.0,2.0,2.0,21.0,8.0,6.0,4.0,17,0
6.0,0.924,1.0,0.0,3.0,2.0,5.0,10.0,8.0,5.0,0.0,23,0
103.0,0.939,3.0,0.0,3.0,1.0,6.0,1.0,8.0,6.0,0.0,218,0
95.0,0.855,1.0,0.0,3.0,2.0,5.0,7.0,0.0,1.0,3.0,248,0
115.0,0.743,1.0,0.0,3.0,4.0,6.0,13.0,7.0,3.0,0.0,4,0
51.0,0.903,1.0,0.0,3.0,0.0,2.0,21.0,7.0,5.0,4.0,18,0
21.0,0.738,1.0,0.0,0.0,0.0,5.0,15.0,8.0,5.0,0.0,13,0
5.0,0.92,0.0,1.0,3.0,0.0,5.0,0.0,8.0,6.0,0.0,23,1
5.0,0.92,1.0,0.0,3.0,2.0,5.0,18.0,3.0,5.0,0.0,30,0
11.0,0.55,1.0,0.0,3.0,0.0,5.0,0.0,4.0,5.0,0.0,87,0
22.0,0.479,3.0,1.0,3.0,1.0,6.0,11.0,5.0,5.0,1.0,39,0
5.0,0.92,1.0,1.0,0.0,2.0,5.0,3.0,8.0,4.0,0.0,86,0
5.0,0.92,1.0,0.0,0.0,2.0,5.0,17.0,3.0,5.0,0.0,30,1
13.0,0.926,1.0,1.0,3.0,0.0,5.0,14.0,0.0,5.0,3.0,18,0
116.0,0.698,1.0,0.0,0.0,0.0,5.0,13.0,8.0,6.0,0.0,83,1
64.0,0.624,1.0,1.0,0.0,0.0,5.0,11.0,8.0,6.0,6.0,51,0
64.0,0.624,1.0,0.0,3.0,0.0,5.0,0.0,3.0,5.0,5.0,38,0
77.0,0.7759999999999999,1.0,0.0,3.0,2.0,5.0,1.0,2.0,5.0,0.0,32,0
116.0,0.698,1.0,0.0,1.0,0.0,5.0,10.0,8.0,6.0,4.0,24,0
101.0,0.754,1.0,0.0,3.0,0.0,5.0,18.0,1.0,5.0,4.0,4,1
13.0,0.926,3.0,1.0,0.0,2.0,5.0,18.0,0.0,5.0,4.0,9,1
64.0,0.624,1.0,0.0,3.0,0.0,5.0,1.0,3.0,5.0,1.0,9,1
39.0,0.555,3.0,1.0,0.0,0.0,5.0,14.0,8.0,6.0,0.0,106,0
5.0,0.92,1.0,0.0,3.0,0.0,5.0,21.0,3.0,5.0,6.0,116,0
49.0,0.92,2.0,1.0,0.0,0.0,5.0,14.0,8.0,6.0,0.0,114,1
5.0,0.92,1.0,0.0,3.0,0.0,2.0,18.0,3.0,5.0,0.0,21,0
49.0,0.92,1.0,1.0,0.0,0.0,5.0,18.0,8.0,6.0,0.0,39,1
77.0,0.7759999999999999,1.0,0.0,3.0,0.0,3.0,16.0,7.0,5.0,2.0,144,0
15.0,0.743,0.0,0.0,3.0,0.0,5.0,21.0,4.0,5.0,4.0,18,0
6.0,0.924,3.0,0.0,3.0,0.0,5.0,17.0,0.0,0.0,0.0,48,0
5.0,0.92,1.0,0.0,0.0,0.0,5.0,15.0,6.0,5.0,0.0,66,0
13.0,0.926,1.0,0.0,3.0,2.0,5.0,21.0,1.0,5.0,4.0,29,0
64.0,0.624,1.0,0.0,0.0,0.0,5.0,5.0,8.0,6.0,4.0,89,1
2.0,0.887,1.0,0.0,3.0,2.0,5.0,21.0,7.0,5.0,4.0,152,0
13.0,0.926,3.0,0.0,3.0,1.0,6.0,17.0,7.0,5.0,3.0,19,0
48.0,0.91,1.0,0.0,1.0,0.0,5.0,19.0,3.0,5.0,1.0,51,0
30.0,0.897,3.0,0.0,3.0,2.0,5.0,1.0,8.0,6.0,0.0,18,0
5.0,0.92,0.0,1.0,0.0,0.0,2.0,0.0,8.0,6.0,0.0,42,1
64.0,0.624,3.0,1.0,0.0,0.0,5.0,16.0,3.0,5.0,0.0,21,1
64.0,0.624,3.0,0.0,2.0,5.0,6.0,13.0,8.0,6.0,0.0,33,1
55.0,0.878,1.0,0.0,3.0,2.0,5.0,21.0,2.0,5.0,2.0,32,1
5.0,0.92,1.0,1.0,3.0,2.0,2.0,13.0,3.0,5.0,0.0,22,0
94.0,0.802,1.0,0.0,3.0,2.0,5.0,17.0,6.0,6.0,0.0,45,1
64.0,0.624,3.0,1.0,0.0,0.0,5.0,11.0,8.0,4.0,6.0,39,0
5.0,0.92,1.0,1.0,0.0,1.0,6.0,14.0,8.0,6.0,6.0,226,0
26.0,0.8270000000000001,1.0,0.0,3.0,2.0,5.0,12.0,0.0,0.0,0.0,22,0
64.0,0.624,3.0,1.0,0.0,0.0,5.0,15.0,8.0,6.0,0.0,110,1
13.0,0.926,0.0,1.0,0.0,0.0,5.0,6.0,8.0,6.0,0.0,36,1
64.0,0.624,1.0,1.0,0.0,2.0,4.0,0.0,4.0,5.0,6.0,20,1
83.0,0.762,1.0,0.0,3.0,2.0,5.0,21.0,4.0,6.0,4.0,13,0
5.0,0.92,0.0,0.0,3.0,0.0,5.0,6.0,4.0,5.0,0.0,51,0
91.0,0.913,1.0,0.0,1.0,0.0,5.0,5.0,8.0,5.0,0.0,39,0
64.0,0.624,3.0,1.0,0.0,5.0,6.0,17.0,8.0,5.0,6.0,48,1
5.0,0.92,1.0,0.0,3.0,0.0,5.0,21.0,1.0,5.0,3.0,51,1
5.0,0.92,1.0,0.0,3.0,0.0,5.0,2.0,0.0,1.0,0.0,84,0
64.0,0.624,3.0,0.0,3.0,0.0,5.0,13.0,1.0,5.0,0.0,90,0
5.0,0.92,3.0,1.0,0.0,2.0,5.0,16.0,8.0,6.0,6.0,117,1
65.0,0.899,1.0,0.0,0.0,0.0,5.0,6.0,3.0,5.0,1.0,6,0
64.0,0.624,1.0,1.0,0.0,1.0,6.0,20.0,8.0,6.0,6.0,200,0
64.0,0.624,1.0,0.0,0.0,0.0,5.0,15.0,5.0,5.0,3.0,160,1
70.0,0.939,3.0,0.0,3.0,2.0,5.0,2.0,0.0,5.0,4.0,72,0
5.0,0.92,1.0,1.0,3.0,1.0,6.0,13.0,8.0,6.0,6.0,2,0
39.0,0.555,1.0,0.0,3.0,0.0,5.0,18.0,0.0,5.0,1.0,29,1
49.0,0.92,1.0,0.0,3.0,0.0,4.0,2.0,8.0,6.0,3.0,9,1
31.0,0.836,1.0,1.0,3.0,0.0,5.0,1.0,8.0,6.0,0.0,42,0
95.0,0.855,1.0,0.0,3.0,0.0,5.0,1.0,7.0,5.0,1.0,51,0
49.0,0.92,1.0,1.0,3.0,0.0,5.0,7.0,3.0,6.0,0.0,24,0
48.0,0.91,1.0,0.0,3.0,0.0,2.0,17.0,4.0,5.0,4.0,146,0
64.0,0.624,3.0,0.0,3.0,0.0,5.0,20.0,7.0,2.0,0.0,10,0
48.0,0.91,1.0,0.0,3.0,1.0,6.0,12.0,8.0,6.0,4.0,24,1
13.0,0.926,1.0,0.0,2.0,0.0,0.0,1.0,8.0,6.0,0.0,50,0
64.0,0.624,3.0,0.0,0.0,0.0,5.0,14.0,6.0,6.0,1.0,14,1
65.0,0.899,1.0,0.0,3.0,1.0,6.0,15.0,4.0,5.0,1.0,34,0
30.0,0.897,0.0,1.0,1.0,0.0,5.0,13.0,0.0,5.0,0.0,15,0
5.0,0.92,1.0,1.0,3.0,5.0,6.0,11.0,8.0,6.0,6.0,50,0
2.0,0.887,1.0,0.0,3.0,0.0,5.0,19.0,7.0,5.0,4.0,18,0
49.0,0.92,3.0,0.0,3.0,2.0,5.0,18.0,3.0,5.0,0.0,33,0
49.0,0.92,3.0,0.0,3.0,0.0,5.0,12.0,8.0,6.0,2.0,70,1
57.0,0.764,1.0,0.0,2.0,2.0,5.0,5.0,1.0,2.0,0.0,51,0
114.0,0.925,0.0,1.0,0.0,0.0,5.0,14.0,8.0,6.0,6.0,19,1
64.0,0.624,1.0,0.0,3.0,2.0,5.0,19.0,0.0,0.0,0.0,79,1
13.0,0.926,1.0,0.0,3.0,2.0,5.0,3.0,1.0,5.0,4.0,154,0
104.0,0.698,1.0,0.0,1.0,2.0,5.0,1.0,4.0,5.0,2.0,42,0
31.0,0.836,3.0,0.0,3.0,0.0,5.0,17.0,1.0,6.0,1.0,35,0
48.0,0.91,3.0,1.0,0.0,0.0,5.0,14.0,8.0,6.0,5.0,56,0
55.0,0.878,1.0,1.0,0.0,1.0,6.0,17.0,8.0,4.0,1.0,28,0
5.0,0.92,3.0,1.0,3.0,1.0,6.0,15.0,8.0,6.0,1.0,27,1
30.0,0.897,1.0,0.0,3.0,2.0,5.0,1.0,0.0,0.0,0.0,53,0
48.0,0.91,1.0,1.0,3.0,1.0,6.0,14.0,8.0,6.0,6.0,33,0
48.0,0.91,1.0,1.0,0.0,1.0,6.0,3.0,8.0,6.0,6.0,42,0
31.0,0.836,1.0,0.0,2.0,0.0,5.0,19.0,0.0,5.0,0.0,166,1
64.0,0.624,3.0,0.0,3.0,0.0,5.0,15.0,4.0,5.0,0.0,141,1
13.0,0.926,2.0,1.0,3.0,1.0,6.0,15.0,2.0,5.0,2.0,39,0
64.0,0.624,3.0,0.0,3.0,0.0,5.0,13.0,7.0,5.0,0.0,28,1
64.0,0.624,1.0,0.0,3.0,2.0,5.0,11.0,7.0,0.0,0.0,65,0
5.0,0.92,1.0,0.0,3.0,2.0,2.0,10.0,0.0,6.0,2.0,75,1
5.0,0.92,1.0,0.0,3.0,2.0,5.0,4.0,4.0,5.0,4.0,36,0
48.0,0.91,1.0,0.0,3.0,2.0,2.0,13.0,1.0,5.0,2.0,61,0
5.0,0.92,3.0,0.0,3.0,0.0,5.0,14.0,5.0,3.0,0.0,16,0
112.0,0.923,1.0,1.0,0.0,2.0,5.0,14.0,8.0,6.0,0.0,83,0
5.0,0.92,3.0,0.0,3.0,2.0,5.0,14.0,8.0,6.0,5.0,34,0
64.0,0.624,3.0,0.0,3.0,0.0,5.0,14.0,3.0,5.0,2.0,18,0
49.0,0.92,1.0,0.0,3.0,0.0,5.0,12.0,3.0,3.0,4.0,45,0
30.0,0.897,1.0,0.0,3.0,2.0,5.0,18.0,1.0,5.0,0.0,143,0
41.0,0.6890000000000001,3.0,0.0,2.0,0.0,5.0,16.0,4.0,5.0,1.0,86,0
102.0,0.579,0.0,0.0,3.0,0.0,5.0,14.0,2.0,5.0,0.0,67,0
48.0,0.91,1.0,0.0,3.0,2.0,5.0,9.0,0.0,5.0,0.0,41,0
5.0,0.92,0.0,0.0,3.0,0.0,5.0,16.0,4.0,5.0,3.0,124,0
105.0,0.83,3.0,1.0,3.0,1.0,6.0,11.0,8.0,6.0,6.0,2,0
13.0,0.926,1.0,0.0,3.0,2.0,5.0,9.0,0.0,0.0,0.0,178,0
5.0,0.92,3.0,0.0,3.0,3.0,5.0,21.0,5.0,2.0,4.0,184,0
5.0,0.92,3.0,0.0,3.0,0.0,5.0,21.0,3.0,4.0,1.0,130,0
48.0,0.91,3.0,0.0,3.0,0.0,5.0,21.0,8.0,6.0,1.0,19,1
5.0,0.92,0.0,0.0,3.0,2.0,5.0,2.0,3.0,5.0,0.0,61,0
51.0,0.903,3.0,0.0,3.0,5.0,6.0,19.0,8.0,5.0,6.0,98,0
13.0,0.926,1.0,0.0,3.0,2.0,5.0,21.0,8.0,6.0,4.0,214,0
94.0,0.802,1.0,0.0,2.0,5.0,6.0,21.0,2.0,5.0,5.0,6,0
82.0,0.89,3.0,1.0,0.0,0.0,5.0,14.0,8.0,6.0,1.0,86,1
13.0,0.926,1.0,0.0,3.0,0.0,5.0,19.0,6.0,5.0,0.0,145,0
64.0,0.624,1.0,0.0,3.0,0.0,5.0,5.0,5.0,5.0,0.0,4,0
5.0,0.92,1.0,1.0,0.0,2.0,4.0,6.0,8.0,5.0,6.0,188,0
31.0,0.836,1.0,0.0,3.0,2.0,5.0,10.0,8.0,6.0,2.0,144,0
95.0,0.855,3.0,0.0,0.0,0.0,5.0,13.0,8.0,6.0,0.0,2,0
5.0,0.92,1.0,0.0,3.0,0.0,5.0,21.0,0.0,1.0,6.0,90,0
13.0,0.926,3.0,0.0,3.0,2.0,5.0,21.0,8.0,6.0,6.0,120,0
5.0,0.92,1.0,0.0,3.0,0.0,5.0,17.0,1.0,5.0,3.0,39,0
93.0,0.6659999999999999,3.0,0.0,3.0,0.0,5.0,18.0,0.0,5.0,0.0,88,0
101.0,0.754,1.0,0.0,3.0,0.0,5.0,15.0,6.0,5.0,0.0,162,0
64.0,0.624,3.0,0.0,0.0,2.0,5.0,14.0,8.0,6.0,0.0,64,1
49.0,0.92,1.0,0.0,3.0,0.0,5.0,15.0,0.0,5.0,4.0,11,0
5.0,0.92,1.0,0.0,1.0,0.0,5.0,11.0,2.0,5.0,0.0,75,1
5.0,0.92,3.0,0.0,3.0,0.0,5.0,16.0,4.0,5.0,0.0,6,0
120.0,0.925,1.0,0.0,3.0,0.0,5.0,3.0,5.0,5.0,1.0,188,0
5.0,0.92,1.0,0.0,3.0,0.0,5.0,11.0,6.0,5.0,0.0,77,0
63.0,0.7959999999999999,1.0,0.0,3.0,0.0,5.0,18.0,4.0,5.0,0.0,25,0
31.0,0.836,3.0,0.0,3.0,1.0,6.0,19.0,8.0,6.0,1.0,22,0
112.0,0.923,1.0,1.0,3.0,4.0,6.0,0.0,8.0,5.0,6.0,103,0
64.0,0.624,3.0,1.0,1.0,0.0,5.0,0.0,0.0,5.0,0.0,32,1
5.0,0.92,1.0,0.0,3.0,0.0,5.0,11.0,0.0,5.0,0.0,29,0
25.0,0.625,3.0,0.0,1.0,0.0,5.0,16.0,4.0,5.0,3.0,72,0
48.0,0.91,0.0,1.0,2.0,0.0,5.0,5.0,8.0,6.0,6.0,80,1
2.0,0.887,3.0,0.0,3.0,0.0,5.0,21.0,1.0,5.0,1.0,3,0
5.0,0.92,1.0,1.0,3.0,0.0,5.0,6.0,4.0,5.0,2.0,45,0
64.0,0.624,1.0,0.0,1.0,2.0,5.0,16.0,8.0,6.0,3.0,30,0
23.0,0.745,1.0,1.0,0.0,0.0,5.0,1.0,8.0,6.0,0.0,39,1
64.0,0.624,3.0,0.0,3.0,2.0,5.0,21.0,8.0,6.0,5.0,20,1
5.0,0.92,1.0,0.0,3.0,0.0,5.0,14.0,4.0,5.0,0.0,42,0
77.0,0.7759999999999999,1.0,0.0,3.0,0.0,5.0,21.0,2.0,5.0,4.0,20,0
64.0,0.624,1.0,1.0,3.0,0.0,5.0,13.0,5.0,5.0,2.0,11,1
5.0,0.92,3.0,0.0,3.0,0.0,5.0,5.0,4.0,5.0,3.0,204,0
39.0,0.555,3.0,1.0,0.0,0.0,5.0,18.0,4.0,5.0,0.0,7,0
101.0,0.754,1.0,0.0,1.0,0.0,5.0,17.0,0.0,4.0,0.0,158,0
55.0,0.878,1.0,0.0,0.0,1.0,6.0,5.0,2.0,5.0,1.0,61,0
30.0,0.897,1.0,1.0,3.0,2.0,5.0,15.0,6.0,6.0,0.0,45,0
51.0,0.903,3.0,0.0,3.0,2.0,2.0,10.0,7.0,1.0,1.0,23,1
48.0,0.91,1.0,1.0,0.0,0.0,5.0,17.0,8.0,6.0,0.0,33,1
5.0,0.92,0.0,0.0,3.0,0.0,5.0,13.0,1.0,5.0,0.0,58,0
48.0,0.91,1.0,0.0,3.0,2.0,5.0,6.0,7.0,0.0,2.0,15,0
3.0,0.5579999999999999,1.0,0.0,3.0,0.0,5.0,18.0,0.0,0.0,0.0,21,1
86.0,0.74,1.0,0.0,3.0,0.0,5.0,11.0,8.0,6.0,0.0,111,1
121.0,0.949,1.0,0.0,3.0,1.0,6.0,11.0,8.0,6.0,0.0,20,0
103.0,0.939,1.0,1.0,3.0,4.0,6.0,11.0,8.0,6.0,6.0,15,0
99.0,0.884,1.0,0.0,3.0,2.0,5.0,6.0,2.0,5.0,0.0,6,0
95.0,0.855,1.0,1.0,0.0,1.0,6.0,14.0,2.0,5.0,0.0,113,0
49.0,0.92,1.0,0.0,0.0,5.0,6.0,6.0,8.0,6.0,0.0,119,0
13.0,0.926,1.0,0.0,1.0,0.0,5.0,2.0,0.0,1.0,0.0,45,0
64.0,0.624,1.0,0.0,3.0,0.0,5.0,19.0,5.0,5.0,4.0,12,0
4.0,0.804,1.0,0.0,3.0,2.0,5.0,21.0,8.0,6.0,0.0,61,1
48.0,0.91,0.0,0.0,3.0,0.0,5.0,14.0,3.0,3.0,0.0,47,0
5.0,0.92,1.0,0.0,3.0,0.0,5.0,15.0,6.0,5.0,0.0,45,0
5.0,0.92,1.0,1.0,3.0,0.0,5.0,18.0,4.0,1.0,0.0,89,0
101.0,0.754,1.0,0.0,3.0,0.0,5.0,7.0,6.0,5.0,2.0,48,0
64.0,0.624,1.0,0.0,3.0,0.0,5.0,15.0,3.0,5.0,1.0,29,1
5.0,0.92,1.0,0.0,3.0,0.0,2.0,21.0,8.0,6.0,4.0,314,1
116.0,0.698,1.0,0.0,1.0,0.0,5.0,19.0,8.0,6.0,0.0,42,0
64.0,0.624,3.0,1.0,2.0,0.0,5.0,11.0,8.0,6.0,6.0,180,1
48.0,0.91,1.0,0.0,3.0,0.0,5.0,16.0,3.0,5.0,4.0,78,0
64.0,0.624,1.0,1.0,0.0,0.0,5.0,11.0,8.0,6.0,6.0,44,1
5.0,0.92,1.0,0.0,3.0,0.0,5.0,19.0,3.0,5.0,0.0,10,0
30.0,0.897,3.0,0.0,3.0,2.0,5.0,18.0,0.0,0.0,0.0,162,0
48.0,0.91,1.0,0.0,3.0,2.0,5.0,3.0,0.0,5.0,1.0,77,0
64.0,0.624,3.0,0.0,0.0,2.0,5.0,13.0,7.0,5.0,0.0,129,1
36.0,0.727,3.0,0.0,3.0,0.0,5.0,0.0,8.0,6.0,0.0,43,1
64.0,0.624,1.0,0.0,3.0,2.0,5.0,17.0,2.0,5.0,1.0,20,1
5.0,0.92,1.0,0.0,3.0,0.0,5.0,4.0,3.0,5.0,0.0,172,0
64.0,0.624,3.0,1.0,3.0,0.0,3.0,20.0,8.0,6.0,0.0,20,1
48.0,0.91,1.0,0.0,0.0,0.0,2.0,13.0,4.0,5.0,0.0,164,0
103.0,0.939,0.0,0.0,0.0,2.0,5.0,16.0,8.0,6.0,0.0,44,0
95.0,0.855,1.0,0.0,3.0,2.0,5.0,7.0,8.0,6.0,0.0,53,0
5.0,0.92,3.0,0.0,3.0,0.0,5.0,19.0,3.0,5.0,0.0,3,0
74.0,0.893,1.0,0.0,3.0,2.0,5.0,12.0,6.0,4.0,1.0,15,0
5.0,0.92,1.0,0.0,3.0,0.0,5.0,9.0,2.0,5.0,3.0,22,0
3.0,0.5579999999999999,1.0,0.0,3.0,0.0,5.0,15.0,1.0,5.0,0.0,248,0
5.0,0.92,3.0,0.0,3.0,0.0,3.0,16.0,2.0,5.0,4.0,48,0
64.0,0.624,3.0,0.0,0.0,0.0,5.0,11.0,4.0,0.0,0.0,62,1
64.0,0.624,1.0,0.0,3.0,0.0,5.0,14.0,8.0,6.0,1.0,19,0
120.0,0.925,1.0,0.0,3.0,0.0,5.0,15.0,0.0,5.0,1.0,30,0
95.0,0.855,0.0,0.0,3.0,0.0,5.0,5.0,4.0,5.0,1.0,72,0
7.0,0.794,3.0,0.0,3.0,0.0,5.0,14.0,8.0,6.0,1.0,5,0
61.0,0.682,1.0,0.0,3.0,0.0,5.0,19.0,3.0,5.0,4.0,88,1
99.0,0.884,2.0,0.0,1.0,2.0,5.0,21.0,0.0,1.0,1.0,5,0
86.0,0.74,1.0,0.0,3.0,3.0,5.0,19.0,0.0,0.0,0.0,144,0
5.0,0.92,1.0,1.0,0.0,2.0,5.0,5.0,3.0,4.0,1.0,52,1
64.0,0.624,1.0,0.0,3.0,0.0,5.0,1.0,3.0,5.0,4.0,85,0
48.0,0.91,1.0,1.0,3.0,1.0,6.0,15.0,8.0,6.0,0.0,41,0
64.0,0.624,1.0,0.0,0.0,2.0,5.0,19.0,1.0,4.0,1.0,48,0
30.0,0.897,1.0,0.0,3.0,2.0,5.0,21.0,5.0,5.0,0.0,145,0
5.0,0.92,3.0,1.0,3.0,0.0,1.0,15.0,6.0,5.0,4.0,141,0
13.0,0.926,1.0,0.0,1.0,0.0,0.0,5.0,7.0,5.0,2.0,60,0
5.0,0.92,1.0,0.0,3.0,2.0,5.0,4.0,3.0,5.0,1.0,70,0
5.0,0.92,3.0,0.0,3.0,0.0,5.0,21.0,5.0,5.0,4.0,46,1
47.0,0.843,1.0,1.0,0.0,1.0,6.0,11.0,8.0,6.0,1.0,48,0
5.0,0.92,1.0,0.0,0.0,2.0,5.0,5.0,3.0,5.0,2.0,102,1
31.0,0.836,1.0,0.0,3.0,2.0,5.0,21.0,8.0,6.0,2.0,48,0
95.0,0.855,1.0,0.0,1.0,0.0,5.0,16.0,8.0,6.0,0.0,90,0
100.0,0.795,3.0,0.0,2.0,0.0,5.0,1.0,8.0,5.0,6.0,54,0
5.0,0.92,1.0,0.0,3.0,0.0,4.0,3.0,5.0,1.0,0.0,121,0
95.0,0.855,1.0,0.0,0.0,0.0,5.0,17.0,3.0,5.0,0.0,34,0
6.0,0.924,3.0,1.0,0.0,1.0,6.0,15.0,8.0,6.0,6.0,58,0
13.0,0.926,1.0,1.0,0.0,1.0,6.0,13.0,8.0,5.0,6.0,74,0
5.0,0.92,3.0,1.0,3.0,4.0,6.0,18.0,8.0,6.0,6.0,110,0
64.0,0.624,1.0,0.0,3.0,0.0,5.0,5.0,1.0,5.0,4.0,40,0
48.0,0.91,3.0,0.0,3.0,5.0,6.0,2.0,8.0,6.0,0.0,4,0
64.0,0.624,3.0,1.0,0.0,2.0,5.0,15.0,8.0,6.0,0.0,90,0
64.0,0.624,3.0,1.0,3.0,2.0,1.0,20.0,3.0,5.0,0.0,18,0
5.0,0.92,1.0,0.0,3.0,0.0,5.0,19.0,2.0,5.0,4.0,22,0
13.0,0.926,1.0,0.0,1.0,2.0,5.0,3.0,8.0,6.0,6.0,14,0
17.0,0.722,1.0,1.0,1.0,0.0,5.0,13.0,1.0,5.0,0.0,55,0
5.0,0.92,1.0,0.0,1.0,2.0,2.0,21.0,4.0,2.0,0.0,112,0
91.0,0.913,1.0,0.0,3.0,5.0,6.0,1.0,8.0,6.0,1.0,3,0
49.0,0.92,1.0,1.0,0.0,1.0,6.0,13.0,8.0,6.0,1.0,78,1
64.0,0.624,1.0,1.0,0.0,1.0,6.0,13.0,8.0,6.0,0.0,56,0
95.0,0.855,3.0,0.0,3.0,2.0,5.0,21.0,4.0,5.0,4.0,7,0
5.0,0.92,1.0,0.0,3.0,0.0,5.0,21.0,2.0,5.0,0.0,22,0
6.0,0.924,1.0,0.0,1.0,0.0,5.0,17.0,1.0,5.0,0.0,94,0
13.0,0.926,3.0,0.0,3.0,0.0,5.0,16.0,5.0,5.0,0.0,51,0
15.0,0.743,1.0,0.0,3.0,2.0,2.0,1.0,2.0,5.0,2.0,52,1
64.0,0.624,1.0,0.0,3.0,0.0,5.0,7.0,3.0,5.0,4.0,11,0
50.0,0.767,1.0,1.0,0.0,1.0,6.0,13.0,8.0,6.0,0.0,68,0
64.0,0.624,1.0,1.0,0.0,5.0,6.0,13.0,8.0,5.0,6.0,53,1
13.0,0.926,3.0,0.0,3.0,0.0,4.0,19.0,3.0,5.0,3.0,34,0
42.0,0.698,1.0,0.0,3.0,2.0,5.0,14.0,4.0,2.0,0.0,65,0
13.0,0.926,1.0,0.0,0.0,0.0,5.0,1.0,4.0,5.0,0.0,58,0
5.0,0.92,3.0,1.0,3.0,0.0,5.0,20.0,8.0,6.0,0.0,30,0
117.0,0.691,1.0,1.0,0.0,1.0,6.0,11.0,8.0,6.0,6.0,55,0
15.0,0.743,1.0,0.0,3.0,2.0,5.0,4.0,2.0,5.0,0.0,18,0
64.0,0.624,3.0,0.0,0.0,0.0,5.0,0.0,4.0,5.0,0.0,48,1
48.0,0.91,1.0,0.0,3.0,0.0,5.0,13.0,7.0,5.0,1.0,34,0
116.0,0.698,3.0,0.0,0.0,0.0,5.0,16.0,0.0,3.0,1.0,41,1
83.0,0.762,1.0,0.0,3.0,0.0,5.0,19.0,3.0,5.0,1.0,67,0
95.0,0.855,1.0,0.0,3.0,2.0,5.0,3.0,8.0,6.0,4.0,16,0
5.0,0.92,1.0,0.0,3.0,0.0,5.0,0.0,3.0,5.0,0.0,48,0
101.0,0.754,1.0,0.0,3.0,0.0,5.0,2.0,4.0,5.0,0.0,8,0
15.0,0.743,1.0,0.0,3.0,0.0,5.0,21.0,4.0,5.0,0.0,20,0
15.0,0.743,3.0,1.0,3.0,0.0,5.0,11.0,8.0,6.0,0.0,43,1
72.0,0.807,1.0,1.0,3.0,2.0,5.0,1.0,8.0,6.0,0.0,30,1
55.0,0.878,1.0,0.0,3.0,2.0,5.0,20.0,8.0,6.0,4.0,70,0
5.0,0.92,1.0,0.0,3.0,0.0,0.0,4.0,8.0,6.0,4.0,57,0
48.0,0.91,1.0,0.0,3.0,0.0,5.0,14.0,4.0,5.0,0.0,2,0
5.0,0.92,1.0,0.0,3.0,0.0,5.0,15.0,8.0,4.0,2.0,196,0
82.0,0.89,1.0,1.0,0.0,0.0,5.0,15.0,8.0,6.0,2.0,89,1
