RESOURCE,MGR_ID,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE,__target__
5493.0,2533.0,18.0,65.0,57.0,22.0,1899.0,61.0,23.0,1
2635.0,3097.0,18.0,63.0,264.0,99.0,1816.0,61.0,107.0,1
4565.0,1902.0,18.0,65.0,286.0,4.0,5.0,61.0,4.0,1
3298.0,1208.0,18.0,68.0,27.0,40.0,234.0,63.0,44.0,1
1244.0,2432.0,76.0,101.0,250.0,103.0,464.0,9.0,111.0,1
4380.0,1023.0,90.0,125.0,207.0,110.0,2186.0,17.0,119.0,1
1214.0,3806.0,18.0,61.0,125.0,4.0,5.0,61.0,4.0,1
1518.0,4030.0,18.0,55.0,317.0,147.0,1107.0,37.0,157.0,1
6166.0,4175.0,127.0,31.0,142.0,4.0,5.0,61.0,4.0,1
5930.0,3961.0,18.0,33.0,164.0,295.0,1144.0,64.0,303.0,1
5638.0,697.0,18.0,63.0,207.0,150.0,915.0,17.0,160.0,1
5362.0,2639.0,18.0,33.0,101.0,21.0,1400.0,2.0,22.0,1
6200.0,2452.0,18.0,55.0,152.0,178.0,1049.0,23.0,188.0,1
6738.0,2034.0,18.0,55.0,158.0,4.0,1899.0,61.0,4.0,1
1260.0,3546.0,18.0,65.0,286.0,19.0,705.0,61.0,20.0,1
4837.0,4238.0,18.0,61.0,189.0,108.0,279.0,34.0,117.0,1
5362.0,3307.0,51.0,62.0,27.0,340.0,2279.0,4.0,24.0,1
2910.0,2029.0,58.0,76.0,73.0,61.0,2170.0,62.0,67.0,1
3849.0,2799.0,18.0,65.0,76.0,75.0,737.0,9.0,82.0,1
6250.0,4065.0,18.0,63.0,60.0,147.0,2271.0,37.0,157.0,1
3955.0,1088.0,18.0,18.0,3.0,87.0,2336.0,61.0,95.0,1
2144.0,1958.0,18.0,55.0,192.0,157.0,160.0,25.0,166.0,1
758.0,1023.0,90.0,125.0,207.0,110.0,2265.0,17.0,119.0,1
5649.0,1781.0,18.0,55.0,212.0,38.0,2278.0,17.0,42.0,1
3112.0,35.0,18.0,65.0,219.0,23.0,46.0,6.0,25.0,1
6684.0,3380.0,18.0,61.0,186.0,47.0,164.0,61.0,51.0,1
5493.0,20.0,18.0,55.0,158.0,4.0,5.0,61.0,4.0,1
2786.0,1842.0,6.0,4.0,56.0,55.0,489.0,8.0,59.0,1
6067.0,619.0,18.0,61.0,110.0,46.0,2141.0,63.0,50.0,1
758.0,2284.0,90.0,125.0,35.0,127.0,191.0,10.0,136.0,1
2954.0,2601.0,27.0,28.0,1.0,0.0,2.0,56.0,0.0,1
129.0,3785.0,18.0,61.0,125.0,22.0,5.0,61.0,23.0,1
4328.0,2034.0,18.0,55.0,158.0,22.0,52.0,61.0,23.0,1
5432.0,985.0,18.0,68.0,253.0,47.0,75.0,61.0,51.0,1
2510.0,674.0,18.0,63.0,184.0,294.0,1380.0,17.0,302.0,1
3766.0,184.0,75.0,100.0,334.0,27.0,2236.0,9.0,28.0,1
489.0,433.0,34.0,40.0,1.0,0.0,209.0,56.0,0.0,1
814.0,2524.0,18.0,61.0,283.0,92.0,521.0,9.0,100.0,1
2312.0,2469.0,18.0,61.0,33.0,12.0,236.0,1.0,12.0,0
1457.0,3534.0,18.0,61.0,88.0,22.0,50.0,61.0,23.0,1
3396.0,3722.0,18.0,68.0,86.0,44.0,597.0,10.0,48.0,1
5148.0,2484.0,18.0,63.0,37.0,59.0,2004.0,23.0,65.0,1
1817.0,634.0,18.0,55.0,192.0,65.0,160.0,25.0,72.0,1
1024.0,1020.0,9.0,7.0,4.0,1.0,6.0,0.0,1.0,1
3766.0,1921.0,18.0,65.0,250.0,40.0,158.0,63.0,44.0,1
2100.0,1108.0,4.0,2.0,0.0,0.0,0.0,56.0,0.0,1
965.0,2930.0,18.0,69.0,242.0,22.0,5.0,61.0,23.0,1
2123.0,3122.0,102.0,142.0,68.0,6.0,727.0,62.0,5.0,1
4473.0,704.0,18.0,64.0,30.0,83.0,1245.0,16.0,91.0,1
4458.0,1300.0,18.0,69.0,74.0,178.0,468.0,23.0,188.0,1
3017.0,764.0,18.0,61.0,125.0,22.0,52.0,61.0,23.0,1
1518.0,860.0,18.0,61.0,74.0,274.0,1471.0,4.0,282.0,1
2184.0,3328.0,18.0,69.0,260.0,196.0,322.0,17.0,206.0,1
3302.0,3080.0,127.0,31.0,86.0,19.0,37.0,61.0,20.0,1
5840.0,195.0,18.0,68.0,104.0,22.0,5.0,61.0,23.0,1
3219.0,2041.0,18.0,63.0,191.0,22.0,5.0,61.0,23.0,1
4565.0,1918.0,18.0,61.0,303.0,4.0,1899.0,61.0,4.0,1
3116.0,2964.0,11.0,9.0,1.0,1.0,6.0,0.0,1.0,1
1027.0,2338.0,11.0,9.0,144.0,315.0,12.0,0.0,6.0,1
1540.0,2915.0,40.0,47.0,151.0,331.0,1559.0,62.0,64.0,1
2633.0,684.0,18.0,63.0,108.0,54.0,533.0,17.0,58.0,1
6257.0,3777.0,18.0,65.0,167.0,4.0,5.0,61.0,4.0,1
2633.0,498.0,18.0,63.0,433.0,4.0,5.0,61.0,4.0,1
1396.0,3926.0,39.0,46.0,0.0,0.0,0.0,56.0,0.0,1
6001.0,2981.0,74.0,99.0,286.0,269.0,2236.0,12.0,32.0,1
1137.0,3078.0,18.0,33.0,101.0,4.0,5.0,61.0,4.0,0
4793.0,2509.0,18.0,69.0,260.0,17.0,1705.0,61.0,18.0,1
7460.0,2844.0,50.0,60.0,76.0,103.0,2115.0,9.0,111.0,1
921.0,702.0,89.0,123.0,387.0,4.0,2278.0,61.0,4.0,1
541.0,3078.0,18.0,33.0,101.0,4.0,5.0,61.0,4.0,1
3056.0,1705.0,47.0,54.0,31.0,230.0,512.0,5.0,240.0,1
1049.0,678.0,126.0,16.0,276.0,305.0,1255.0,56.0,313.0,1
1203.0,2344.0,18.0,18.0,32.0,22.0,5.0,61.0,23.0,1
6065.0,1267.0,45.0,52.0,46.0,129.0,1199.0,8.0,138.0,1
1303.0,1694.0,69.0,90.0,74.0,103.0,2262.0,9.0,111.0,0
5710.0,4034.0,18.0,63.0,107.0,111.0,1438.0,58.0,120.0,1
6001.0,2053.0,18.0,65.0,76.0,57.0,2297.0,9.0,62.0,1
5905.0,1567.0,95.0,133.0,217.0,37.0,2308.0,16.0,41.0,1
5429.0,4000.0,127.0,31.0,27.0,19.0,37.0,61.0,20.0,1
149.0,3526.0,62.0,82.0,298.0,228.0,159.0,17.0,238.0,1
5503.0,2755.0,59.0,78.0,7.0,6.0,815.0,62.0,5.0,0
680.0,3389.0,18.0,63.0,29.0,196.0,2278.0,17.0,206.0,1
3216.0,2303.0,23.0,24.0,1.0,1.0,6.0,0.0,1.0,1
3870.0,1525.0,18.0,65.0,248.0,340.0,743.0,4.0,24.0,1
1207.0,1983.0,18.0,61.0,49.0,53.0,1772.0,9.0,57.0,1
893.0,1347.0,18.0,65.0,286.0,46.0,2141.0,63.0,50.0,1
1749.0,2038.0,18.0,68.0,176.0,47.0,5.0,61.0,51.0,1
3625.0,2271.0,18.0,65.0,167.0,67.0,2006.0,11.0,74.0,1
3165.0,1015.0,33.0,38.0,6.0,3.0,524.0,56.0,3.0,1
3271.0,4223.0,126.0,16.0,2.0,36.0,2151.0,56.0,40.0,1
6768.0,3542.0,18.0,65.0,250.0,22.0,1899.0,61.0,23.0,1
2274.0,1907.0,48.0,57.0,73.0,61.0,2170.0,62.0,67.0,1
4410.0,100.0,34.0,40.0,1.0,36.0,934.0,56.0,40.0,1
2942.0,3552.0,127.0,31.0,15.0,237.0,515.0,10.0,247.0,0
490.0,967.0,34.0,40.0,91.0,70.0,558.0,57.0,77.0,1
5234.0,968.0,46.0,53.0,97.0,315.0,325.0,0.0,6.0,1
7430.0,254.0,18.0,65.0,25.0,27.0,2236.0,9.0,28.0,1
3095.0,422.0,47.0,54.0,10.0,1.0,6.0,0.0,1.0,1
55.0,2997.0,111.0,159.0,419.0,4.0,1673.0,61.0,4.0,1
5977.0,1371.0,18.0,33.0,138.0,40.0,2141.0,63.0,44.0,1
2315.0,539.0,18.0,33.0,271.0,246.0,1704.0,30.0,256.0,1
5400.0,2090.0,18.0,33.0,115.0,22.0,1899.0,61.0,23.0,0
2525.0,2929.0,18.0,65.0,168.0,22.0,5.0,61.0,23.0,1
1944.0,2180.0,18.0,63.0,56.0,55.0,230.0,8.0,59.0,1
6796.0,79.0,18.0,55.0,329.0,40.0,2344.0,63.0,44.0,1
5628.0,244.0,18.0,18.0,3.0,235.0,2256.0,65.0,245.0,1
2176.0,444.0,35.0,41.0,91.0,70.0,192.0,57.0,77.0,1
893.0,2112.0,18.0,61.0,171.0,53.0,2335.0,9.0,57.0,1
1705.0,1293.0,92.0,128.0,119.0,53.0,2329.0,9.0,57.0,1
3975.0,2146.0,18.0,63.0,85.0,11.0,1399.0,0.0,11.0,1
5493.0,2161.0,18.0,65.0,76.0,107.0,2296.0,9.0,116.0,1
488.0,2939.0,4.0,2.0,0.0,36.0,2197.0,56.0,40.0,1
1702.0,617.0,18.0,61.0,200.0,22.0,5.0,61.0,23.0,1
2385.0,2614.0,35.0,41.0,6.0,0.0,1.0,56.0,0.0,1
4018.0,954.0,18.0,65.0,57.0,22.0,5.0,61.0,23.0,0
3625.0,2271.0,18.0,65.0,167.0,4.0,5.0,61.0,4.0,1
2085.0,3621.0,18.0,68.0,253.0,88.0,1400.0,2.0,96.0,1
3813.0,238.0,27.0,28.0,10.0,36.0,2197.0,56.0,40.0,1
2551.0,381.0,18.0,61.0,219.0,22.0,5.0,61.0,23.0,1
6614.0,4096.0,18.0,55.0,39.0,127.0,597.0,10.0,136.0,1
3057.0,3728.0,18.0,61.0,57.0,17.0,2175.0,61.0,18.0,1
6318.0,1054.0,18.0,63.0,305.0,22.0,5.0,61.0,23.0,0
5198.0,873.0,95.0,133.0,416.0,41.0,1602.0,19.0,45.0,1
4298.0,352.0,18.0,63.0,169.0,32.0,2311.0,4.0,36.0,1
6000.0,1396.0,18.0,18.0,55.0,40.0,2019.0,63.0,44.0,1
4541.0,851.0,18.0,18.0,129.0,294.0,849.0,17.0,302.0,1
4565.0,1756.0,18.0,55.0,206.0,22.0,52.0,61.0,23.0,1
3092.0,479.0,18.0,18.0,129.0,88.0,1400.0,2.0,96.0,1
1076.0,1809.0,9.0,7.0,53.0,36.0,2151.0,56.0,40.0,1
1417.0,114.0,32.0,37.0,5.0,169.0,287.0,56.0,178.0,1
3718.0,2930.0,18.0,69.0,242.0,22.0,5.0,61.0,23.0,1
5751.0,2629.0,8.0,45.0,1.0,0.0,1.0,56.0,0.0,1
6674.0,1163.0,18.0,65.0,445.0,22.0,5.0,61.0,23.0,1
4565.0,2484.0,18.0,63.0,37.0,59.0,2004.0,23.0,65.0,1
3868.0,2911.0,18.0,19.0,112.0,26.0,244.0,8.0,27.0,1
4788.0,3609.0,18.0,65.0,57.0,40.0,2057.0,63.0,44.0,1
2551.0,3729.0,18.0,61.0,219.0,4.0,5.0,61.0,4.0,1
7269.0,552.0,48.0,57.0,7.0,337.0,2144.0,62.0,71.0,1
4547.0,2753.0,78.0,105.0,73.0,61.0,817.0,62.0,67.0,1
5343.0,2290.0,44.0,51.0,1.0,1.0,6.0,0.0,1.0,0
6000.0,3669.0,18.0,55.0,206.0,4.0,1899.0,61.0,4.0,1
489.0,4232.0,19.0,20.0,6.0,36.0,2151.0,56.0,40.0,1
592.0,587.0,67.0,87.0,7.0,83.0,570.0,16.0,91.0,1
5362.0,108.0,51.0,62.0,59.0,340.0,2209.0,4.0,24.0,1
1601.0,1247.0,18.0,19.0,92.0,119.0,584.0,8.0,128.0,1
6590.0,2460.0,18.0,65.0,71.0,42.0,2248.0,3.0,46.0,1
4103.0,1050.0,18.0,63.0,207.0,150.0,915.0,17.0,160.0,1
1751.0,516.0,18.0,55.0,278.0,86.0,552.0,4.0,94.0,1
1294.0,2447.0,18.0,61.0,44.0,103.0,1766.0,9.0,111.0,1
6789.0,2454.0,18.0,61.0,49.0,340.0,2243.0,4.0,24.0,1
4712.0,596.0,18.0,65.0,38.0,26.0,2091.0,8.0,27.0,1
5719.0,2212.0,18.0,68.0,79.0,22.0,5.0,61.0,23.0,1
591.0,593.0,59.0,78.0,68.0,337.0,1208.0,62.0,71.0,1
2085.0,1897.0,18.0,61.0,232.0,79.0,710.0,64.0,86.0,1
3370.0,1724.0,18.0,65.0,80.0,22.0,52.0,61.0,23.0,1
1376.0,1183.0,18.0,33.0,199.0,340.0,2344.0,4.0,24.0,1
3256.0,2826.0,50.0,60.0,76.0,20.0,40.0,3.0,21.0,1
7268.0,3254.0,18.0,71.0,118.0,96.0,890.0,60.0,104.0,1
2524.0,1006.0,18.0,61.0,125.0,22.0,5.0,61.0,23.0,1
2507.0,1759.0,18.0,65.0,261.0,22.0,5.0,61.0,23.0,1
1893.0,3544.0,18.0,63.0,108.0,140.0,677.0,65.0,150.0,1
4727.0,452.0,18.0,68.0,86.0,235.0,2256.0,65.0,245.0,1
4731.0,702.0,89.0,123.0,387.0,47.0,5.0,61.0,51.0,1
572.0,1008.0,6.0,4.0,88.0,4.0,5.0,61.0,4.0,1
4579.0,1789.0,18.0,18.0,215.0,105.0,176.0,9.0,113.0,1
4579.0,1086.0,18.0,68.0,215.0,146.0,148.0,9.0,156.0,1
1203.0,604.0,102.0,142.0,13.0,9.0,17.0,60.0,9.0,1
2149.0,2096.0,18.0,65.0,145.0,53.0,737.0,9.0,57.0,1
6321.0,3384.0,18.0,55.0,212.0,22.0,5.0,61.0,23.0,0
2152.0,714.0,83.0,111.0,171.0,20.0,40.0,3.0,21.0,1
6786.0,2364.0,69.0,90.0,94.0,103.0,1254.0,9.0,111.0,1
397.0,37.0,69.0,90.0,102.0,56.0,419.0,8.0,60.0,1
2919.0,3593.0,59.0,78.0,7.0,6.0,1566.0,62.0,5.0,1
4992.0,1950.0,67.0,97.0,13.0,35.0,1437.0,60.0,39.0,1
550.0,187.0,103.0,145.0,7.0,6.0,388.0,62.0,5.0,1
577.0,946.0,18.0,63.0,60.0,4.0,5.0,61.0,4.0,1
3665.0,2911.0,18.0,19.0,112.0,26.0,244.0,8.0,27.0,1
4565.0,3077.0,18.0,61.0,200.0,4.0,5.0,61.0,4.0,1
611.0,819.0,18.0,63.0,56.0,56.0,370.0,8.0,60.0,1
2841.0,1928.0,45.0,77.0,2.0,3.0,2.0,56.0,3.0,1
6848.0,3406.0,18.0,65.0,46.0,4.0,5.0,61.0,4.0,1
3184.0,3598.0,18.0,55.0,39.0,22.0,5.0,61.0,23.0,1
4813.0,3228.0,70.0,92.0,1.0,36.0,137.0,56.0,40.0,1
8.0,3784.0,18.0,61.0,231.0,40.0,158.0,63.0,44.0,1
1239.0,2362.0,18.0,61.0,26.0,11.0,51.0,0.0,11.0,0
6620.0,676.0,18.0,55.0,152.0,132.0,583.0,15.0,141.0,1
1584.0,1862.0,11.0,9.0,144.0,315.0,6.0,0.0,6.0,1
1518.0,1134.0,95.0,136.0,225.0,130.0,903.0,24.0,139.0,1
7020.0,1555.0,114.0,162.0,205.0,22.0,5.0,61.0,23.0,1
2474.0,366.0,18.0,61.0,57.0,47.0,1899.0,61.0,51.0,1
6191.0,1206.0,75.0,100.0,404.0,26.0,1834.0,8.0,27.0,1
2068.0,305.0,18.0,33.0,176.0,22.0,5.0,61.0,23.0,1
492.0,3725.0,18.0,55.0,130.0,157.0,160.0,25.0,166.0,1
3201.0,353.0,18.0,18.0,89.0,86.0,2311.0,4.0,94.0,1
921.0,2639.0,18.0,33.0,82.0,21.0,1400.0,2.0,22.0,1
4865.0,1088.0,18.0,18.0,3.0,123.0,470.0,23.0,132.0,1
4398.0,1369.0,18.0,33.0,148.0,120.0,497.0,61.0,129.0,1
164.0,3689.0,127.0,31.0,20.0,22.0,5.0,61.0,23.0,1
2354.0,2447.0,18.0,61.0,44.0,103.0,1766.0,9.0,111.0,1
841.0,132.0,18.0,55.0,123.0,94.0,2001.0,12.0,102.0,1
170.0,754.0,18.0,18.0,55.0,4.0,1899.0,61.0,4.0,1
4577.0,2468.0,18.0,61.0,74.0,27.0,948.0,9.0,28.0,1
2324.0,11.0,45.0,52.0,33.0,118.0,1947.0,1.0,127.0,1
4217.0,3997.0,18.0,63.0,108.0,22.0,5.0,61.0,23.0,1
1527.0,2562.0,18.0,65.0,177.0,75.0,737.0,9.0,82.0,1
2723.0,3362.0,18.0,68.0,40.0,22.0,5.0,61.0,23.0,1
1436.0,2539.0,79.0,106.0,135.0,22.0,5.0,61.0,23.0,1
3695.0,3559.0,6.0,4.0,75.0,308.0,83.0,28.0,316.0,1
1330.0,2316.0,18.0,55.0,172.0,113.0,704.0,25.0,122.0,1
5081.0,1381.0,18.0,18.0,55.0,22.0,5.0,61.0,23.0,1
7136.0,3790.0,18.0,65.0,219.0,47.0,224.0,61.0,51.0,1
246.0,252.0,18.0,55.0,204.0,315.0,848.0,0.0,6.0,1
4450.0,2535.0,18.0,63.0,56.0,139.0,1052.0,8.0,149.0,1
637.0,3699.0,18.0,61.0,33.0,184.0,628.0,6.0,194.0,1
1027.0,3339.0,11.0,43.0,1.0,0.0,1.0,56.0,0.0,1
2633.0,3814.0,18.0,65.0,219.0,23.0,471.0,6.0,25.0,1
871.0,791.0,18.0,61.0,91.0,166.0,1627.0,57.0,175.0,1
4452.0,2362.0,18.0,61.0,334.0,11.0,51.0,0.0,11.0,1
626.0,2975.0,18.0,61.0,57.0,22.0,1899.0,61.0,23.0,1
1299.0,2077.0,18.0,61.0,26.0,53.0,486.0,9.0,57.0,1
2790.0,1016.0,18.0,61.0,16.0,315.0,2265.0,0.0,6.0,1
1931.0,1310.0,18.0,19.0,424.0,26.0,1864.0,8.0,27.0,1
3291.0,2953.0,18.0,33.0,115.0,22.0,5.0,61.0,23.0,1
1203.0,676.0,18.0,55.0,152.0,132.0,583.0,15.0,141.0,1
1518.0,3977.0,18.0,61.0,88.0,47.0,5.0,61.0,51.0,1
6000.0,2121.0,18.0,65.0,25.0,75.0,737.0,9.0,82.0,1
5613.0,2775.0,45.0,52.0,147.0,299.0,1190.0,18.0,307.0,1
4298.0,747.0,18.0,55.0,130.0,65.0,887.0,25.0,72.0,1
489.0,3447.0,61.0,81.0,6.0,36.0,63.0,56.0,40.0,1
1646.0,961.0,18.0,68.0,326.0,28.0,423.0,10.0,29.0,1
2350.0,26.0,75.0,100.0,13.0,16.0,1646.0,60.0,16.0,1
6397.0,2895.0,18.0,61.0,175.0,11.0,19.0,0.0,11.0,1
2947.0,433.0,34.0,40.0,1.0,0.0,1.0,56.0,0.0,1
911.0,1066.0,12.0,13.0,5.0,36.0,2151.0,56.0,40.0,1
1409.0,1006.0,18.0,61.0,125.0,289.0,1078.0,17.0,297.0,1
3882.0,941.0,48.0,57.0,73.0,61.0,2170.0,62.0,67.0,0
1091.0,1353.0,18.0,65.0,77.0,51.0,2171.0,57.0,55.0,1
5394.0,851.0,18.0,18.0,129.0,203.0,1021.0,17.0,213.0,1
6318.0,2193.0,6.0,4.0,104.0,127.0,597.0,10.0,136.0,1
6053.0,3863.0,18.0,63.0,58.0,9.0,72.0,60.0,9.0,1
669.0,411.0,18.0,65.0,219.0,4.0,5.0,61.0,4.0,1
5416.0,3540.0,18.0,65.0,159.0,22.0,5.0,61.0,23.0,0
2553.0,384.0,18.0,61.0,219.0,47.0,2192.0,61.0,51.0,1
7459.0,1972.0,18.0,69.0,162.0,22.0,5.0,61.0,23.0,1
3391.0,1091.0,18.0,63.0,243.0,38.0,2278.0,17.0,42.0,1
3212.0,3474.0,18.0,19.0,446.0,109.0,2121.0,66.0,118.0,1
1222.0,1631.0,50.0,60.0,26.0,103.0,2076.0,9.0,111.0,1
6238.0,1845.0,18.0,61.0,189.0,102.0,157.0,9.0,110.0,1
5088.0,1848.0,45.0,52.0,33.0,176.0,308.0,37.0,186.0,0
4792.0,3322.0,100.0,140.0,398.0,22.0,1234.0,61.0,23.0,1
5104.0,150.0,18.0,63.0,180.0,11.0,436.0,0.0,11.0,1
4735.0,300.0,73.0,95.0,0.0,11.0,88.0,0.0,11.0,1
2365.0,851.0,18.0,18.0,129.0,203.0,2271.0,17.0,213.0,1
2290.0,1918.0,122.0,104.0,368.0,83.0,1301.0,16.0,91.0,1
575.0,2254.0,18.0,63.0,207.0,128.0,2265.0,17.0,137.0,1
844.0,591.0,48.0,57.0,7.0,337.0,2144.0,62.0,71.0,1
2618.0,3952.0,18.0,68.0,160.0,21.0,1400.0,2.0,22.0,1
3301.0,2047.0,18.0,68.0,245.0,155.0,911.0,21.0,164.0,1
5362.0,639.0,18.0,33.0,194.0,146.0,1869.0,9.0,156.0,1
4565.0,3280.0,18.0,71.0,412.0,4.0,5.0,61.0,4.0,1
893.0,3529.0,18.0,61.0,334.0,83.0,2309.0,16.0,91.0,1
3101.0,1743.0,19.0,20.0,4.0,1.0,6.0,0.0,1.0,1
6001.0,1587.0,50.0,60.0,113.0,103.0,933.0,9.0,111.0,1
6794.0,2454.0,18.0,61.0,49.0,340.0,2243.0,4.0,24.0,1
797.0,1958.0,18.0,55.0,192.0,157.0,266.0,25.0,166.0,1
893.0,1407.0,18.0,61.0,283.0,11.0,19.0,0.0,11.0,1
3301.0,2220.0,18.0,33.0,101.0,22.0,5.0,61.0,23.0,1
5493.0,3927.0,74.0,99.0,57.0,4.0,15.0,61.0,4.0,1
563.0,1330.0,18.0,18.0,129.0,108.0,1019.0,34.0,117.0,1
3767.0,1983.0,18.0,61.0,49.0,53.0,1772.0,9.0,57.0,1
2218.0,3611.0,18.0,68.0,256.0,22.0,5.0,61.0,23.0,1
4980.0,2813.0,18.0,65.0,145.0,22.0,1899.0,61.0,23.0,1
2609.0,3268.0,18.0,63.0,191.0,38.0,2278.0,17.0,42.0,1
5416.0,2930.0,18.0,69.0,242.0,22.0,5.0,61.0,23.0,1
5309.0,2766.0,18.0,33.0,254.0,16.0,460.0,60.0,16.0,1
561.0,3734.0,6.0,4.0,88.0,4.0,15.0,61.0,4.0,1
1005.0,2320.0,78.0,105.0,73.0,217.0,1592.0,62.0,227.0,1
2634.0,2935.0,18.0,63.0,37.0,163.0,279.0,34.0,172.0,1
3999.0,48.0,18.0,55.0,370.0,37.0,1081.0,16.0,41.0,1
3766.0,2420.0,18.0,65.0,113.0,92.0,2324.0,9.0,100.0,1
3176.0,2376.0,126.0,16.0,2.0,1.0,10.0,0.0,1.0,1
1389.0,2505.0,127.0,31.0,86.0,28.0,423.0,10.0,29.0,1
5493.0,177.0,18.0,68.0,27.0,47.0,5.0,61.0,51.0,1
6066.0,3578.0,18.0,63.0,85.0,22.0,5.0,61.0,23.0,1
2677.0,1205.0,13.0,11.0,0.0,36.0,189.0,56.0,40.0,1
7061.0,3728.0,18.0,65.0,57.0,260.0,405.0,61.0,269.0,1
2776.0,3736.0,18.0,65.0,125.0,28.0,597.0,10.0,29.0,1
1518.0,3152.0,18.0,71.0,78.0,186.0,669.0,21.0,196.0,1
5690.0,3549.0,18.0,68.0,86.0,22.0,5.0,61.0,23.0,1
2949.0,2056.0,1.0,0.0,0.0,36.0,2197.0,56.0,40.0,1
5416.0,1178.0,18.0,68.0,86.0,22.0,1899.0,61.0,23.0,1
3184.0,2545.0,60.0,80.0,448.0,52.0,905.0,9.0,56.0,1
5416.0,162.0,18.0,55.0,267.0,22.0,1899.0,61.0,23.0,1
1009.0,3333.0,4.0,2.0,0.0,0.0,0.0,56.0,0.0,1
4726.0,2193.0,6.0,4.0,104.0,235.0,2256.0,65.0,245.0,1
782.0,446.0,127.0,31.0,48.0,38.0,322.0,17.0,42.0,1
1749.0,85.0,51.0,72.0,301.0,22.0,5.0,61.0,23.0,1
3599.0,1525.0,18.0,65.0,248.0,340.0,743.0,4.0,24.0,1
4623.0,381.0,18.0,61.0,219.0,47.0,619.0,61.0,51.0,1
893.0,3880.0,18.0,65.0,113.0,53.0,737.0,9.0,57.0,1
819.0,2732.0,83.0,111.0,69.0,60.0,1166.0,3.0,66.0,1
5362.0,3248.0,18.0,68.0,160.0,88.0,1400.0,2.0,96.0,1
4579.0,2470.0,18.0,65.0,76.0,57.0,2297.0,9.0,62.0,1
1320.0,3686.0,18.0,65.0,145.0,22.0,5.0,61.0,23.0,1
653.0,3826.0,18.0,61.0,125.0,28.0,597.0,10.0,29.0,1
3341.0,511.0,103.0,145.0,7.0,337.0,410.0,62.0,71.0,1
4198.0,756.0,12.0,10.0,6.0,1.0,6.0,0.0,1.0,1
3152.0,1944.0,18.0,63.0,28.0,22.0,5.0,61.0,23.0,0
4813.0,4132.0,70.0,92.0,1.0,1.0,6.0,0.0,1.0,1
6731.0,888.0,18.0,69.0,260.0,40.0,158.0,63.0,44.0,1
572.0,1367.0,18.0,61.0,88.0,22.0,50.0,61.0,23.0,1
6000.0,1503.0,18.0,65.0,185.0,107.0,1838.0,9.0,116.0,1
1649.0,1093.0,18.0,55.0,174.0,78.0,2118.0,19.0,85.0,1
2352.0,381.0,18.0,61.0,219.0,22.0,5.0,61.0,23.0,1
1044.0,3957.0,18.0,63.0,216.0,54.0,1374.0,17.0,58.0,1
4819.0,3706.0,18.0,69.0,52.0,4.0,1440.0,61.0,4.0,1
1518.0,2689.0,18.0,61.0,74.0,78.0,1471.0,19.0,85.0,1
6065.0,387.0,6.0,4.0,219.0,28.0,597.0,10.0,29.0,1
611.0,158.0,18.0,63.0,180.0,119.0,2005.0,8.0,128.0,1
3540.0,1655.0,34.0,40.0,6.0,0.0,1.0,56.0,0.0,1
5362.0,2115.0,101.0,143.0,225.0,161.0,1981.0,28.0,170.0,1
1230.0,2344.0,18.0,18.0,32.0,22.0,5.0,61.0,23.0,1
5362.0,1443.0,127.0,31.0,244.0,74.0,1532.0,24.0,81.0,1
3257.0,1828.0,45.0,52.0,249.0,136.0,1760.0,26.0,145.0,1
1068.0,1864.0,12.0,10.0,5.0,36.0,1.0,56.0,40.0,1
7452.0,1014.0,102.0,142.0,278.0,96.0,2146.0,60.0,104.0,1
1389.0,4014.0,127.0,31.0,20.0,22.0,5.0,61.0,23.0,1
3260.0,1608.0,11.0,43.0,6.0,36.0,140.0,56.0,40.0,1
3373.0,860.0,18.0,61.0,74.0,274.0,1471.0,4.0,282.0,1
1088.0,2221.0,18.0,61.0,125.0,22.0,1899.0,61.0,23.0,1
4144.0,1054.0,18.0,63.0,305.0,22.0,5.0,61.0,23.0,0
783.0,2316.0,18.0,55.0,268.0,113.0,704.0,25.0,122.0,1
5644.0,1146.0,1.0,0.0,91.0,85.0,787.0,57.0,93.0,1
3704.0,62.0,74.0,99.0,186.0,4.0,5.0,61.0,4.0,1
1831.0,1052.0,74.0,99.0,286.0,47.0,212.0,61.0,51.0,1
4558.0,3783.0,18.0,55.0,39.0,47.0,75.0,61.0,51.0,1
5362.0,976.0,76.0,101.0,344.0,67.0,1455.0,11.0,74.0,1
1009.0,3044.0,8.0,6.0,1.0,0.0,1.0,56.0,0.0,1
6033.0,2774.0,3.0,48.0,68.0,119.0,2336.0,8.0,128.0,1
1347.0,1154.0,54.0,70.0,35.0,11.0,260.0,0.0,11.0,1
1319.0,1527.0,18.0,71.0,308.0,156.0,1836.0,27.0,165.0,1
3628.0,2782.0,18.0,65.0,168.0,22.0,5.0,61.0,23.0,1
1027.0,3970.0,11.0,58.0,144.0,1.0,6.0,0.0,1.0,1
6921.0,2195.0,18.0,18.0,3.0,87.0,285.0,61.0,95.0,1
819.0,3328.0,18.0,69.0,260.0,47.0,5.0,61.0,51.0,1
5046.0,747.0,18.0,55.0,268.0,65.0,160.0,25.0,72.0,1
550.0,1186.0,18.0,63.0,247.0,156.0,2284.0,27.0,165.0,0
