LATITUDE,LONGITUDE,LND_SQFOOT,TOT_LVG_AREA,SPEC_FEAT_VAL,RAIL_DIST,OCEAN_DIST,WATER_DIST,CNTR_DIST,SUBCNTR_DI,HWY_DIST,age,avno60plus,month_sold,structure_quality,__target__
25.7140198292,-80.257933579,6753.0,1376.0,29094.0,4316.7,2872.9,2089.2,31244.3,12868.3,19705.1,80,0.0,10,5,750000.0
25.4542691961,-80.4527136794,5744.0,2761.0,0.0,9930.1,37460.8,25730.9,145109.3,96648.9,4180.2,13,0.0,5,2,255000.0
25.8188152976,-80.231139207,4360.0,1331.0,9928.0,2251.5,27270.4,9175.8,19818.1,19818.1,2402.7,0,0.0,3,2,175000.0
25.6621789404,-80.4454773857,9238.0,3627.0,28637.0,8603.0,48996.4,38648.6,92998.2,44487.5,19025.0,18,0.0,3,4,450000.0
25.6479303532,-80.2959579279,38768.0,4623.0,60933.0,11121.7,7519.7,3407.0,57705.5,15679.2,12914.4,34,0.0,10,2,1350000.0
25.7000014751,-80.3057066159,18400.0,3233.0,25954.0,170.0,17326.1,9006.8,46388.5,4797.2,3693.9,57,0.0,11,4,795000.0
25.8712366949,-80.2327922752,5806.0,1374.0,0.0,6176.4,37027.6,1653.8,36743.0,36743.0,7924.9,65,0.0,9,4,151800.0
25.6011670009,-80.4102627114,6374.0,1531.0,2854.0,4797.4,33351.5,16165.7,95885.1,44942.3,10668.9,26,0.0,9,4,270000.0
25.9384804786,-80.1629426235,7500.0,1231.0,0.0,3906.7,14069.2,3084.5,59581.1,54753.2,7273.6,31,0.0,7,2,220000.0
25.7352942923,-80.4155587592,8333.0,2282.0,25851.0,17182.6,55293.9,28006.6,74800.7,37632.5,10216.1,26,0.0,7,4,385000.0
25.9035948207,-80.1998423787,33708.0,2593.0,64499.0,8449.7,25425.0,1021.7,46142.8,46142.8,3180.1,33,0.0,7,4,455000.0
25.9711123315,-80.1971583789,4249.0,2130.0,6051.0,8764.5,25868.0,1797.4,57390.0,57390.0,8960.2,25,0.0,4,5,270000.0
25.7352204812,-80.2880199862,7725.0,1391.0,740.0,6320.2,14956.1,1186.2,34757.0,10927.1,9991.8,63,0.0,5,4,360000.0
25.6894829019,-80.460233124,7444.0,2837.0,0.0,6628.8,57465.2,48789.1,93550.5,48303.7,23373.3,11,0.0,12,4,410000.0
25.6279401991,-80.4220425611,4400.0,2162.0,3692.0,1918.0,38081.5,25041.0,92834.8,41958.1,12390.9,36,0.0,5,4,298000.0
25.6112667329,-80.4415365489,47474.0,3392.0,34348.0,5308.8,43688.7,26432.9,101488.9,50534.0,20227.7,25,0.0,10,2,510000.0
25.8988872175,-80.2084893236,6500.0,1139.0,5483.0,7841.0,28391.9,4339.7,44672.6,44672.6,336.1,26,0.0,6,2,219000.0
25.5197509245,-80.3902623676,9144.0,1685.0,45761.0,18521.8,18006.4,14021.6,113745.6,66252.2,3165.1,40,0.0,7,2,205000.0
25.7202200205,-80.3596623144,7500.0,1850.0,1647.0,8844.0,36425.4,15294.0,58610.1,19055.1,7894.6,57,0.0,7,4,329000.0
25.466028047,-80.4476936629,3644.0,1400.0,0.0,10231.9,35368.7,23988.5,140701.9,92122.2,1797.7,17,0.0,6,2,154000.0
25.5384877315,-80.3796270972,4448.0,2713.0,1200.0,11335.1,16248.5,9125.4,106188.1,58653.7,2708.4,0,0.0,10,2,308400.0
25.6207786306,-80.4428562193,12366.0,2300.0,32686.0,6332.8,44465.2,28930.8,99913.8,49155.2,19629.4,32,0.0,8,2,387000.0
25.6739507627,-80.4503633827,7594.0,2425.0,4375.0,9486.2,52104.4,42740.0,92633.0,45369.4,20318.7,16,0.0,3,4,342000.0
25.6020677927,-80.3750313753,7750.0,2180.0,2681.0,9845.8,21750.3,6903.7,87311.5,37324.2,711.4,23,0.0,6,2,272000.0
25.6215571305,-80.3589181581,9866.0,2619.0,9606.0,6288.5,17309.3,10321.4,78534.4,28501.4,6437.7,29,0.0,11,2,321000.0
25.7677329454,-80.2680686841,6420.0,1196.0,770.0,6518.6,17380.8,4591.0,24990.2,7234.3,5570.8,26,0.0,2,4,332500.0
25.7390963771,-80.4354799895,7348.0,2484.0,87918.0,15928.8,61781.9,33876.0,81014.9,44145.2,14710.8,11,0.0,7,4,470000.0
25.738548566,-80.3224886013,8100.0,2339.0,5252.0,3683.7,25752.6,1558.4,44861.2,18398.8,954.0,61,0.0,3,4,330000.0
25.6687432024,-80.4571170767,3200.0,2184.0,3312.0,7201.6,53449.6,43138.8,95447.1,47828.8,22613.4,16,0.0,10,4,314000.0
25.5565212103,-80.3454626091,9975.0,2789.0,2944.0,11548.3,10010.3,2284.0,94459.0,49036.2,5613.1,10,0.0,5,2,365000.0
25.7078156029,-80.4563214676,5000.0,2422.0,0.0,9362.4,59763.3,44372.3,90286.4,47553.7,23002.3,4,0.0,9,4,394000.0
25.5287189873,-80.4071109696,8391.0,1514.0,3240.0,17614.8,24280.0,18317.5,114441.3,65690.0,3036.7,30,0.0,10,2,218000.0
25.7195485729,-80.4103852755,7678.0,1636.0,26014.0,22212.7,50943.6,29083.2,74569.2,33820.8,8673.6,37,0.0,7,5,300000.0
25.5352251083,-80.386561035,6052.0,1607.0,1608.0,12786.7,18287.5,11616.5,108475.7,60617.1,1979.1,15,0.0,3,2,195000.0
25.6873147593,-80.4057336479,7956.0,2928.0,1882.0,13637.0,41858.3,34385.6,77236.0,30354.1,5442.5,37,0.0,9,4,360000.0
25.7407155079,-80.3000525101,7500.0,1471.0,4749.0,2421.9,19379.8,1280.1,37631.2,13959.5,6385.0,63,0.0,12,4,280000.0
25.6117765528,-80.3685425398,8250.0,1578.0,0.0,10704.9,19756.1,8055.9,83277.8,33198.3,3130.0,23,0.0,11,2,245000.0
25.7258595362,-80.3480846332,7700.0,1510.0,23794.0,7365.4,32842.7,10975.4,54327.8,17702.6,7797.4,58,0.0,7,4,340000.0
25.6152638524,-80.3405500221,7500.0,1645.0,34434.0,4913.3,10847.2,7942.7,76161.5,27985.8,12392.0,21,0.0,7,4,370000.0
25.6376892088,-80.4348024493,5625.0,2466.0,40896.0,297.6,42965.4,30464.1,94320.0,43972.3,16279.4,20,0.0,3,4,343000.0
25.6934933164,-80.4176617623,11900.0,2084.0,1900.0,18090.3,46329.9,36696.2,79915.2,34309.1,9427.7,46,0.0,1,4,350000.0
25.6008994733,-80.4247253038,3966.0,1335.0,1655.0,1168.0,38127.0,19826.2,99557.7,48503.2,15437.0,19,0.0,2,4,228000.0
25.7193729489,-80.4426462883,4722.0,1937.0,0.0,14281.9,58638.1,38491.0,84820.2,43953.6,19277.0,24,0.0,2,4,259700.0
25.9557429116,-80.1535090764,8736.0,2934.0,19992.0,1746.7,11372.3,0.0,60153.0,60153.0,4751.7,16,0.0,12,5,850000.0
25.6094238636,-80.3434360713,9697.0,2642.0,4280.0,7052.4,11449.3,5635.0,78415.8,30306.5,10469.9,0,0.0,5,4,412300.0
25.4563659225,-80.4471221912,7519.0,1995.0,0.0,11224.9,35496.3,23874.7,143426.8,95123.1,4674.6,11,0.0,2,2,265000.0
25.6517516021,-80.2725788371,12000.0,2638.0,3125.0,17964.7,1463.0,0.0,52396.6,18857.2,17162.9,27,0.0,3,4,1850000.0
25.5346012993,-80.3831146053,5561.0,2908.0,2800.0,12826.0,17132.2,10926.3,107998.6,60387.3,1539.7,0,0.0,9,4,355900.0
25.8772145552,-80.222819947,7950.0,1228.0,504.0,8733.5,33649.2,3819.7,37805.1,37805.1,4552.8,69,0.0,5,4,145000.0
25.717500513,-80.3512390787,9563.0,1225.0,2118.0,5937.1,33566.5,13342.7,56382.6,16265.2,6702.6,58,0.0,9,4,310000.0
25.7210067065,-80.3650177155,8000.0,1462.0,3562.0,10554.5,38208.9,16796.8,60173.5,20648.6,6116.8,16,0.0,9,4,330000.0
25.9617191119,-80.2399218451,7500.0,1247.0,2213.0,14421.5,39812.2,0.0,66220.5,66220.5,3477.9,31,0.0,3,4,190000.0
25.5465742633,-80.5274148532,56192.0,3175.0,11200.0,12351.3,63918.3,19436.4,138216.1,87184.9,37222.8,21,0.0,5,4,388000.0
25.6904434738,-80.4308968369,5571.0,1663.0,4605.0,16191.2,49287.4,40812.0,84418.4,38652.8,13722.1,29,0.0,11,4,266000.0
25.7502402639,-80.3018480742,10557.0,1947.0,0.0,1860.3,21778.2,3942.0,37116.1,14146.1,5860.5,62,0.0,7,4,410000.0
25.7583947056,-80.2219788425,5450.0,1539.0,0.0,4127.1,6338.5,6132.2,11656.3,11656.3,4664.8,11,0.0,2,5,489000.0
25.4651531601,-80.4263152919,4000.0,2711.0,2470.0,17279.9,28346.8,16916.5,136873.2,89241.4,6078.7,0,0.0,3,2,285500.0
25.531543791,-80.4112582111,5470.0,1970.0,0.0,17573.1,25859.1,18359.6,114498.9,65460.0,4752.4,10,0.0,8,2,210000.0
25.6353521208,-80.4324916834,5823.0,2221.0,32028.0,744.2,42041.3,29378.0,94148.9,43667.8,15588.5,20,0.0,10,4,335000.0
25.7397609891,-80.3370516796,5400.0,2069.0,421.0,8457.6,30426.6,6332.6,49320.7,20172.7,5717.7,43,0.0,12,4,320000.0
25.6915480509,-80.4584713491,5000.0,2351.0,0.0,7411.5,57311.3,47901.6,92753.8,47736.1,22807.3,12,0.0,10,4,344000.0
25.7532002249,-80.213825685,6612.0,1985.0,15412.0,1350.7,3185.5,3173.1,10967.2,10967.2,1492.7,69,0.0,11,2,450000.0
25.8678965352,-80.171743651,10600.0,3477.0,39412.0,2811.8,17153.2,236.6,33816.3,31142.6,11973.8,16,0.0,3,5,1300000.0
25.5956648376,-80.32416081,15625.0,2457.0,23556.0,13272.4,4994.3,4890.6,78682.2,33836.1,14566.1,10,0.0,5,4,439000.0
25.578038235,-80.3910709185,5386.0,2090.0,0.0,5091.5,26278.1,6009.7,97318.8,47537.2,8239.1,32,0.0,10,2,255000.0
25.8588862024,-80.1760296487,12307.0,3126.0,22059.0,2767.9,18739.4,64.1,30305.5,28921.3,10480.5,10,0.0,4,5,1040000.0
25.6324791443,-80.4487561799,5928.0,2693.0,35600.0,2062.9,47028.8,33205.0,99222.8,48946.9,20959.8,12,0.0,11,4,365000.0
25.879072027,-80.232406454,12596.0,3096.0,11474.0,5751.8,36703.8,872.8,39385.6,39385.6,7646.8,11,0.0,2,4,185000.0
25.6905952153,-80.447018415,3383.0,1553.0,869.0,10969.8,53864.2,44982.9,89343.9,43974.6,19043.6,13,0.0,12,4,285000.0
25.6781501829,-80.3096621672,16430.0,3157.0,36313.0,2610.9,15406.6,8993.7,52492.6,3837.2,1726.5,21,0.0,3,4,865000.0
25.8521466868,-80.2918044565,7575.0,1488.0,7354.0,1854.9,47362.3,5834.0,42556.3,38791.2,10023.0,56,0.0,2,4,275000.0
25.8657105067,-80.2823321462,6900.0,1989.0,1928.0,7039.0,49856.9,8911.7,43718.7,42854.5,13275.2,68,0.0,11,4,250000.0
25.737949551,-80.3708692459,10275.0,3306.0,518.0,15617.5,41014.7,14557.6,60263.1,26040.0,4395.9,38,0.0,3,4,490000.0
25.5982037843,-80.4183338075,5914.0,1643.0,11223.0,3416.3,36046.7,17535.2,98590.1,47597.8,13453.1,19,0.0,3,4,224000.0
25.8786891323,-80.3436678967,4166.0,1316.0,5633.0,3972.1,64594.0,2452.3,61934.6,54591.7,6643.2,27,0.0,2,5,245000.0
25.6557566337,-80.3561759038,23600.0,3823.0,39253.0,6079.6,21907.4,20699.1,69383.6,18316.7,5836.7,26,0.0,10,4,665000.0
25.6349719606,-80.3728119525,7900.0,1536.0,6732.0,6634.6,23119.7,16324.5,78490.9,27513.8,3356.2,50,0.0,7,2,215000.0
25.94608339,-80.3386485526,4140.0,1574.0,7859.0,24245.3,71912.0,1831.1,78029.2,76069.4,3423.1,23,0.0,11,4,285000.0
25.8921477611,-80.3604169506,16929.0,3958.0,16129.0,4225.4,71711.8,6477.7,69235.2,61604.2,5038.1,14,0.0,11,4,650000.0
25.8879450305,-80.2257107008,7680.0,950.0,842.0,6591.8,34255.0,3597.6,41810.2,41810.2,5425.2,41,0.0,6,2,159300.0
25.7020760419,-80.3278018821,33106.0,3454.0,11879.0,2615.5,24135.5,13077.7,51983.3,6713.2,2560.2,52,0.0,6,2,755000.0
25.6012409763,-80.3370981173,8690.0,1687.0,24672.0,10095.9,9267.2,4398.3,79477.3,32567.8,11103.2,24,0.0,5,4,346500.0
25.6599831232,-80.405311481,10800.0,2924.0,45348.0,6903.4,36491.8,29317.7,81773.0,31906.3,6384.3,37,0.0,9,4,445000.0
25.7040809023,-80.4618181556,5775.0,2623.0,34963.0,7594.8,60552.1,46596.8,92402.3,49168.5,24449.0,13,0.0,4,4,410000.0
25.6358530111,-80.3271179373,16593.0,3013.0,22465.0,3223.4,9978.6,9337.2,67584.1,19561.6,15525.7,28,0.0,1,4,587500.0
25.6659025438,-80.4059262494,4952.0,2070.0,0.0,8524.5,37661.9,31264.3,80894.8,31508.1,5961.2,38,0.0,8,4,316000.0
25.688124118,-80.4478118758,4080.0,1656.0,465.0,10550.3,53642.3,45714.5,89898.9,44221.3,19297.8,19,0.0,11,4,310000.0
25.8942133895,-80.2297713499,11200.0,1931.0,1942.0,5386.7,35456.4,2453.6,44357.0,44357.0,6650.2,62,0.0,7,4,168300.0
25.5322444837,-80.3829563987,5000.0,2326.0,2460.0,13674.5,16991.6,11506.0,108670.9,61164.6,690.5,0,0.0,9,4,337800.0
25.5867828414,-80.3472755304,10836.0,1143.0,9902.0,10978.9,12880.7,1117.9,85703.9,38535.5,6312.8,13,0.0,3,2,237000.0
25.6263075302,-80.4507452143,9179.0,3154.0,1859.0,4259.8,47299.0,32214.5,100971.8,50503.4,21822.6,19,0.0,4,4,407000.0
25.5782040145,-80.3543282041,9088.0,1967.0,3833.0,7602.8,15563.9,1325.3,89596.9,42205.6,3316.7,38,0.0,6,2,257000.0
25.6500983707,-80.307578749,14985.0,2152.0,23457.0,7265.9,10673.3,6425.9,59478.6,13994.5,10587.6,23,0.0,7,4,765000.0
25.744302997,-80.3495141394,12685.0,1909.0,27703.0,12495.0,34818.7,7961.9,52862.3,23465.9,9707.5,51,0.0,6,4,405000.0
25.5560140943,-80.3415677361,4000.0,2572.0,2328.0,12802.3,9074.1,3230.6,93967.7,48992.2,6911.1,3,0.0,8,2,315000.0
25.7482105519,-80.416087031,5060.0,2003.0,0.0,12501.5,56342.8,26909.7,74193.0,40125.3,10180.7,37,0.0,5,4,240000.0
25.6983687045,-80.1649019671,7500.0,2412.0,23055.0,23894.4,1086.5,1070.7,29832.3,29832.3,23672.3,64,0.0,9,4,1600000.0
25.7788060304,-80.4034884298,5200.0,1692.0,35918.0,1364.9,56020.8,23028.4,69340.4,44202.7,1679.5,27,0.0,4,4,355000.0
25.741779022,-80.2964467756,7500.0,2197.0,1005.0,3620.4,18568.6,1577.7,36386.7,12719.7,7585.1,41,0.0,1,4,468200.0
25.4869621966,-80.4141535986,5967.0,2953.0,410.0,22316.8,24316.5,14183.5,128052.7,80345.7,2485.5,0,0.0,12,4,354000.0
25.6502740447,-80.3704591358,15360.0,2337.0,52103.0,3710.5,24655.7,21350.0,74321.8,23267.9,3468.1,44,0.0,4,4,516000.0
25.5405988558,-80.3762681423,6603.0,1641.0,7720.0,10579.2,15354.7,7785.1,104913.7,57528.2,3243.5,12,0.0,8,2,242600.0
25.9106990204,-80.3357590112,12600.0,2479.0,26083.0,14050.0,70221.6,4377.2,67667.8,63776.9,3511.2,35,0.0,12,4,499000.0
25.6877291078,-80.4552439876,4489.0,1631.0,1296.0,8122.6,55728.9,47450.5,92251.8,46679.7,21758.8,21,0.0,6,4,280000.0
25.7666476907,-80.2247868,3955.0,1276.0,621.0,7276.9,9275.6,4888.7,11139.2,11139.2,5680.4,93,0.0,4,2,162500.0
25.8959073332,-80.2276395291,8700.0,1254.0,825.0,5202.9,34718.8,2809.6,44791.1,44791.1,5911.2,38,0.0,2,4,168000.0
25.7121835646,-80.3728933477,7500.0,1399.0,19939.0,10938.0,39174.7,20503.0,63731.5,21349.5,3401.5,16,0.0,9,4,350000.0
25.5996653088,-80.4381358835,8550.0,2585.0,7872.0,1867.8,42556.7,23392.6,103246.9,52179.8,19872.9,15,0.0,11,4,324000.0
25.6586334316,-80.4392080723,5450.0,2109.0,0.0,7290.7,46614.2,36264.2,91753.5,42773.9,17230.8,0,0.0,8,4,401600.0
25.928714909,-80.3391304634,10546.0,2303.0,43329.0,19091.1,71642.6,466.0,73251.6,70232.4,3555.7,52,0.0,7,4,395000.0
25.6232745002,-80.4209506682,5000.0,1902.0,25060.0,2887.1,37442.9,23882.6,93540.0,42567.0,12448.8,13,0.0,5,2,295000.0
25.9516543313,-80.3312605474,4344.0,1584.0,1216.0,27287.2,69598.7,1534.6,78194.1,77198.6,3548.6,19,0.0,3,4,280000.0
25.8522823418,-80.2980881449,6750.0,1012.0,3337.0,3279.0,48626.3,4557.1,44193.1,39460.8,7970.1,68,0.0,2,4,172000.0
25.7602853896,-80.2230127579,6350.0,1879.0,2513.0,4890.2,7075.4,6896.1,11574.4,11574.4,5389.3,16,0.0,12,2,495000.0
25.8694547171,-80.1335173985,7500.0,2002.0,6162.0,14197.3,4614.7,0.0,38861.8,28591.5,20504.6,46,0.0,7,5,1475000.0
25.9560102899,-80.2594793031,7500.0,1609.0,7200.0,16688.7,46168.9,2109.6,68736.9,68736.9,5717.3,32,0.0,6,4,191500.0
25.5027202284,-80.4128411531,7545.0,1581.0,1742.0,25036.4,23990.8,16895.5,123126.0,74971.3,1340.2,15,0.0,3,2,200000.0
25.767010067,-80.2794097377,6038.0,1655.0,1969.0,6632.9,19761.7,4475.8,28724.7,9261.8,6191.0,51,0.0,10,4,314000.0
25.7085338711,-80.3731628385,7500.0,1240.0,1085.0,10170.9,38744.7,21220.1,64313.6,20936.2,3277.2,43,0.0,4,4,290000.0
25.5433269879,-80.3728887175,5000.0,3339.0,701.0,9749.8,14596.8,6301.2,103473.1,56224.1,3121.9,9,0.0,4,2,323000.0
25.6387290264,-80.3133117013,15295.0,2440.0,24960.0,7043.8,7863.1,5325.0,63879.7,18005.9,14266.0,48,0.0,10,4,520000.0
25.4716450015,-80.4227291981,4000.0,2549.0,0.0,18465.6,27051.5,15729.8,134256.9,86603.6,4791.8,10,0.0,8,2,235000.0
25.8893530849,-80.232388553,8955.0,1448.0,2401.0,4353.9,36390.5,1770.8,42934.1,42934.1,7577.1,66,0.0,6,4,175000.0
25.8039086487,-80.1328897659,12600.0,3178.0,40907.0,17004.4,2900.6,1801.7,21930.2,4839.5,3287.6,51,0.0,11,5,2295000.0
25.6786455261,-80.3669218428,9350.0,1863.0,2753.0,1727.4,30309.4,26895.6,67459.1,17918.9,1968.4,50,0.0,6,2,395000.0
25.5046257638,-80.3994490135,6869.0,2116.0,4924.0,24632.1,19613.0,12998.5,120014.3,72523.4,4406.3,1,0.0,2,4,291100.0
25.8183459381,-80.1321029862,9545.0,3233.0,24755.0,18384.4,3726.9,216.9,24971.2,10025.9,2304.0,63,0.0,5,5,1200000.0
25.7279163301,-80.2797528995,10000.0,2711.0,29577.0,4091.9,11277.8,2298.5,33628.1,10423.9,12582.5,57,0.0,6,4,925000.0
25.9355389416,-80.27527729,7875.0,1508.0,870.0,14813.2,50851.0,112.3,63752.5,63752.5,3706.7,49,0.0,4,5,215000.0
25.8652271969,-80.2504771071,10500.0,1338.0,1736.0,2390.4,43006.5,6125.1,37312.0,37312.0,13850.5,69,0.0,8,4,170000.0
25.8922233665,-80.1789822571,7230.0,1249.0,1214.0,2672.7,18803.6,4198.9,42198.1,40179.9,9908.7,58,0.0,12,2,118000.0
25.8579070483,-80.2221724113,10875.0,1425.0,3295.0,6082.7,33881.7,1973.2,31034.1,31034.1,4574.0,67,0.0,6,4,170000.0
25.7271725557,-80.2806463528,20000.0,4155.0,2908.0,4054.8,11379.8,2582.1,33976.2,10785.9,12222.7,67,0.0,6,4,1360000.0
25.8226538181,-80.1333852867,7500.0,2307.0,42620.0,17837.8,4295.5,571.0,25630.5,11607.0,3585.5,41,0.0,1,4,700000.0
25.8886101167,-80.3636093734,3603.0,1553.0,3942.0,2730.1,71341.1,5999.7,69359.1,61156.1,6694.0,17,0.0,8,4,285000.0
25.701815602,-80.2545348408,16300.0,6016.0,27424.0,8336.1,2732.2,208.5,33905.0,17340.2,20602.7,24,0.0,5,5,2100000.0
25.8220852837,-80.3676512729,5457.0,2935.0,1900.0,12475.0,54741.7,16711.8,59861.5,44463.9,6169.8,22,0.0,10,5,531000.0
25.9203945319,-80.1714588785,8100.0,1133.0,2465.0,3609.7,16451.1,2593.3,52665.4,49014.8,9569.2,31,0.0,5,2,153900.0
25.755069892,-80.2916408127,11200.0,1974.0,1659.0,5275.2,20155.9,5879.2,33443.0,10977.6,9264.8,46,0.0,9,4,410000.0
25.7487903576,-80.429685158,7000.0,3942.0,65850.0,12321.8,60779.4,31307.1,78629.1,44066.7,10695.3,0,0.0,3,2,511600.0
25.7109832742,-80.4624034356,6988.0,2895.0,0.0,7388.1,62062.2,45682.4,91899.1,49703.5,25236.6,11,0.0,1,4,353500.0
25.6959780807,-80.4102056909,7753.0,1600.0,6102.0,16773.5,44990.3,34119.2,77321.1,31936.5,7203.9,41,0.0,2,4,325000.0
25.889258628,-80.312053878,7500.0,1937.0,27247.0,13147.9,62266.0,9610.0,56656.0,53679.5,3806.2,55,0.0,3,4,345000.0
25.7556791856,-80.2710115285,5700.0,2036.0,410.0,9714.6,14889.5,6815.8,26826.9,4574.1,9921.2,41,0.0,4,4,575000.0
25.7169604773,-80.2610039916,5000.0,1528.0,4512.0,2858.7,4060.4,1971.0,31201.0,11844.9,18741.7,57,0.0,6,5,450000.0
25.5188377528,-80.3936075585,9963.0,1366.0,1089.0,19109.0,18904.9,14502.5,114653.2,66989.8,2565.3,23,0.0,2,2,180000.0
25.8213778985,-80.2713508131,7590.0,1448.0,39656.0,4022.4,34363.3,1476.2,30514.8,26366.0,5452.6,62,1.0,4,4,256000.0
25.8341722294,-80.2291286336,5598.0,1259.0,0.0,2331.4,32387.1,9244.6,24047.2,24047.2,7632.7,66,0.0,4,1,77000.0
25.8397839616,-80.3816987831,2748.0,2166.0,4979.0,11446.3,62422.6,16221.6,66239.2,52055.6,1685.4,15,0.0,3,5,420000.0
25.6576805457,-80.3839856828,6351.0,1350.0,0.0,1276.5,29863.8,25349.6,76381.6,25758.8,443.6,29,0.0,6,4,250000.0
25.6971220037,-80.3989457764,8000.0,1642.0,0.0,14158.0,42495.9,30656.3,73748.5,28301.4,3871.3,43,0.0,11,4,268000.0
25.7620899478,-80.3020941937,2749.0,1653.0,5666.0,1887.2,24459.1,4168.0,36345.1,14950.7,6002.5,1,0.0,7,5,415000.0
25.6210744745,-80.4204729594,7505.0,1828.0,28762.0,2252.7,37160.1,23363.7,93883.2,42876.5,12542.0,27,0.0,12,4,330000.0
25.7633598008,-80.3375431382,3720.0,1796.0,0.0,6978.6,34214.0,619.7,47887.2,26406.4,5499.1,29,0.0,5,5,329000.0
25.8904853345,-80.3388207257,3197.0,1192.0,5873.0,8463.9,67326.5,6773.9,63376.7,57559.5,2831.7,17,0.0,7,5,272000.0
25.5078125265,-80.4722824652,40650.0,3392.0,9342.0,5745.0,43622.6,28852.9,134145.1,83822.4,15032.8,13,0.0,6,2,425000.0
25.7780653772,-80.4025864259,4800.0,2093.0,1498.0,1629.4,55642.4,22678.8,69048.7,43805.4,1944.0,24,0.0,3,4,289000.0
25.4377567634,-80.4879836745,5355.0,993.0,3488.0,9317.3,50036.8,23512.7,156929.2,107709.6,6701.8,22,0.0,6,2,95000.0
25.7266119425,-80.3812106876,7500.0,1038.0,2484.0,16265.8,43716.7,19823.9,64626.9,26236.5,775.8,61,0.0,4,2,272700.0
25.8388384225,-80.2784128785,9112.0,1573.0,4403.0,768.2,40863.7,4891.7,36074.9,33022.9,12137.1,58,0.0,4,4,225000.0
25.6344452004,-80.3928076915,5540.0,2643.0,640.0,1630.1,29368.1,19332.1,83725.8,32669.9,2510.6,22,0.0,2,4,325000.0
25.6358740707,-80.4504255901,6000.0,2239.0,3168.0,796.0,47834.5,34451.1,99054.3,48964.9,21481.8,13,0.0,1,4,300000.0
25.5349937883,-80.5133411384,53579.0,2361.0,34784.0,7525.6,58443.9,19435.8,137224.7,86162.4,31055.4,32,0.0,8,2,360000.0
25.9460442538,-80.3016015463,4610.0,1817.0,8800.0,22790.0,59758.5,4891.8,71176.2,71176.2,7699.0,30,0.0,5,4,295000.0
25.6089089175,-80.3841136833,7500.0,1103.0,1975.0,6035.5,24791.6,10767.1,87643.7,37059.0,1945.7,5,0.0,9,2,233500.0
25.8511057637,-80.1776012801,7996.0,2653.0,20112.0,3393.1,19281.6,514.1,27429.7,26831.5,9795.2,14,0.0,5,4,650000.0
25.7275333251,-80.3685031837,7500.0,1078.0,5592.0,12710.9,39599.4,16630.1,60518.7,22995.4,4966.7,55,0.0,2,2,270000.0
25.890146001,-80.3382253353,3200.0,1284.0,2539.0,8452.1,67122.3,6804.7,63149.2,57363.4,2960.5,26,0.0,8,5,257500.0
25.8562305238,-80.2777275289,8280.0,886.0,4591.0,4988.5,46110.9,9913.3,40168.3,39203.0,14695.1,67,0.0,10,4,200000.0
25.837754968,-80.3026861148,9900.0,2359.0,17700.0,666.0,44750.1,344.1,42392.8,35099.0,6311.9,49,0.0,11,4,350000.0
25.9052228539,-80.2138063462,9360.0,1394.0,1775.0,4963.2,30141.6,3941.5,47182.4,47182.4,1221.9,31,0.0,1,2,178000.0
25.473030962,-80.4424005556,4019.0,1951.0,2587.0,12083.7,33571.0,22259.9,137606.8,89036.7,719.3,6,0.0,6,2,249000.0
25.5825699898,-80.3329905608,8800.0,1970.0,29776.0,14785.2,8357.8,5846.2,84273.3,38967.2,10514.4,26,0.0,7,4,307000.0
25.8855847616,-80.1866751471,15200.0,2368.0,43762.0,4017.8,21484.4,964.4,39592.6,39083.6,7227.1,1,0.0,4,4,630000.0
25.5653069511,-80.3515978702,3200.0,1425.0,0.0,8485.9,13787.9,3015.3,92919.7,46452.6,3649.9,16,0.0,2,4,195000.0
25.8930362491,-80.1746674346,8224.0,1879.0,2945.0,1480.7,17374.4,2753.2,42654.4,39906.5,11345.7,66,0.0,8,4,155000.0
25.7706589582,-80.2744950568,7000.0,1537.0,6903.0,5167.8,19588.1,3328.5,26941.7,9211.3,4557.3,51,0.0,12,4,300000.0
25.7689260127,-80.266760178,7169.0,1160.0,590.0,6246.3,17428.4,4344.5,24504.0,7464.2,5201.6,71,0.0,3,4,272000.0
25.8375082014,-80.2077382652,6000.0,1222.0,1740.0,1383.3,29060.4,5915.7,22622.4,22622.4,540.7,66,0.0,12,2,147500.0
25.4436351666,-80.4516478183,5985.0,2088.0,553.0,12594.5,37883.9,25319.0,148050.1,99915.9,7472.2,14,0.0,9,2,206000.0
25.7577917985,-80.2335400853,5200.0,1238.0,4808.0,5353.4,8743.2,7764.7,15053.1,8752.5,7791.5,30,0.0,12,2,339000.0
25.579217386,-80.3429598927,8839.0,1804.0,23513.0,11302.6,11820.3,3636.3,87140.9,40818.3,7041.6,10,0.0,10,2,320000.0
25.9333970774,-80.1725886177,9180.0,2163.0,200.0,6464.8,17141.1,269.9,57299.1,53660.5,6028.8,45,0.0,8,2,196000.0
25.9451995285,-80.1851486947,11173.0,2215.0,31730.0,699.7,21567.8,519.8,61241.3,58906.8,310.1,21,0.0,1,5,610000.0
25.7534964476,-80.3546557582,9000.0,2539.0,1506.0,10549.1,37590.6,6993.3,53918.0,27209.0,9910.7,6,0.0,5,4,510000.0
25.7178893491,-80.3529963923,9075.0,1294.0,1134.0,6511.0,34153.7,13766.6,56876.5,16800.3,7280.8,63,0.0,1,4,299000.0
